frame_id,class_id,instance_id,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7
1,0,14,2135.625,805.90625,0.98779297,2126.0625,839.375,0.9995117,2050.625,917.46875,1.0,2017.6875,870.1875,1.0,2103.75,816.0,0.99902344,2069.75,865.9375,1.0,1999.625,909.5,0.9995117,1984.75,912.6875,1.0
1,0,15,2096.3125,796.34375,0.99316406,2066.5625,787.84375,0.9995117,1991.125,772.4375,1.0,2016.625,721.4375,1.0,2083.5625,760.21875,0.9995117,2030.4375,754.375,1.0,1974.125,731.53125,0.99902344,1962.4375,723.03125,0.9995117
1,0,16,729.40625,1804.125,0.9980469,729.40625,1848.75,0.99902344,728.875,1940.125,0.9995117,672.5625,1931.625,0.9995117,694.875,1838.125,0.99902344,703.90625,1896.5625,0.9995117,693.28125,1974.125,0.99853516,687.4375,1991.125,0.9995117
1,0,17,956.25,2571.25,0.9995117,970.0625,2509.625,0.9995117,1088.0,2496.875,0.99902344,1098.625,2547.875,1.0,990.25,2533.0,0.9995117,1044.9688,2511.75,0.9995117,1124.125,2518.125,0.99853516,1131.5625,2513.875,0.9995117
1,0,18,2146.25,862.21875,0.9926758,2154.75,825.03125,0.9995117,2131.375,780.40625,0.9995117,2190.875,779.875,0.99902344,2186.625,839.375,0.9995117,2168.5625,796.34375,1.0,2159.0,749.0625,0.99560547,2161.125,734.71875,0.99853516
1,0,19,2322.625,2371.5,1.0,2367.25,2354.5,1.0,2422.5,2358.75,0.9995117,2403.375,2418.25,0.9995117,2360.875,2394.875,1.0,2407.625,2380.0,1.0,2384.25,2414.0,0.9941406,2373.625,2424.625,0.9980469
1,0,20,2093.125,449.96875,0.9975586,2112.25,411.1875,1.0,2150.5,362.57812,0.9995117,2193.0,400.29688,0.9995117,2134.5625,439.60938,1.0,2155.8125,396.04688,1.0,2188.75,360.1875,0.99121094,2197.25,351.42188,0.9975586
2,0,1,957.84375,1957.125,0.9980469,949.875,1908.25,0.9995117,955.71875,1819.0,0.9995117,1009.375,1815.8125,0.99902344,984.40625,1914.625,0.99902344,978.5625,1855.125,1.0,973.25,1782.875,0.99560547,964.75,1770.125,0.99902344
2,0,2,1136.875,2490.5,0.9970703,1137.9375,2439.5,0.9995117,1135.8125,2363.0,1.0,1203.8125,2365.125,1.0,1176.1875,2452.25,1.0,1167.6875,2392.75,1.0,1165.5625,2324.75,0.9980469,1162.375,2305.625,0.9995117
2,0,3,1943.3125,749.59375,0.9975586,1917.8125,781.46875,1.0,1851.9375,825.03125,1.0,1825.375,767.65625,1.0,1901.875,747.46875,0.9995117,1863.625,784.125,1.0,1806.25,814.40625,0.9995117,1792.4375,822.90625,1.0
2,0,4,1900.8125,1640.5,0.9975586,1938.0,1663.875,1.0,1962.4375,1715.9375,0.9995117,1897.625,1729.75,1.0,1904.0,1677.6875,1.0,1930.5625,1707.4375,1.0,1934.8125,1754.1875,0.9980469,1936.9375,1766.9375,0.9995117
2,0,5,1905.0625,2016.625,0.9975586,1939.0625,2057.0,1.0,1949.6875,2110.125,1.0,1894.4375,2127.125,1.0,1901.875,2065.5,1.0,1922.0625,2099.5,1.0,1943.3125,2138.8125,0.99902344,1958.1875,2147.3125,0.9995117
2,0,6,422.60938,390.46875,0.9980469,374.0,383.03125,1.0,337.875,363.64062,1.0,370.54688,318.75,1.0,396.3125,349.03125,1.0,361.78125,346.90625,1.0,333.625,335.75,0.9980469,321.9375,334.15625,0.9995117
2,0,7,414.375,2365.125,0.9995117,390.20312,2411.875,1.0,332.5625,2465.0,0.9995117,299.625,2409.75,0.9995117,364.70312,2380.0,1.0,334.95312,2424.625,1.0,304.67188,2443.75,0.99072266,303.07812,2443.75,0.9970703
2,0,8,693.28125,1033.8125,0.99609375,653.96875,1032.75,0.9995117,592.875,1020.0,0.9995117,618.90625,971.125,0.9995117,667.78125,1001.9375,0.9995117,625.28125,1001.9375,1.0,575.34375,978.5625,0.9970703,561.0,968.46875,0.99902344
2,0,9,2407.625,2216.375,0.9765625,2399.125,2203.625,0.9995117,2360.875,2123.9375,1.0,2426.75,2114.375,1.0,2433.125,2201.5,0.9995117,2403.375,2145.1875,1.0,2392.75,2082.5,0.99902344,2394.875,2066.5625,0.9995117
2,0,10,1498.125,196.29688,0.99902344,1524.6875,247.42969,1.0,1558.6875,251.67969,0.9995117,1519.375,294.3125,0.99902344,1487.5,255.0,1.0,1522.5625,275.71875,1.0,1547.0,280.76562,0.9941406,1550.1875,285.8125,0.9975586
2,0,11,1086.9375,2431.0,0.99853516,1041.7812,2454.375,1.0,990.25,2462.875,1.0,995.5625,2399.125,1.0,1042.8438,2409.75,1.0,1005.125,2428.875,1.0,962.09375,2428.875,0.9995117,947.21875,2426.75,1.0
2,0,12,2001.75,1859.375,0.9995117,2049.5625,1874.25,1.0,2061.25,1931.625,0.9995117,2009.1875,1931.625,1.0,2023.0,1896.5625,1.0,2044.25,1917.8125,1.0,2033.625,1960.3125,0.99853516,2034.6875,1974.125,0.9995117
2,0,13,1931.625,373.46875,0.99658203,1899.75,370.28125,0.9995117,1816.875,359.39062,1.0,1834.9375,305.20312,1.0,1914.625,339.73438,1.0,1855.125,337.34375,1.0,1798.8125,324.85938,0.9995117,1789.25,321.67188,0.9995117
2,0,14,2140.9375,806.96875,0.99121094,2127.125,842.03125,0.9995117,2050.625,916.9375,1.0,2017.6875,870.1875,1.0,2104.8125,817.59375,0.99902344,2069.75,867.0,1.0,1999.625,909.5,0.9995117,1983.6875,912.6875,1.0
2,0,15,2088.875,811.75,0.9946289,2059.125,789.96875,0.9995117,1992.1875,768.71875,1.0,2024.0625,720.90625,1.0,2084.625,767.65625,1.0,2032.5625,753.84375,1.0,1978.375,726.75,0.99902344,1965.625,717.71875,0.9995117
2,0,16,757.03125,1755.25,0.9995117,742.15625,1797.75,1.0,716.125,1896.5625,1.0,668.3125,1883.8125,1.0,713.46875,1779.6875,0.9995117,704.96875,1843.4375,1.0,681.59375,1925.25,1.0,676.8125,1940.125,1.0
2,0,17,956.25,2573.375,0.9995117,966.34375,2511.75,0.9995117,1081.0938,2494.75,0.99902344,1092.25,2543.625,1.0,988.65625,2530.875,0.9995117,1039.6562,2509.625,1.0,1117.75,2518.125,0.9980469,1126.25,2516.0,0.9995117
2,0,18,2144.125,855.3125,0.9921875,2155.8125,820.78125,0.9995117,2132.4375,779.34375,0.9995117,2193.0,778.28125,0.99902344,2186.625,839.375,0.9995117,2170.6875,794.75,1.0,2159.0,748.0,0.9941406,2160.0625,734.1875,0.99853516
