Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
33,-34,-36,22,0,0,0,0
35,-50,-30,26,0,0,0,0
17,-60,-38,16,-2,-2,-2,-2
47,-50,-54,20,-2,-2,-2,-2
33,-44,-50,22,-2,-2,-2,-2
35,-24,-50,6,-2,-2,-2,-2
27,-34,-50,20,-2,-2,-2,-2
55,-38,-62,14,0,0,0,0
59,-42,-50,18,0,0,0,0
47,-38,-66,20,-2,-2,-2,-2
49,-48,-50,30,0,0,0,0
35,-50,-36,10,0,0,0,0
33,-48,-66,26,0,0,0,0
35,-60,-60,-8,-2,-2,-2,-2
49,-30,-50,4,-2,-2,-2,-2
19,-36,-48,14,-2,-2,-2,-2
17,-36,-60,10,0,0,0,0
17,-48,-50,46,0,0,0,0
33,-60,-36,14,-2,-2,-2,-2
65,-52,-52,24,-2,-2,-2,-2
37,-48,-28,14,-2,-2,-2,-2
29,-34,-60,26,0,0,0,0
29,-60,-60,36,-2,-2,-2,-2
29,-60,-36,16,0,0,0,0
35,-50,-36,24,0,0,0,0
27,-60,-54,4,-2,-2,-2,-2
29,-50,-50,26,-2,-2,-2,-2
33,-60,-44,12,-2,-2,-2,-2
57,-30,-30,42,0,0,0,0
37,-44,-36,26,0,0,0,0
27,-64,-58,30,0,0,0,0
37,-34,-38,26,0,0,0,0
37,-44,-24,38,-2,-2,-2,-2
35,-30,-50,40,-2,-2,-2,-2
29,-28,-44,22,-2,-2,-2,-2
47,-50,-54,20,-2,-2,-2,-2
49,-30,-50,14,-2,-2,-2,-2
49,-60,-30,32,-2,-2,-2,-2
49,-48,-50,-6,-2,-2,-2,-2
79,-76,-28,30,0,0,0,0
21,-50,-50,6,0,0,0,0
27,-38,-64,24,-2,-2,-2,-2
33,-50,-54,10,0,0,0,0
21,-48,-54,42,0,0,0,0
55,-52,-50,26,0,0,0,0
27,-50,-50,20,-2,-2,-2,-2
51,-44,-28,14,-2,-2,-2,-2
33,-28,-28,30,-2,-2,-2,-2
29,-50,-36,26,0,0,0,0
11,-50,-38,22,-2,-2,-2,-2
17,-44,-50,6,0,0,0,0
35,-48,-50,24,-2,-2,-2,-2
27,-38,-50,14,0,0,0,0
35,-46,-52,20,-2,-2,-2,-2
33,-50,-50,38,0,0,0,0
29,-50,-50,6,-2,-2,-2,-2
21,-44,-30,6,-2,-2,-2,-2
35,-50,-54,12,-2,-2,-2,-2
47,-50,-50,22,-2,-2,-2,-2
43,-34,-60,-16,-2,-2,-2,-2
27,-48,-50,-6,0,0,0,0
27,-52,-60,-14,-2,-2,-2,-2
35,-50,-54,24,-2,-2,-2,-2
21,-38,-46,6,0,0,0,0
15,-72,-28,26,0,0,0,0
27,-66,-50,20,-2,-2,-2,-2
31,-50,-34,10,0,0,0,0
15,-52,-34,6,0,0,0,0
31,-54,-48,-14,0,0,0,0
21,-34,-28,-6,0,0,0,0
17,-60,-54,-20,-2,-2,-2,-2
15,-50,-30,-14,0,0,0,0
15,-54,-34,-14,-2,-2,-2,-2
33,-50,-50,6,0,0,0,0
13,-50,-62,14,0,0,0,0
27,-78,-66,10,0,0,0,0
-9,-52,-54,24,-2,-2,-2,-2
15,-52,-50,-8,-2,-2,-2,-2
27,-34,-50,22,-2,-2,-2,-2
27,-50,-38,14,-2,-2,-2,-2
17,-56,-8,14,-2,-2,-2,-2
47,-38,-18,-16,0,0,0,0
27,-50,-30,14,0,0,0,0
27,-32,-50,26,0,0,0,0
35,-48,-66,14,-2,-2,-2,-2
33,-58,-60,6,-2,-2,-2,-2
7,-48,-36,28,0,0,0,0
19,-30,-52,18,0,0,0,0
15,-54,-48,24,-2,-2,-2,-2
5,-60,-28,6,-2,-2,-2,-2
11,-48,-62,14,-2,-2,-2,-2
27,-48,-60,14,0,0,0,0
35,-52,-50,20,-2,-2,-2,-2
21,-30,-50,22,0,0,0,0
21,-36,-70,16,-2,-2,-2,-2
17,-38,-50,38,0,0,0,0
29,-60,-52,28,0,0,0,0
55,-48,-16,24,-2,-2,-2,-2
19,-60,-48,26,-2,-2,-2,-2
43,-60,-60,28,0,0,0,0
15,-80,-60,-2,-2,-2,-2,-2
47,-66,-66,-18,-2,-2,-2,-2
27,-48,-36,24,-2,-2,-2,-2
47,-68,-54,40,-2,-2,-2,-2
33,-50,-34,16,0,0,0,0
47,-62,-58,24,-2,-2,-2,-2
11,-48,-26,20,-2,-2,-2,-2
33,-46,-34,14,-2,-2,-2,-2
7,-24,-28,30,-2,-2,-2,-2
27,-48,-24,40,-2,-2,-2,-2
31,-32,-48,16,0,0,0,0
17,-48,-52,-12,0,0,0,0
15,-48,-36,8,-2,-2,-2,-2
27,-28,-50,4,-2,-2,-2,-2
37,-44,-44,-10,-2,-2,-2,-2
27,-48,-34,-6,0,0,0,0
21,-36,-54,-6,0,0,0,0
19,-48,-60,10,0,0,0,0
17,-36,-44,-6,-2,-2,-2,-2
33,-50,-34,8,-2,-2,-2,-2
27,-50,-54,6,0,0,0,0
53,-44,-48,8,-2,-2,-2,-2
31,-30,-50,-2,-2,-2,-2,-2
35,-38,-34,14,-2,-2,-2,-2
33,-28,-80,6,-2,-2,-2,-2
15,-32,-38,26,0,0,0,0
31,-48,-60,32,0,0,0,0
43,-48,-64,14,-2,-2,-2,-2
37,-40,-38,22,0,0,0,0
37,-32,-62,0,0,0,0,0
31,-36,-36,10,-2,-2,-2,-2
21,-60,-34,-16,0,0,0,0
11,-64,-60,14,0,0,0,0
7,-80,-60,-6,0,0,0,0
17,-54,-30,-8,-2,-2,-2,-2
19,-60,-50,6,-2,-2,-2,-2
17,-56,-28,30,0,0,0,0
19,-56,-36,14,-2,-2,-2,-2
19,-74,-30,18,0,0,0,0
27,-64,-60,14,-2,-2,-2,-2
31,-48,-72,18,-2,-2,-2,-2
11,-40,-50,-6,0,0,0,0
15,-48,-44,14,0,0,0,0
27,-80,-60,20,-2,-2,-2,-2
29,-36,-60,26,0,0,0,0
31,-52,-76,22,-2,-2,-2,-2
5,-54,-54,36,-2,-2,-2,-2
27,-64,-60,26,0,0,0,0
15,-74,-62,24,-2,-2,-2,-2
7,-76,-46,14,-2,-2,-2,-2
25,-80,-42,24,-2,-2,-2,-2
35,-48,-68,14,-2,-2,-2,-2
23,-44,-48,44,-2,-2,-2,-2
47,-52,-52,26,0,0,0,0
43,-72,-34,12,-2,-2,-2,-2
47,-50,-60,12,-2,-2,-2,-2
75,-32,-68,6,-2,-2,-2,-2
45,-50,-28,30,-2,-2,-2,-2
47,-48,-34,44,-2,-2,-2,-2
47,-44,-60,26,0,0,0,0
53,-38,-30,14,-2,-2,-2,-2
35,-28,-28,36,-2,-2,-2,-2
45,-32,-30,12,-2,-2,-2,-2
31,-36,-50,22,-2,-2,-2,-2
47,-54,-38,24,-2,-2,-2,-2
31,-28,-28,6,-2,-2,-2,-2
55,-58,-34,22,-2,-2,-2,-2
15,-54,-60,30,-2,-2,-2,-2
57,-52,-64,16,0,0,0,0
25,-34,-30,22,-2,-2,-2,-2
35,-30,-48,14,-2,-2,-2,-2
33,-24,-50,22,-2,-2,-2,-2
47,-28,-52,6,-2,-2,-2,-2
25,-48,-58,14,0,0,0,0
31,-48,-62,22,0,0,0,0
31,-46,-62,26,0,0,0,0
27,-48,-66,6,-2,-2,-2,-2
27,-66,-50,-6,0,0,0,0
19,-30,-44,18,0,0,0,0
25,-34,-50,10,0,0,0,0
77,12,14,78,-2,-2,-2,-2
25,-38,-34,30,-2,-2,-2,-2
53,-42,-80,6,0,0,0,0
17,-58,-38,14,-2,-2,-2,-2
31,-38,-54,6,0,0,0,0
15,-52,-48,22,0,0,0,0
31,4,-44,176,0,0,0,0
79,-54,-28,26,0,0,0,0
47,-54,-48,10,0,0,0,0
15,-58,-28,26,-2,-2,-2,-2
-7,-52,-36,22,-2,-2,-2,-2
25,-72,-22,24,0,0,0,0
31,-52,-36,24,-2,-2,-2,-2
-5,-54,-44,-6,-2,-2,-2,-2
31,12,-50,38,-2,-2,-2,-2
15,12,-62,24,-2,-2,-2,-2
33,-50,-60,38,0,0,0,0
27,-38,-50,22,0,0,0,0
39,-36,-58,22,0,0,0,0
35,-30,-44,28,-2,-2,-2,-2
7,-62,-48,24,-2,-2,-2,-2
25,-32,-48,12,-2,-2,-2,-2
19,-60,-44,26,-2,-2,-2,-2
27,-26,-28,0,0,0,0,0
13,-36,-36,4,-2,-2,-2,-2
27,-22,-28,30,-2,-2,-2,-2
35,-44,-48,10,-2,-2,-2,-2
35,-48,-64,20,-2,-2,-2,-2
15,-66,-56,10,0,0,0,0
33,-50,-62,20,-2,-2,-2,-2
13,-36,-34,6,-2,-2,-2,-2
33,-28,-26,14,0,0,0,0
25,-34,-38,24,-2,-2,-2,-2
25,-32,-32,20,-2,-2,-2,-2
47,-48,-50,-16,0,0,0,0
41,-52,-60,4,-2,-2,-2,-2
25,-38,-34,10,0,0,0,0
27,-56,-36,6,-2,-2,-2,-2
15,-52,-32,42,0,0,0,0
15,-28,-36,22,-2,-2,-2,-2
47,10,-48,40,-2,-2,-2,-2
25,-48,-50,14,-2,-2,-2,-2
31,-52,-50,26,0,0,0,0
53,-44,-36,14,-2,-2,-2,-2
47,-16,-36,36,-2,-2,-2,-2
7,-36,-36,22,-2,-2,-2,-2
53,-36,-34,4,-2,-2,-2,-2
7,-48,-28,26,0,0,0,0
31,-28,-14,30,-2,-2,-2,-2
33,-66,-38,26,0,0,0,0
23,-56,-32,32,-2,-2,-2,-2
57,-8,0,72,-2,-2,-2,-2
79,-16,-6,74,0,0,0,0
55,-28,-44,36,-2,-2,-2,-2
97,20,12,238,-2,-2,-2,-2
113,18,-16,74,0,0,0,0
59,12,-16,78,0,0,0,0
15,-60,-52,34,0,0,0,0
17,-68,-80,-14,-2,-2,-2,-2
89,-28,-24,50,0,0,0,0
83,-28,-28,50,0,0,0,0
57,-48,-28,38,-2,-2,-2,-2
-45,-92,-58,14,0,0,0,0
45,-36,-28,38,-2,-2,-2,-2
13,-60,-38,40,-2,-2,-2,-2
25,-78,-64,-14,0,0,0,0
-11,-76,-76,-32,0,0,0,0
21,-60,-38,10,0,0,0,0
25,-58,-52,14,-2,-2,-2,-2
25,-58,-34,22,0,0,0,0
45,-54,-60,20,-2,-2,-2,-2
25,-48,-48,6,0,0,0,0
17,-48,-26,12,-2,-2,-2,-2
23,-46,-26,20,-2,-2,-2,-2
53,-46,-32,12,0,0,0,0
29,-50,-48,-14,0,0,0,0
37,-60,-46,20,0,0,0,0
25,-46,-56,22,0,0,0,0
33,-46,-42,12,-2,-2,-2,-2
17,-54,-28,4,-2,-2,-2,-2
39,-66,-48,14,0,0,0,0
17,-48,-36,6,-2,-2,-2,-2
29,-46,-48,-14,-2,-2,-2,-2
13,-50,-52,14,0,0,0,0
13,-46,-28,24,-2,-2,-2,-2
39,-46,-60,20,0,0,0,0
29,-48,-58,-2,0,0,0,0
13,-50,-60,24,-2,-2,-2,-2
25,-32,-48,14,0,0,0,0
17,-42,-52,12,0,0,0,0
29,-46,-58,8,-2,-2,-2,-2
25,-54,-64,20,0,0,0,0
25,-58,-58,22,0,0,0,0
23,-46,-54,24,0,0,0,0
7,-60,-50,-8,-2,-2,-2,-2
29,-78,-48,24,0,0,0,0
-3,-52,-78,8,-2,-2,-2,-2
13,-46,-64,-14,0,0,0,0
17,-48,-50,22,0,0,0,0
29,-46,-48,-6,-2,-2,-2,-2
23,-46,-32,20,-2,-2,-2,-2
3,-48,-22,12,0,0,0,0
11,-46,-48,26,0,0,0,0
11,-48,-58,20,-2,-2,-2,-2
11,-58,-32,24,0,0,0,0
11,-48,-34,-12,-2,-2,-2,-2
11,-48,-48,-6,-2,-2,-2,-2
17,-58,-48,26,0,0,0,0
15,-48,-48,46,-2,-2,-2,-2
27,-48,-48,24,-2,-2,-2,-2
11,-46,-28,24,-2,-2,-2,-2
23,-78,-58,12,-2,-2,-2,-2
23,-46,-36,12,-2,-2,-2,-2
27,-50,-48,38,0,0,0,0
41,-74,-58,24,-2,-2,-2,-2
13,-62,-48,26,0,0,0,0
11,-56,-26,24,-2,-2,-2,-2
29,-50,-36,24,-2,-2,-2,-2
47,-58,-28,20,-2,-2,-2,-2
51,-48,-36,26,0,0,0,0
25,-58,-36,14,-2,-2,-2,-2
15,-58,-36,22,0,0,0,0
25,-80,-48,12,-2,-2,-2,-2
49,-64,-48,24,0,0,0,0
31,-56,-48,-18,0,0,0,0
11,-78,-48,14,-2,-2,-2,-2
23,-58,-50,-14,0,0,0,0
17,-58,-74,14,0,0,0,0
27,-46,-48,12,0,0,0,0
11,-26,-52,12,0,0,0,0
49,-70,-48,24,-2,-2,-2,-2
55,-72,-32,20,-2,-2,-2,-2
61,-50,-48,4,0,0,0,0
29,-34,-54,12,0,0,0,0
15,-76,-42,-18,0,0,0,0
25,-50,-36,20,-2,-2,-2,-2
21,-34,-32,8,0,0,0,0
25,-62,-28,12,0,0,0,0
23,-36,-52,-8,-2,-2,-2,-2
53,-26,-42,12,-2,-2,-2,-2
17,-36,-46,30,0,0,0,0
31,-46,-80,14,0,0,0,0
31,-28,-46,14,0,0,0,0
31,-34,-58,8,-2,-2,-2,-2
13,-70,-36,14,0,0,0,0
23,-46,-42,16,-2,-2,-2,-2
31,-50,-48,24,0,0,0,0
43,-62,-70,8,0,0,0,0
31,-72,-30,22,-2,-2,-2,-2
25,-66,-48,14,0,0,0,0
23,-46,-52,46,0,0,0,0
11,-52,-50,22,0,0,0,0
11,-58,-48,14,0,0,0,0
23,-46,-36,8,-2,-2,-2,-2
13,-36,-50,20,-2,-2,-2,-2
31,-40,-40,8,0,0,0,0
27,-50,-28,12,-2,-2,-2,-2
47,-34,-78,16,-2,-2,-2,-2
11,-70,-36,8,0,0,0,0
27,-46,-36,36,0,0,0,0
23,-46,-28,20,0,0,0,0
11,-48,-26,40,-2,-2,-2,-2
51,-54,-34,20,-2,-2,-2,-2
47,-66,-36,14,0,0,0,0
13,-64,-48,18,-2,-2,-2,-2
29,-46,-16,28,-2,-2,-2,-2
11,-46,-60,-18,-2,-2,-2,-2
11,-66,-48,12,0,0,0,0
-13,-26,-48,-8,-2,-2,-2,-2
17,-68,-34,20,-2,-2,-2,-2
27,-58,-34,2,-2,-2,-2,-2
25,-46,-36,4,0,0,0,0
11,-58,-60,22,0,0,0,0
27,-34,-48,24,-2,-2,-2,-2
21,-34,-26,-2,0,0,0,0
31,-30,-48,14,0,0,0,0
11,-34,-32,14,0,0,0,0
23,-58,-46,24,0,0,0,0
17,-34,-68,14,0,0,0,0
23,-34,-32,44,0,0,0,0
31,-54,-36,12,-2,-2,-2,-2
33,-48,-32,10,0,0,0,0
23,-84,-48,24,-2,-2,-2,-2
-5,-68,-48,-18,0,0,0,0
11,-70,-52,20,0,0,0,0
23,-74,-50,24,0,0,0,0
13,-56,-50,24,-2,-2,-2,-2
17,-24,-32,24,0,0,0,0
29,-58,-36,26,0,0,0,0
15,-58,-48,38,0,0,0,0
31,-60,-60,26,0,0,0,0
29,-34,-26,20,0,0,0,0
15,-46,-28,24,-2,-2,-2,-2
23,-68,-46,36,0,0,0,0
29,-32,-42,24,-2,-2,-2,-2
33,-46,-44,14,-2,-2,-2,-2
39,-58,-26,24,-2,-2,-2,-2
21,-44,-48,14,-2,-2,-2,-2
55,-50,-34,12,-2,-2,-2,-2
55,-58,-36,14,-2,-2,-2,-2
49,-46,-44,14,0,0,0,0
47,-50,-32,20,0,0,0,0
49,-46,-28,40,-2,-2,-2,-2
37,-46,-34,36,0,0,0,0
43,-46,-32,44,0,0,0,0
25,-46,-28,24,-2,-2,-2,-2
31,-26,-46,36,-2,-2,-2,-2
19,-56,-34,26,0,0,0,0
23,-36,-56,36,-2,-2,-2,-2
29,-50,-26,46,0,0,0,0
7,-46,-30,24,-2,-2,-2,-2
27,-30,-46,14,-2,-2,-2,-2
7,-28,-46,36,0,0,0,0
21,-50,-52,8,0,0,0,0
29,-26,-26,12,0,0,0,0
23,-30,-46,12,-2,-2,-2,-2
31,-26,-26,44,-2,-2,-2,-2
5,-34,-24,24,-2,-2,-2,-2
29,-36,-32,14,0,0,0,0
21,-50,-36,38,0,0,0,0
21,-36,-46,30,0,0,0,0
27,-14,-46,36,0,0,0,0
49,-30,-46,12,-2,-2,-2,-2
27,-46,-36,14,0,0,0,0
21,-58,-46,36,0,0,0,0
27,-34,-48,40,-2,-2,-2,-2
41,-28,-50,-4,-2,-2,-2,-2
21,-58,-58,14,0,0,0,0
41,-54,-46,12,-2,-2,-2,-2
51,-50,-62,12,-2,-2,-2,-2
27,-36,-50,24,-2,-2,-2,-2
53,-58,-58,22,0,0,0,0
29,-58,-52,26,0,0,0,0
23,-58,-26,24,-2,-2,-2,-2
27,-58,-42,36,0,0,0,0
31,-70,-42,24,-2,-2,-2,-2
25,-50,-44,36,0,0,0,0
21,-42,-50,20,0,0,0,0
29,-46,-60,14,0,0,0,0
43,-32,-38,8,-2,-2,-2,-2
13,-62,-46,36,-2,-2,-2,-2
27,-48,-58,24,-2,-2,-2,-2
23,-56,-34,14,0,0,0,0
43,-46,-48,-6,0,0,0,0
31,-78,-46,36,0,0,0,0
27,-58,-54,12,-2,-2,-2,-2
21,-56,-34,20,-2,-2,-2,-2
31,-46,-42,36,0,0,0,0
5,-34,-46,12,-2,-2,-2,-2
9,-56,-46,12,0,0,0,0
11,-46,-58,12,0,0,0,0
21,-70,-30,22,0,0,0,0
23,-56,-44,14,0,0,0,0
5,-72,-48,-18,0,0,0,0
31,-56,-32,24,0,0,0,0
23,-50,-26,24,-2,-2,-2,-2
31,-30,-32,10,0,0,0,0
43,-32,-50,-8,-2,-2,-2,-2
11,-26,-46,12,-2,-2,-2,-2
29,-34,-52,-8,-2,-2,-2,-2
27,-54,-48,24,-2,-2,-2,-2
23,-46,-32,14,0,0,0,0
21,-58,-34,40,-2,-2,-2,-2
9,-30,-64,24,-2,-2,-2,-2
31,-46,-50,-16,-2,-2,-2,-2
21,-44,-36,26,0,0,0,0
73,-42,-24,24,0,0,0,0
53,-40,-62,-2,0,0,0,0
43,-46,-48,26,0,0,0,0
29,-30,-38,14,-2,-2,-2,-2
49,-44,-10,14,0,0,0,0
21,-48,-50,24,-2,-2,-2,-2
51,-56,-34,24,-2,-2,-2,-2
27,-62,-52,12,0,0,0,0
21,-30,-42,30,0,0,0,0
21,-26,-58,14,0,0,0,0
27,-46,-46,-16,-2,-2,-2,-2
27,-32,-24,-8,-2,-2,-2,-2
43,-30,-30,-8,-2,-2,-2,-2
11,-30,-28,22,0,0,0,0
9,-44,-48,26,-2,-2,-2,-2
27,-26,-36,6,0,0,0,0
29,-32,-42,36,0,0,0,0
13,-48,-36,-6,0,0,0,0
11,-46,-48,-6,0,0,0,0
21,-34,-26,24,-2,-2,-2,-2
1,-34,-24,22,0,0,0,0
9,-44,-36,-14,0,0,0,0
-5,-46,-60,24,-2,-2,-2,-2
15,-56,-58,26,0,0,0,0
15,-46,-50,-12,0,0,0,0
11,-44,-58,20,0,0,0,0
7,-58,-46,20,0,0,0,0
15,-62,-42,14,0,0,0,0
23,-46,-28,14,0,0,0,0
31,-40,-44,24,-2,-2,-2,-2
49,-68,-44,14,0,0,0,0
11,-62,-36,8,0,0,0,0
13,-68,-46,-8,-2,-2,-2,-2
13,-32,-30,20,-2,-2,-2,-2
29,-46,-76,26,0,0,0,0
-11,-40,-48,14,0,0,0,0
11,-78,-46,8,-2,-2,-2,-2
5,-68,-48,-14,0,0,0,0
11,-46,-58,22,0,0,0,0
13,-32,-46,22,0,0,0,0
15,-30,-46,24,0,0,0,0
21,-26,-46,20,0,0,0,0
23,-26,-34,24,0,0,0,0
27,-48,-54,14,0,0,0,0
21,-40,-26,38,0,0,0,0
15,-32,-26,-8,-2,-2,-2,-2
27,-46,-36,12,-2,-2,-2,-2
29,-24,-30,38,-2,-2,-2,-2
27,-46,-42,14,0,0,0,0
31,-46,-26,12,-2,-2,-2,-2
11,-24,-28,46,0,0,0,0
27,-46,-46,36,0,0,0,0
21,-58,-52,24,-2,-2,-2,-2
27,-34,-20,22,0,0,0,0
23,-48,-46,36,0,0,0,0
15,-62,-34,38,0,0,0,0
43,-46,-58,20,0,0,0,0
5,-70,-46,24,-2,-2,-2,-2
11,-46,-46,36,-2,-2,-2,-2
5,-48,-46,12,0,0,0,0
59,2,-10,68,0,0,0,0
-11,-56,-30,24,0,0,0,0
31,-46,-22,36,-2,-2,-2,-2
11,-48,-20,22,0,0,0,0
49,-54,-40,10,0,0,0,0
-13,-68,-34,24,-2,-2,-2,-2
27,-76,-26,26,0,0,0,0
-5,-42,-48,24,-2,-2,-2,-2
-9,-84,-40,42,-2,-2,-2,-2
49,-56,-58,20,0,0,0,0
23,-68,-52,22,0,0,0,0
31,-46,-28,24,0,0,0,0
17,-56,-30,20,0,0,0,0
29,-46,-34,6,0,0,0,0
33,-46,-42,14,0,0,0,0
-15,-56,-46,20,-2,-2,-2,-2
27,-46,-48,14,0,0,0,0
9,-56,-46,-2,0,0,0,0
15,-72,-42,4,0,0,0,0
25,-46,-46,12,0,0,0,0
27,-46,-48,12,0,0,0,0
13,-50,-26,8,0,0,0,0
5,-44,-44,24,-2,-2,-2,-2
21,-46,-42,14,0,0,0,0
27,-64,-34,4,-2,-2,-2,-2
35,-26,-26,36,-2,-2,-2,-2
3,-46,-46,24,-2,-2,-2,-2
39,-26,-42,-8,-2,-2,-2,-2
35,-62,-42,36,0,0,0,0
21,-68,-46,24,-2,-2,-2,-2
9,-36,-46,36,-2,-2,-2,-2
-11,-30,-44,8,-2,-2,-2,-2
25,-32,-38,20,-2,-2,-2,-2
21,-46,-26,20,-2,-2,-2,-2
21,-56,-30,24,-2,-2,-2,-2
21,-58,-24,24,-2,-2,-2,-2
27,-68,-26,20,0,0,0,0
5,-44,-26,22,0,0,0,0
1,-50,-34,22,0,0,0,0
5,-56,-46,4,-2,-2,-2,-2
5,-56,-24,-8,-2,-2,-2,-2
-11,-68,-26,14,0,0,0,0
-33,-34,-26,8,-2,-2,-2,-2
25,-62,-26,38,0,0,0,0
5,-46,-46,-16,-2,-2,-2,-2
27,-58,-48,14,0,0,0,0
21,-62,-36,24,-2,-2,-2,-2
15,-58,-24,36,-2,-2,-2,-2
21,-44,-58,20,-2,-2,-2,-2
25,-26,-46,20,0,0,0,0
23,-34,-48,14,0,0,0,0
21,-46,-58,22,0,0,0,0
21,-46,-58,-20,-2,-2,-2,-2
49,-50,-46,24,0,0,0,0
47,-70,-50,-8,-2,-2,-2,-2
13,-46,-28,14,0,0,0,0
21,-72,-48,12,0,0,0,0
9,-62,-58,14,0,0,0,0
9,-72,-56,36,0,0,0,0
9,-46,-30,20,0,0,0,0
25,-52,-30,20,-2,-2,-2,-2
9,-56,-34,38,0,0,0,0
11,-70,-62,24,0,0,0,0
25,-68,-28,44,-2,-2,-2,-2
45,-44,-28,20,0,0,0,0
13,-70,-26,24,-2,-2,-2,-2
29,-40,-32,36,0,0,0,0
13,-32,-24,26,0,0,0,0
23,-46,-34,12,-2,-2,-2,-2
3,-26,-26,20,-2,-2,-2,-2
21,-24,-30,28,0,0,0,0
21,-24,-30,40,-2,-2,-2,-2
79,-26,-14,24,-2,-2,-2,-2
21,-40,-22,30,0,0,0,0
15,-14,-54,24,-2,-2,-2,-2
15,-26,-42,12,0,0,0,0
47,-50,-36,22,0,0,0,0
29,-44,-34,36,-2,-2,-2,-2
39,-26,-58,34,-2,-2,-2,-2
9,-30,-28,12,-2,-2,-2,-2
11,-34,-36,20,-2,-2,-2,-2
41,-30,-38,22,-2,-2,-2,-2
17,-46,-56,4,0,0,0,0
13,-32,-46,-20,-2,-2,-2,-2
9,-32,-36,8,-2,-2,-2,-2
11,-26,-46,-20,-2,-2,-2,-2
21,-40,-26,12,-2,-2,-2,-2
11,-50,-22,22,-2,-2,-2,-2
49,-46,-22,22,-2,-2,-2,-2
9,-30,-30,28,-2,-2,-2,-2
37,-50,-34,22,-2,-2,-2,-2
23,-50,-50,22,-2,-2,-2,-2
41,-44,-32,30,0,0,0,0
27,-34,-46,16,0,0,0,0
33,-46,-34,20,-2,-2,-2,-2
37,-30,-38,-8,0,0,0,0
51,-40,-44,14,0,0,0,0
65,-48,-46,42,-2,-2,-2,-2
23,-30,-56,22,-2,-2,-2,-2
21,-48,-24,12,-2,-2,-2,-2
41,-32,-56,36,0,0,0,0
49,-30,-24,18,-2,-2,-2,-2
9,-38,-34,12,0,0,0,0
27,-56,-24,8,0,0,0,0
-9,-44,-46,-4,-2,-2,-2,-2
29,-44,-34,34,-2,-2,-2,-2
23,-40,-56,12,-2,-2,-2,-2
41,-44,-34,34,-2,-2,-2,-2
41,-44,-48,28,-2,-2,-2,-2
29,-50,-30,18,-2,-2,-2,-2
13,-20,-40,8,0,0,0,0
11,-44,-24,12,0,0,0,0
25,-46,-46,12,0,0,0,0
