Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-7,8,-20,-8,0,22,-2,-8
-15,2,12,16,12,42,-10,12
-1,-14,8,-4,-12,60,-16,10
-5,-4,4,-20,0,82,-2,-16
-5,-2,-18,-10,-14,92,4,-18
-5,-14,8,-16,-8,116,18,-4
-19,-6,-12,-2,0,124,-2,-8
-13,-4,6,-10,-8,100,-4,2
1,6,8,16,-8,94,-2,12
-7,-18,-12,-2,-2,104,-6,8
-15,12,8,26,-12,86,-10,-14
9,-2,2,-6,20,62,-6,2
-17,8,-16,0,-2,50,-4,12
13,-2,-16,-6,0,30,-2,4
-17,-4,-12,14,10,-4,-2,-8
-7,4,-12,6,10,-36,10,10
-7,2,-6,-8,-2,-42,-8,12
-15,-4,10,12,18,-92,-18,12
-5,20,-8,8,26,-100,-2,-18
-15,-2,-12,0,28,-84,-10,6
-15,-6,4,12,-12,-106,4,4
-19,20,10,6,-2,-106,-2,-10
-5,-4,0,6,20,-110,-2,-18
1,-26,6,-4,12,-110,-4,-18
1,-14,-12,2,18,-110,2,-16
1,-4,0,-10,26,-68,-2,-8
15,12,0,12,10,-46,-2,-16
13,8,-10,14,2,-48,2,-10
9,8,0,-4,-12,2,-16,-16
1,-4,-12,-8,0,20,0,-8
-17,8,-12,8,-2,84,-6,-8
-5,-2,-6,-2,0,86,-2,-14
-7,18,0,-4,-12,86,-10,-16
-7,-14,-12,8,22,114,-6,-30
3,8,-12,-4,-18,94,-6,6
-17,12,-6,-16,14,114,2,-20
15,12,2,2,-18,92,-26,-10
3,10,8,-44,-12,66,2,-16
-17,-8,-10,-6,-2,60,-12,6
-1,8,-12,-4,-2,36,-18,-16
-7,-26,12,-20,12,18,-2,8
1,-6,0,6,18,-4,-8,-4
15,-4,-12,-8,0,-16,2,-38
9,-4,-12,-16,18,-46,-6,8
-13,8,-16,20,14,-72,8,-12
3,12,4,-4,-8,-90,2,-6
-37,16,14,20,-8,-92,14,6
-9,10,12,16,0,-108,-2,12
-39,-4,10,4,-2,-110,-22,-8
-17,22,10,8,-2,-132,-10,-4
-5,-2,-6,10,-2,-112,-2,-20
-19,-2,-12,-16,-2,-100,-6,8
-39,8,-10,4,-12,-78,2,4
-37,8,8,-6,-2,-70,-2,8
-17,-6,-12,16,-10,-46,0,-14
-39,-34,8,-14,2,-40,-8,-18
-9,-4,-24,16,10,-4,-6,-8
-7,-2,-22,12,12,42,-2,-24
-5,-8,-18,-8,-10,20,0,-4
-25,-6,-12,-22,20,58,-6,-16
-7,2,-12,-16,14,62,10,-20
3,8,10,-16,-8,92,-6,-8
-17,-4,4,-8,-12,114,-22,0
1,10,0,-4,-12,116,-4,-30
-13,-14,-12,-8,-8,126,-6,-16
-17,2,-24,-20,-2,94,-2,-8
-17,-2,8,-6,30,108,0,8
-7,-2,0,8,10,124,16,2
1,10,4,6,-2,60,-2,-18
-17,-28,-2,-18,18,68,14,4
-15,-6,4,-8,0,28,12,-20
-17,-4,-12,-24,-10,6,-4,34
1,-4,6,-12,4,-24,-22,6
-7,-4,4,6,18,-28,6,-18
-5,16,8,-14,-12,-70,-6,4
-17,12,4,-8,-8,-70,2,10
-23,18,0,-14,-14,-106,-12,2
-17,2,-12,-16,-10,-110,18,2
-13,18,-20,-10,-2,-126,10,-8
-17,-8,-14,-6,-14,-110,2,10
-7,12,-10,-16,-2,-110,-6,-8
-9,-4,-10,-18,-12,-94,2,10
-9,0,-16,-16,-28,-78,14,2
25,-18,-10,-4,-12,-66,4,-18
-15,-14,4,12,-2,-68,-2,-8
-15,-28,-22,16,-10,-30,-18,-8
-15,-6,-10,-2,4,-8,-22,4
9,12,18,-4,-8,-6,-2,-8
3,-14,8,10,12,58,2,-8
-13,0,-12,-4,0,60,-6,0
-5,-4,8,10,14,82,-6,-16
-15,-4,-22,0,4,104,10,-16
-17,-4,2,6,20,124,-2,4
-17,-6,-12,0,14,124,-6,12
-5,2,12,12,12,120,-6,-8
-17,14,10,12,-12,128,-22,-6
-7,-26,-12,0,-12,136,-8,-6
-17,-6,-16,16,10,108,-4,-16
-23,-10,-10,14,26,76,-2,-8
-13,2,-12,-16,-12,50,0,-4
-5,-26,-6,12,14,18,-6,8
-19,-8,-18,-4,-18,-4,-6,-14
-15,-2,10,-4,-12,-16,-4,-6
-15,-14,10,-16,-2,-34,-8,-20
7,2,20,6,12,-68,30,-14
-13,-14,8,-6,-10,-80,26,8
-7,-34,10,12,-12,-94,-18,-8
-9,-4,20,16,6,-116,-2,-8
25,-14,4,12,-4,-106,-14,-6
-17,-14,0,-2,6,-112,-8,-20
-17,-4,-4,-6,4,-98,-18,-8
-39,-4,20,8,0,-116,-22,-8
-15,-2,10,8,-12,-100,-8,12
-1,2,20,8,-10,-68,4,12
-7,12,4,-4,-2,-46,-4,-6
-7,-6,-12,-2,-8,-14,-8,-8
-17,-20,20,-8,-8,-4,-10,-4
13,-2,-10,-8,-12,28,-10,6
-1,-6,0,-4,12,66,10,-32
9,-14,-12,-6,-8,66,4,-18
-17,4,12,-4,-12,86,0,-18
-7,-4,-12,12,-2,86,-4,12
-13,-14,-24,-4,-12,122,-2,-12
-19,-2,-50,-16,-12,122,2,0
3,8,-22,-4,-12,114,4,10
-13,-8,-38,-10,-12,112,0,-20
-33,-4,-22,-36,-4,114,-2,-8
-39,-14,-28,-4,-2,82,-2,20
-19,-26,-42,6,-4,70,-2,-18
-13,18,-50,-6,-2,28,-6,6
3,2,2,6,-12,28,-10,0
-17,-30,-20,-10,-12,2,-2,-8
-5,-18,4,16,-12,-22,-6,-6
9,-6,-24,-20,-18,-36,-2,6
-1,-34,0,-4,-18,-68,-16,-6
1,-4,-24,-6,-10,-58,-32,4
3,-4,-10,10,-8,-90,-22,-4
15,-4,-12,8,4,-110,-18,-8
-1,-2,8,28,10,-118,-4,8
-5,-12,10,-12,14,-132,2,2
13,14,10,-6,4,-110,0,20
-1,-6,4,-2,12,-86,-8,12
-5,-4,2,16,-8,-90,8,-16
-9,-6,-8,-22,18,-80,-2,4
-7,-14,2,-4,-8,-66,-2,-2
-25,0,10,-22,10,-12,16,20
-13,-4,10,-8,-2,-6,-2,-6
-7,-14,10,6,4,10,10,-8
-1,-4,2,-4,14,50,2,18
21,10,10,-4,-12,54,-6,4
-15,-14,12,16,-10,92,-2,-6
-23,-6,-4,-16,20,112,2,10
-7,-26,-6,8,-12,130,8,20
11,-4,10,10,-18,108,-2,20
15,2,16,16,-12,128,2,-4
13,-2,0,-6,-12,98,30,-4
23,18,10,8,-12,114,14,4
-17,10,6,0,-2,86,4,4
-17,-4,-14,-22,-2,82,-4,-12
-1,-12,-14,-20,14,58,-10,12
-1,-4,-10,-8,14,16,4,16
15,-2,12,-4,-10,12,-10,-2
-5,-4,-22,12,-4,-6,-6,-6
3,-14,8,16,10,-52,0,6
-7,-12,26,8,20,-58,-2,4
-5,-28,18,14,-12,-90,28,6
-7,-20,22,6,-6,-98,4,-20
-23,-26,26,-4,14,-92,10,-14
-17,-8,14,-26,30,-110,-10,-14
-7,-26,10,-20,14,-120,-6,-16
25,-4,-12,-6,18,-106,-2,-8
25,14,10,16,10,-100,-2,2
-17,-14,8,12,4,-100,2,-4
-17,-4,-12,-16,26,-100,-4,-20
-11,-4,2,-4,-2,-50,-10,4
-9,2,10,-4,0,-30,-6,-14
-37,-2,0,-6,26,-8,10,18
-17,-6,-4,-4,-12,18,-4,-4
-17,-16,28,12,14,60,-16,12
-3,2,4,-2,30,66,2,-2
13,14,-4,-22,14,82,2,12
-7,10,-12,2,-10,106,0,2
-1,-14,8,-8,0,120,30,4
-7,-2,10,6,26,124,-18,-8
15,28,2,-20,-4,104,-4,4
15,-6,4,-16,-10,136,-22,6
-1,-10,20,-16,-12,108,-10,10
-1,-4,2,10,-18,104,-8,24
-13,-4,-10,16,-8,56,-32,6
3,-4,-6,-4,4,28,-2,24
-19,-2,-12,14,10,28,-4,-14
-13,18,0,-6,-2,-14,-10,0
-5,8,20,14,-18,-36,12,8
-7,12,2,14,-20,-36,-26,-8
15,12,0,8,-2,-80,-2,-16
-7,-2,8,28,20,-78,2,12
-27,-14,-10,8,-18,-110,-14,-8
-17,-14,12,0,12,-94,-2,-20
-9,-14,-4,10,-2,-106,10,-24
-13,-16,4,-4,-12,-110,2,-16
-9,-8,10,20,-10,-110,-4,-8
1,-2,-12,-4,-32,-122,-2,-16
-5,12,-10,-4,-8,-98,-12,-4
3,-4,-12,-10,-2,-72,-6,-16
1,-26,-12,-12,20,-30,-2,-40
-17,-4,-28,-4,-16,-36,-2,-22
-15,10,0,16,-2,-4,2,-4
-21,-8,-16,22,-8,28,-6,-14
-7,-2,-12,-8,-2,12,4,-4
21,12,-12,8,-14,66,-10,12
-1,2,-12,-4,-8,60,-8,-14
-13,4,-14,0,10,92,-6,-16
-33,10,-24,-4,-8,122,-6,-18
-7,-6,0,10,-2,114,-18,-2
1,-20,2,0,4,114,10,0
15,12,2,-8,-12,106,0,-4
-7,-10,-6,-16,-34,112,-18,-4
-17,-4,10,16,-2,82,-20,-4
-13,-12,-6,-8,-16,82,-2,-8
-5,-14,-12,0,-24,66,-2,12
-5,-4,14,-10,-12,18,-10,10
9,8,-14,-16,-18,12,-2,-8
21,-6,-12,-6,-34,-14,-14,-16
3,-8,0,-8,4,-20,0,2
-1,-14,8,-16,-2,-58,-2,-8
3,8,10,-4,-2,-78,2,12
13,8,4,12,12,-100,10,8
3,8,4,-8,-2,-112,4,24
25,14,12,-4,20,-112,4,-14
25,-14,10,20,-12,-132,-10,2
-15,-26,-24,-4,2,-132,-20,-20
-1,-4,-6,12,-12,-100,-2,-20
17,12,2,14,-10,-84,8,-8
9,-2,8,10,-12,-78,2,-32
-17,16,-4,8,-12,-62,10,-4
15,2,-12,-14,-14,-32,-2,4
-5,0,-12,-24,-2,-6,-2,-16
21,-2,10,-8,-34,-14,2,-10
-33,-26,8,-4,30,48,34,-32
-17,8,-14,-4,28,50,4,-20
-15,16,10,-8,-8,66,14,-4
-25,2,-10,6,28,114,14,-8
-17,-4,-10,10,14,124,10,-18
1,18,10,-18,6,104,10,-18
-37,-4,4,-4,0,112,-4,-8
-23,-20,-6,-12,-2,92,-22,-14
-7,10,0,-4,0,104,10,8
15,-8,-14,-4,-12,92,-4,-16
-1,-6,-20,2,-2,60,4,-12
-13,4,8,-6,-2,60,-6,-14
-39,18,-12,-4,0,36,0,4
-7,-12,-12,-2,-12,-2,-22,-8
-17,12,10,14,-2,-22,-22,-40
-1,-14,0,12,14,-30,8,8
-1,-4,-16,14,-18,-68,-18,-4
-5,16,4,12,-2,-100,-6,8
-1,-6,0,-4,12,-110,-8,-32
-5,-4,4,2,-14,-110,-14,-18
-1,8,-10,-2,-8,-130,-2,-8
3,-4,-22,-10,-14,-132,-18,-8
5,18,-12,-14,-14,-112,-10,-14
-7,-4,-14,-4,-8,-130,-4,-20
-39,-14,-40,-4,-2,-94,-4,2
-17,-6,-12,14,-12,-78,18,-8
-25,2,-12,8,10,-58,10,-16
-1,18,-12,8,-2,-30,36,-8
-11,-8,-6,-4,12,-36,-2,-8
-27,2,4,18,18,22,10,-8
-9,-6,4,-6,-2,18,-6,8
-7,12,-14,-4,-8,60,-2,-8
-19,-30,-6,-6,-12,82,2,2
-17,-4,2,-6,-18,104,-2,2
-17,-4,-12,-14,-18,114,-22,-4
21,12,10,-8,-44,90,-6,-16
-5,-28,10,-16,-8,108,-22,0
3,-8,-6,-18,-28,114,-4,-4
-7,-34,2,-10,-18,104,-14,-16
-17,-14,4,-8,-2,82,-10,8
-23,2,-16,-4,-14,84,0,-10
15,-8,-10,-24,-12,44,-10,-22
-13,-4,-16,-6,-12,50,0,-18
-1,-16,-12,16,-8,-14,-4,-20
5,-16,-6,10,-18,-14,-2,-6
9,-4,10,20,-18,-58,-2,-8
-7,12,0,10,-2,-72,-8,-32
-7,-14,10,12,10,-86,-6,-16
-1,8,4,8,-12,-106,-18,2
-25,-8,4,0,20,-130,10,8
-17,-38,-12,-8,-2,-142,-2,12
-17,-30,8,-4,-10,-134,10,0
-17,-28,10,-8,-8,-98,10,0
-7,-12,-6,-4,-26,-102,-14,22
-7,-6,4,0,4,-98,-10,-18
-33,-26,8,8,14,-62,-22,-16
-9,-8,4,28,22,-60,-4,4
13,-6,-6,-16,-14,-44,-2,-6
-5,-4,-10,-8,20,-12,2,-12
-17,-20,-10,16,-10,18,2,12
-21,-4,4,6,-2,60,-2,-30
-23,2,4,-14,-8,56,2,24
-7,-12,-10,16,-8,94,-12,-4
-17,-4,10,-6,-2,114,14,-8
11,8,2,10,-34,92,-2,6
-37,-14,26,-4,10,92,10,8
-17,-30,10,20,-12,106,-22,-20
-17,16,14,-2,0,114,-4,12
15,-14,8,-8,-2,120,10,-16
-17,-20,18,14,10,94,-2,10
21,-14,8,-4,4,96,14,-8
-1,-16,10,8,10,60,0,12
-17,-16,-12,14,-12,22,-2,12
-17,-14,-12,16,-10,18,8,-14
-13,-4,-10,16,12,4,-2,-6
-7,-26,4,6,-2,-44,-2,10
-5,-4,4,-8,4,-44,-2,-20
-1,-4,-12,-8,12,-68,0,6
-11,-26,-14,-4,-12,-110,-6,-8
-1,12,-10,-4,-14,-116,-2,12
-17,2,-12,2,-34,-102,10,20
-7,18,0,14,-10,-100,-2,-22
-9,-4,2,36,-2,-130,-12,-8
9,8,12,-40,-18,-110,-4,-16
-13,-4,-10,-16,-8,-108,-2,6
-7,-10,8,-8,-8,-84,-2,16
-25,4,8,-6,-12,-70,-6,-14
-23,-6,-12,0,-2,-30,-14,-16
-27,2,-12,-4,14,-22,-6,4
-25,-4,0,-16,18,12,4,20
-17,-34,-22,-22,-2,42,-6,-8
-23,-14,-4,-20,-4,60,2,-4
-27,-14,-4,-14,-12,66,-2,10
3,-4,-14,-50,-2,82,-24,-8
-19,-6,-4,-8,-8,92,-12,12
-19,10,10,-18,-10,114,2,2
-25,-6,-10,0,-14,112,-22,-30
-17,-28,10,-8,-2,104,-8,6
-19,2,-6,-28,-2,120,-6,18
-17,12,0,-16,0,114,2,6
-7,-6,14,8,-8,70,-10,-8
-1,-4,-22,-4,-8,44,16,0
-15,-14,-12,0,-2,26,4,4
-3,-26,8,-20,-12,12,30,4
-13,-4,-10,-18,0,-8,10,-8
-9,-6,-4,-12,-12,-46,0,-16
-17,-26,-12,-20,-2,-58,-4,-4
-11,-6,26,-4,12,-72,24,-20
-15,16,8,-4,-12,-94,-4,-30
-15,-10,8,8,-16,-116,-6,8
21,-14,10,-22,-32,-120,10,12
19,0,10,8,-20,-116,10,12
13,8,-10,16,10,-104,2,6
-19,-18,0,8,0,-78,2,8
-5,-2,8,4,-12,-98,-2,-4
-13,-26,10,-4,-12,-70,0,4
-1,-6,20,16,10,-36,16,-8
-7,-6,-10,14,-18,-20,-8,-24
1,8,12,-16,4,2,20,8
-17,-4,2,-6,30,18,-18,12
3,12,-16,-16,22,56,2,-8
-5,-4,-22,6,30,74,-2,2
-29,16,0,-2,14,76,0,-2
-1,2,-22,2,14,84,0,14
-23,-14,-12,-16,28,114,2,12
-11,18,-10,-6,14,122,2,4
13,-2,-14,14,-6,108,-2,-8
-17,18,-12,-4,-12,82,14,12
9,12,8,16,10,84,0,8
-17,-4,-18,-6,-10,82,2,16
-17,24,14,-14,6,50,2,-16
-27,10,-12,4,18,50,10,-12
-7,-26,12,-16,20,18,30,-22
-11,2,-12,-16,-12,10,2,-18
3,-6,44,-8,-12,-24,6,18
-5,-4,10,16,-8,-76,6,2
-5,12,2,-6,-10,-72,2,12
9,8,-22,-20,12,-78,-4,-16
-17,4,10,-16,2,-96,18,-4
