Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-19,-20,0,26,28,62,-6,-16
19,0,-14,-6,-20,58,-2,-18
-19,-16,-22,10,8,62,-2,-20
-9,-32,-14,14,-2,2,-8,12
-7,-16,-24,-4,10,-4,-8,-14
-37,-4,12,6,-20,-34,-22,18
-1,-30,6,6,-22,-44,-2,86
-5,50,10,10,-18,-70,-4,4
-7,-6,18,18,-2,-80,-2,-4
-7,-8,8,10,-4,-106,-22,-18
-17,-8,-6,16,10,-100,-2,-34
13,-8,20,14,10,-100,10,-18
-5,-6,8,16,-12,-106,-2,-18
-13,-6,2,10,10,-84,-22,-40
13,2,-2,10,-10,-90,14,2
-5,-6,6,10,-10,-62,10,6
-13,18,8,-6,-18,-66,-22,-20
-13,10,2,16,-14,-62,8,-16
-5,-30,-14,10,-4,-14,-14,-10
-13,-18,-16,2,-14,8,8,-20
-7,-38,-2,-4,-2,18,4,-32
25,0,-12,-10,-28,56,2,-20
-7,8,-12,0,-14,68,-4,-20
-1,-4,-8,0,-12,100,-4,-20
-15,-4,0,0,-2,98,-4,-16
5,-4,8,10,14,108,-2,-20
11,8,-14,14,-2,124,-22,-26
-3,-16,-18,-8,-12,124,0,-10
1,-6,8,-6,4,106,-14,-6
25,-6,-12,4,-4,82,10,-10
1,16,-14,-6,-2,82,-4,4
-3,0,-12,0,8,70,0,6
-1,-6,-28,-6,-18,62,-4,6
-19,-6,-14,-6,-2,18,0,18
-7,-6,-18,-10,2,18,2,-8
-5,-6,6,-8,16,-10,-10,12
-1,46,8,10,0,-42,-10,-2
-23,-4,4,6,2,-78,-18,4
47,-10,6,-6,12,-98,0,2
1,-6,8,-6,-8,-110,-34,-18
-7,-6,10,-6,-18,-116,-8,6
-13,-6,8,8,-16,-136,14,18
1,-6,-12,-6,-22,-106,4,20
-7,-4,-16,4,-2,-108,-4,6
-43,16,-24,-6,-18,-112,-2,20
1,-6,-14,4,18,-94,40,6
-7,-10,10,10,12,-80,0,12
-19,2,2,10,-2,-68,16,14
-17,-10,2,-6,10,-46,26,-18
-11,-16,8,16,8,-4,0,-4
23,-24,-12,6,-16,22,0,102
13,-8,-14,-6,-2,50,-4,-2
-15,66,8,8,-8,56,-2,108
-5,-14,8,-4,-12,82,-2,-20
-7,-6,6,-12,16,114,-2,-18
-37,-28,-16,-38,-66,114,-26,-10
33,48,34,42,30,156,30,8
29,36,56,16,34,148,18,10
21,46,46,6,48,144,-2,4
7,-10,-14,-22,-2,124,-10,-4
-37,-46,-46,-18,-70,68,-52,-28
19,16,46,38,-12,114,18,26
27,42,20,38,16,92,-10,10
3,28,34,32,38,60,22,22
-27,-8,-22,-6,-10,-14,-6,6
25,-4,-16,-14,-10,-46,-2,-4
-55,-22,-24,-38,-2,-78,-16,6
25,-20,-18,-6,-14,-80,-8,4
-19,-6,-14,-6,-14,-108,-6,-18
-19,-8,-12,-38,-20,-116,-8,6
-29,-30,-26,-16,-16,-118,2,2
-27,-36,-44,8,-2,-126,-8,-10
-19,-6,-14,-6,-10,-142,-22,-10
-29,-18,-14,-26,-10,-134,10,-10
-15,-28,-30,-6,-16,-130,-16,-16
-7,-20,-16,-18,-10,-110,-4,-16
17,28,50,58,66,-16,74,42
-51,-8,-2,-6,-10,-62,26,18
-19,-32,-14,-6,-8,-20,10,6
-19,-48,-6,-16,14,-20,10,-10
-17,-22,10,-6,14,12,4,10
-7,-28,38,-10,16,50,26,6
-13,-14,22,-8,-2,58,10,18
-43,-6,18,10,-2,66,-2,10
-13,32,20,18,16,110,10,-20
3,-6,6,0,-12,114,0,-20
-17,6,-26,-10,-12,98,-4,-8
-19,14,2,6,24,92,10,10
5,0,8,-16,-14,84,-2,6
-11,-8,6,-6,-8,82,-2,6
-15,10,-14,-22,-2,92,-2,-20
-3,10,-16,-16,8,56,-2,-20
-27,26,10,-18,-2,44,-2,-4
-19,-8,-8,-22,-12,50,-8,4
-7,-16,12,-16,36,-14,-6,22
-7,-14,-6,-18,30,-36,-2,2
-25,-4,8,-6,16,-66,26,-16
-5,-38,0,-8,-4,-78,20,12
-3,-4,8,6,-10,-72,2,-18
-7,-28,0,-4,10,-110,-6,-4
-39,-6,8,-6,-20,-110,10,22
25,26,38,38,26,-84,30,20
-3,68,12,16,-2,-112,-8,6
-7,-28,8,-6,-18,-110,2,4
-39,-16,24,10,-24,-116,-10,-10
-15,0,6,14,-4,-98,-6,-20
-43,16,12,16,-10,-78,-10,2
-19,-8,20,14,-18,-46,-10,-4
-19,-2,8,-6,18,-36,-10,2
-3,-6,8,14,26,-6,-18,-20
-15,16,0,-6,10,18,-12,12
-17,-8,-14,2,-14,66,0,6
-9,-22,-18,-8,-18,62,-10,-4
-19,-28,-14,-8,0,60,10,-16
-33,-30,-24,-20,-14,92,-38,2
-19,-48,-14,-18,-2,86,-22,-16
-25,-4,-14,-6,-12,114,-22,6
-39,-30,-10,-10,12,106,-10,-2
-51,-40,-2,-6,-2,108,-4,-4
-27,8,-16,0,-18,108,-8,14
-13,-6,2,-6,6,70,0,-16
-27,-4,-14,4,14,88,-6,22
-3,-22,-12,-16,-10,34,0,10
25,14,6,-16,18,16,2,18
-23,-12,-10,-10,16,12,-2,12
-27,-6,-2,-22,-14,-36,2,-10
-5,14,8,16,22,-16,-6,12
-1,8,0,6,26,-70,-2,-10
-15,16,2,-10,-10,-90,0,4
-3,0,-14,-6,16,-94,4,-20
-35,8,18,-6,18,-100,4,12
-9,2,-14,-2,-2,-132,2,-6
5,10,2,-6,-14,-112,10,-10
1,-6,2,-10,-12,-130,10,-16
-7,-4,-12,-6,6,-112,-2,-20
19,-6,10,-6,18,-94,0,6
19,10,2,-6,-4,-70,2,-8
25,-20,-2,4,-18,-52,0,6
-3,14,8,8,0,-6,10,-42
-1,-22,6,0,26,-4,-18,-20
15,0,2,-6,6,18,-18,22
11,16,-2,-8,-10,48,-22,22
1,-4,8,-10,2,60,0,22
19,8,2,-6,-8,66,-6,12
19,-10,8,-26,-14,112,-22,10
3,-6,8,-8,-26,122,-6,6
-7,18,10,-6,-14,124,-22,10
-13,14,2,-6,-2,114,14,-14
3,-6,2,-6,-14,70,-4,-10
-7,16,20,10,16,112,2,2
1,14,8,-6,-18,88,-4,12
-7,32,6,6,8,60,-14,10
-13,2,-24,4,-14,50,2,-10
-7,10,-14,-16,-24,12,-6,-2
-25,-10,8,-6,-2,-20,-6,12
-7,16,-2,6,-14,-36,-2,20
-39,10,18,8,-14,-36,-10,22
-23,-4,20,-24,-12,-46,2,2
-7,-4,8,-24,-18,-80,-4,-20
-29,6,-2,-8,-10,-110,-22,-10
-13,6,6,6,-14,-118,10,-10
-3,-16,-14,6,-2,-78,-2,2
-21,-22,-46,0,-2,-92,6,-20
-5,-6,-14,16,14,-84,-2,-2
15,8,-28,-6,-34,-108,34,28
11,-10,-18,-38,-14,-124,-2,10
51,16,12,16,-14,-158,18,-2
-5,8,0,28,20,-126,-26,-10
1,-6,-14,16,-8,-106,-6,-8
19,8,2,16,10,-100,-2,12
-11,-6,-14,14,24,-68,-2,-16
-19,8,2,-4,-10,-46,-2,-2
-1,-32,-8,10,-18,-30,10,-10
-19,8,18,14,18,10,30,24
-7,20,12,10,-16,-14,-2,12
-19,8,18,10,-4,28,16,6
-17,14,-2,-16,-14,50,-2,2
-23,16,-22,26,-16,82,0,2
13,10,-14,-6,10,106,-2,2
1,0,-14,14,2,130,2,-10
-1,-6,-16,-6,-2,122,-6,12
-19,-6,8,10,-10,116,-18,-10
-21,-6,-12,16,-14,120,0,-10
13,-4,-8,16,-10,114,10,18
-19,54,-14,18,-66,62,-10,106
67,106,48,58,30,92,20,44
45,34,54,48,30,76,38,18
-17,20,50,18,48,18,6,10
-19,-36,-14,-10,18,-4,-2,-20
-17,-2,8,-4,-14,-46,-2,-4
-39,48,-8,10,-2,-46,-30,-10
-11,-8,-14,-6,-10,-72,-30,10
-7,-6,10,-4,-10,-94,-22,18
-19,-6,2,-6,-2,-116,-2,-20
-7,14,8,-10,-60,-102,-8,-16
-19,-10,-8,-16,18,-132,2,6
-23,10,26,-6,-8,-112,-10,-4
-15,10,-18,-18,-14,-112,-10,-8
-19,-4,2,-18,-12,-110,-8,-8
-15,0,-24,-6,-10,-98,-12,20
57,82,94,78,94,-14,42,46
-29,-8,2,-6,-2,-68,-4,20
-7,-6,-38,8,8,-52,0,12
-19,6,-18,16,-14,-30,10,-18
-33,-6,-20,8,18,12,10,6
-7,-4,-12,-16,-10,56,10,102
9,10,-14,-6,2,72,12,12
31,-16,-8,-6,-14,82,16,22
1,-4,-2,0,-12,90,2,12
1,-8,8,-4,0,122,-2,10
11,-22,-30,-6,18,124,-6,18
-1,10,-14,0,-10,100,-24,-8
-5,10,-44,-6,-8,116,-10,-10
-23,24,38,0,16,98,8,12
-3,8,-14,8,-4,82,-4,8
-7,10,10,6,18,60,-10,-4
-21,-6,6,14,-18,56,6,10
-19,16,20,-18,14,18,-4,-20
-19,-20,-12,-6,12,-6,2,98
5,14,2,0,28,-16,2,-6
-7,-36,-14,-18,-38,-56,-8,-18
27,46,38,26,22,-44,4,24
67,36,56,42,70,-40,34,-10
-3,-8,8,-6,-2,-118,-2,-20
-27,-8,-14,-6,-16,-126,-20,-32
-25,-10,8,10,8,-118,-2,-16
-21,-8,8,14,-2,-110,-2,-18
7,14,-14,14,-2,-136,-2,-26
-19,64,-24,8,-18,-100,-8,6
3,6,-2,-20,-28,-100,0,-4
-7,-18,-12,-16,-14,-92,6,18
13,-8,8,-8,12,-58,14,20
-19,-6,26,14,12,-46,0,-36
-5,-18,2,10,0,-6,2,-10
-19,-8,2,-10,-12,0,4,-16
-19,-36,-16,-12,-14,54,-2,-22
-7,-16,-14,-38,2,60,-16,-32
-3,-16,-24,-36,-12,98,-2,-10
23,-6,8,-4,-10,114,4,12
19,6,-14,-6,-8,140,14,2
25,10,6,-6,-2,120,2,2
37,-4,-16,-2,18,156,0,4
-3,-6,-2,-10,-8,124,-2,-20
-7,-14,-12,-16,-14,98,-22,-26
-11,-48,2,6,8,120,-8,-16
-5,-6,8,-4,26,70,-2,-10
-7,-4,8,10,-10,64,-2,-36
1,-6,8,-4,-14,44,-4,-8
-15,-6,-14,16,18,22,0,-18
13,-8,0,-6,-12,-4,-10,-22
-1,-6,-8,-6,-2,-60,-4,-32
-5,-6,6,-6,-10,-62,18,-20
9,-6,2,-26,-14,-68,0,-4
3,-10,-14,-6,-10,-94,28,-16
1,-10,-10,-8,12,-98,2,-22
-15,-6,2,-6,22,-118,10,-6
-9,-8,-2,16,-14,-132,-10,-20
-13,10,2,6,2,-80,-2,-36
-5,-30,-14,14,18,-94,-2,-8
-7,4,20,10,-10,-116,-4,8
-19,-4,-30,-6,-2,-80,-8,-16
-13,2,-18,14,-6,-68,-22,12
-1,-16,12,8,8,-44,-18,-10
-19,-10,-14,6,-14,-12,-8,-16
-17,-24,2,14,-2,-2,-34,-26
-15,-16,-14,-44,10,28,-2,-16
-5,-6,-16,28,-2,66,-24,-12
-15,-6,-14,10,8,82,-10,-4
-19,-4,8,10,-10,82,6,10
-27,-28,-16,-16,-8,94,-2,-20
-27,-28,8,-4,-14,112,2,-18
-19,-28,-2,-18,-6,118,12,-4
-13,-30,-14,-6,2,112,0,-16
-19,-28,-24,-6,-2,92,18,6
-7,-10,-8,8,-34,76,-2,-2
-29,-6,-18,-10,-6,60,6,10
-5,-6,-14,-2,-38,44,6,-4
-19,10,-14,10,-14,18,10,6
-19,-4,-2,-6,10,8,18,4
-19,-32,8,10,-12,-14,-16,-10
-1,10,-2,-4,4,-38,24,-20
-13,-30,-14,-4,-8,-66,-2,-12
-27,-8,18,-12,4,-90,-8,6
-7,-16,8,16,14,-100,-2,-18
-29,10,6,14,-6,-116,8,4
-23,-8,-14,14,-18,-112,10,6
-19,-6,2,10,-18,-116,-2,-8
-15,-16,2,-6,-2,-110,2,-20
-7,-16,18,14,14,-110,2,-8
1,-6,2,-6,-22,-92,-2,24
-15,-6,8,-8,-10,-96,-2,-20
1,-6,-24,-22,-2,-70,-8,4
3,-6,6,-8,-2,-36,-2,-4
1,-10,2,-24,14,-8,10,-10
-19,-28,-12,16,8,18,-4,-20
-3,-16,-8,-4,-4,30,0,10
13,58,0,8,-12,48,0,22
-17,6,16,-16,-14,80,0,-4
-13,16,8,-6,10,92,20,10
13,12,-12,16,-22,120,8,6
-15,-8,10,-6,-10,124,0,38
-23,16,10,-6,-18,124,4,-8
-9,6,-2,0,-2,92,8,-8
-7,-14,-6,10,-22,104,-6,-10
27,106,48,68,24,136,42,22
51,26,18,46,14,108,42,6
29,16,12,28,26,82,62,22
-25,-18,-8,-14,-14,12,6,6
-15,-16,8,-6,-10,-8,-4,4
-5,-6,-14,8,-8,-28,-10,-22
-19,-16,-14,-6,-4,-68,4,-20
-37,-18,-32,-8,-10,-68,-10,-20
-7,-4,8,-24,4,-94,-2,2
-23,-28,-8,-44,-16,-110,-22,10
-5,-10,0,0,-34,-132,0,18
-7,-4,8,-20,-32,-124,-2,20
19,10,6,-18,-12,-108,6,-20
3,14,0,-6,14,-132,2,-4
-19,-16,-24,-6,-2,-100,-2,-26
-17,14,2,-18,-2,-84,-14,-2
9,18,-2,-16,6,-68,-2,-22
-9,-8,8,-6,14,-68,-16,-16
13,8,-14,-6,6,-42,2,12
-7,-18,-14,-16,-12,-14,-8,-16
-17,-6,-24,10,-2,22,-2,-4
-17,8,2,-2,-14,32,2,-10
87,64,60,58,74,76,36,24
-7,8,12,16,10,62,-2,-22
-15,-20,-12,-38,-14,70,0,-16
-13,34,8,16,-8,86,-4,-34
-23,8,2,14,-36,120,-22,-10
-19,-8,-4,-12,-16,112,-6,-18
11,-18,8,-20,30,114,-22,-4
-5,-32,6,-10,18,112,-18,-14
-19,58,-14,26,-8,78,-26,-22
11,-6,2,-10,-16,60,-10,-10
-7,-16,-14,-6,-10,18,-4,18
45,-8,4,0,-22,34,14,-18
1,6,8,8,-2,-4,-6,2
-27,-10,-24,-6,-2,-36,10,22
-19,-22,-14,-6,-14,-44,-2,18
-39,-32,0,6,-2,-58,-12,12
-39,-28,-8,-4,-10,-94,-2,-4
-19,-32,20,14,12,-98,0,118
-5,-16,8,16,-12,-106,14,-20
-15,-16,2,-10,-8,-120,8,12
-13,-18,8,6,-12,-110,-4,0
-17,-6,18,2,-14,-126,32,2
-7,12,0,6,-22,-132,2,-14
-3,-4,24,-6,-14,-94,-18,10
-19,10,2,16,-26,-38,2,12
29,58,52,52,30,-20,38,20
-31,-4,-12,-14,-30,-36,-22,22
-3,16,-22,-38,-18,12,-2,-8
-19,-8,-14,-6,-12,16,-2,-20
35,56,50,48,34,86,42,20
39,122,48,58,82,104,44,22
-21,-30,-8,0,-6,66,-4,12
-27,-30,-22,-22,-20,82,-6,-20
-41,-8,-30,-6,-2,108,2,6
103,110,82,90,70,220,90,46
65,96,76,74,38,210,92,44
69,88,72,78,30,178,88,46
57,82,72,76,34,156,58,38
47,60,50,50,54,140,42,38
27,60,56,58,-4,120,30,44
45,40,20,48,6,72,20,22
35,32,26,42,18,76,50,12
35,42,18,46,10,28,38,22
47,24,12,46,14,-6,4,10
25,28,2,28,50,-24,16,12
-83,-68,-48,-92,-30,-96,-48,-32
-87,-70,-68,-72,-30,-162,-62,-2
-39,-44,-32,-60,-32,-136,-44,-20
-39,-70,-72,-70,-14,-164,-34,-20
-29,-46,-58,-48,-34,-174,-52,-28
-51,-62,-26,-18,-34,-144,-34,-20
-57,-64,-44,-38,-34,-144,-26,-20
-29,-60,-56,-36,-38,-108,-2,-26
-25,-62,-22,-38,-18,-110,-8,-16
-39,-32,-26,-32,-32,-90,-22,-10
-39,-22,-26,-18,-2,-80,-22,-10
-39,-44,-40,-6,-14,-42,-18,4
-23,-6,-14,16,10,-14,-4,12
-39,10,6,-6,-2,-4,-12,-12
-23,-6,-24,-18,-12,34,-2,-20
-19,-16,-14,-22,2,56,4,6
-3,-28,-26,-38,14,52,-2,-44
-15,-36,-14,-16,-12,86,-16,-8
-23,-28,-8,-6,-2,92,-2,2
-7,-6,2,-16,4,114,-8,-16
-33,14,18,-6,10,108,-26,-10
-19,-36,-14,-16,-10,124,-6,-16
9,-4,-24,-6,-12,106,2,-10
-7,-16,8,-6,14,98,-2,20
-7,-4,-12,-8,-8,70,-4,6
11,-30,-6,-12,-8,30,-2,18
-7,-6,10,10,-10,16,2,6
-7,-6,-14,-4,-12,4,8,-8
-7,10,-14,-18,-10,-14,2,6
1,-8,2,-6,16,-46,2,-10
-7,14,18,10,-2,-72,-2,-4
1,-16,2,16,-18,-84,-24,-4
13,-10,6,-2,-34,-110,10,2
3,10,6,-10,-20,-110,14,18
-7,-18,-16,-4,-14,-126,14,4
3,-6,-12,-6,10,-112,-8,-4
-3,-6,2,14,-4,-118,10,4
9,16,6,6,-2,-116,-2,6
19,-6,-6,-38,-12,-94,-2,-18
-15,0,10,10,-14,-90,6,-12
23,6,-10,14,-12,-62,-18,-8
-7,10,-2,-16,-12,-46,-6,22
-13,0,-8,-6,-2,-20,6,12
-7,16,-12,6,10,12,6,-4
-7,18,-14,8,-2,44,-6,2
-7,-6,-26,0,-14,66,-24,-32
13,6,0,-6,10,66,-12,-6
-25,-28,-8,10,-14,120,-2,6
-3,-4,20,-14,-10,112,-22,-10
-19,-32,8,20,-2,106,-8,0
-15,0,18,6,14,124,-26,10
47,10,18,14,14,108,-6,22
-1,6,-14,10,-2,104,-14,6
-17,-10,-6,16,16,82,-10,-4
-7,0,2,-10,2,76,-6,22
-19,16,8,10,-10,52,-2,2
-15,-16,-12,8,-34,30,-22,-10
-15,0,8,10,-2,12,-12,-4
-23,0,8,-16,-14,-16,-2,6
-25,-8,8,-6,-10,-36,2,2
25,-32,8,10,24,-52,-8,-10
-7,6,12,-6,-34,-94,-2,10
9,-6,-14,6,8,-100,-2,-10
13,-22,-14,-12,10,-116,12,-10
-17,-4,-14,0,2,-92,12,-20
-3,14,-2,-10,-2,-108,-2,4
23,20,40,18,-12,-72,38,20
85,48,72,44,36,-38,58,38
57,42,26,20,18,-46,30,34
15,-8,-16,-20,-22,-66,-2,-10
23,-18,-14,8,-34,-30,14,6
57,32,40,10,-2,8,22,20
35,18,18,2,-14,16,12,24
25,16,38,-6,38,16,10,-10
-31,-32,-24,-38,-2,18,-2,10
-39,-8,-14,0,-14,50,-22,-10
-23,-6,-14,-6,-14,60,-2,-16
-19,-16,-8,-44,-10,98,-2,-16
-27,16,26,-22,-4,102,10,6
-35,-6,18,-26,-14,112,-2,-10
-15,2,-14,-18,-22,124,10,-18
11,10,8,-6,-10,108,-26,-4
-3,12,-14,-18,-12,114,-4,-2
-19,-16,2,-18,-14,84,-6,-18
-37,12,8,-16,-10,60,-2,-20
-7,12,8,10,-6,44,-8,-18
-17,14,-2,-16,-18,28,-26,-18
-23,8,2,-6,-16,-4,-20,-12
-21,-6,0,-6,-18,-30,-18,-10
13,8,-16,-6,-14,-44,-2,-10
-7,20,-12,-6,-32,-60,-2,-10
-7,-6,-6,2,-14,-76,-2,-12
-7,-6,-14,-38,-20,-54,-20,18
-7,-36,0,-10,-14,-116,0,-18
-19,-8,-20,-4,-14,-108,-8,0
-23,-6,-14,16,-10,-90,-2,-34
-5,-30,-16,10,2,-126,0,-16
-15,-4,-12,-36,18,-98,-10,-18
-17,-10,-14,-16,12,-84,10,-16
-31,-10,-14,-14,-10,-70,-6,6
-39,10,6,14,8,-78,2,6
-7,-22,-2,-16,-2,-20,-10,-20
-17,8,12,-4,-2,-16,-8,0
-15,-6,-14,-18,-2,16,-2,12
-3,-18,-24,-6,-18,28,4,-16
1,-10,6,-6,8,44,-14,-6
-13,-6,-14,-6,-18,58,0,-10
-7,-6,-24,-6,14,120,0,22
-25,-18,8,16,-6,124,-2,-32
9,-6,-14,-6,-2,114,2,4
-15,-6,-30,-16,18,124,-20,-20
-15,-10,-24,14,8,124,2,22
-15,10,-18,14,-14,112,-2,22
-13,-16,-8,4,-14,86,-20,8
3,-6,-12,-16,-16,92,-4,-4
-25,14,8,-6,-14,22,8,4
71,-10,-14,10,-18,18,-22,2
-7,-14,-8,-16,2,-20,-12,28
-17,-6,-14,-4,-8,-34,-6,12
-21,26,2,14,-12,-44,-2,6
-19,-8,12,8,-2,-84,-2,22
1,6,6,-6,-18,-78,2,10
-15,-6,-10,-16,-14,-110,-2,4
-7,6,6,6,-14,-112,-2,-10
-19,80,12,10,18,-110,2,-10
-29,-18,2,6,-40,-116,22,6
13,36,56,48,30,-72,30,18
31,48,38,28,20,-68,32,34
25,16,8,16,12,-100,10,6
-19,-22,-26,-16,6,-80,8,-20
-31,-16,-14,-46,-48,-30,2,12
25,10,46,-4,28,-4,20,16
29,16,12,8,14,12,22,-8
47,16,20,32,38,20,2,10
-23,-28,-30,-14,-14,18,-24,-4
-27,-16,-22,-6,-14,44,-26,-20
-7,-4,-38,-22,-2,62,-12,-4
-15,-16,-44,-16,-2,108,10,6
99,110,66,106,62,180,86,66
73,74,72,58,68,178,88,54
75,90,76,58,46,184,46,54
71,62,56,48,50,176,50,54
67,64,66,46,50,156,46,42
45,60,56,20,20,130,50,44
25,48,8,28,18,108,10,38
25,28,24,16,34,70,14,24
19,58,8,0,20,60,12,22
9,28,24,-6,-10,20,24,14
23,10,18,16,16,-10,0,14
5,14,18,14,-2,-44,0,12
-7,16,2,26,12,-52,10,20
