Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-15,4,-14,-6,-14,50,-22,-16
-15,4,2,-4,-12,50,10,-10
-25,10,-14,-22,-2,82,4,-8
-7,-14,-6,-6,14,92,18,-6
13,-8,-12,-16,-2,104,-8,-18
-9,0,6,-6,14,114,2,-18
3,14,2,-26,-4,106,-8,-10
-13,-14,-14,-14,12,124,2,6
-17,-32,-24,-14,-8,94,-10,-2
21,6,-12,-30,-2,108,-2,-20
21,-16,-8,-46,-8,66,-2,-10
-7,-8,-22,-16,-8,52,16,12
-5,-6,8,-8,-18,12,-10,-6
-7,-4,0,-2,-32,-4,0,22
-17,-4,-2,-8,14,-46,4,12
-5,-6,8,-6,-10,-46,0,16
-7,96,26,20,18,-68,6,10
-17,-16,8,-6,-2,-90,-2,-20
-9,-14,26,-6,-10,-96,2,12
-39,6,50,14,-10,-78,10,2
-17,-10,40,8,14,-116,0,-16
3,10,2,-18,10,-116,-2,12
-5,-6,-4,-6,-14,-108,4,-20
3,-6,10,-6,-28,-106,4,-20
9,-22,18,2,12,-106,-2,-10
-13,14,14,-6,-8,-98,8,6
-25,-6,10,6,18,-62,4,4
-9,10,2,-10,-18,-30,18,18
-19,-8,-14,10,14,-20,-2,6
3,14,2,10,-2,18,14,-10
-15,2,-10,-48,20,50,2,-18
-7,-10,-24,-22,-2,62,-2,2
-3,-28,-16,-22,-44,60,-22,-10
55,46,52,20,30,146,42,10
43,46,24,16,30,146,14,18
25,18,34,30,32,146,14,-20
-23,-10,-2,-48,4,114,-2,-8
-39,-28,-18,-38,-2,108,-24,-40
101,88,72,58,38,156,50,54
77,64,56,58,50,112,38,22
69,36,50,42,40,124,44,20
27,46,40,32,30,62,42,22
45,60,36,42,30,58,38,22
25,28,20,16,14,56,26,8
-81,-70,-52,-38,-50,-56,-40,-16
-65,-68,-52,-48,-34,-60,-56,-20
-51,-68,-56,-36,-12,-110,-32,-10
-7,6,8,18,30,-68,20,38
-13,26,20,6,26,-108,2,6
27,18,20,10,18,-106,10,38
-17,-28,-44,-22,-18,-136,-24,-40
-19,-32,8,-48,-12,-148,-16,-4
-23,-28,-8,-22,-16,-136,-6,-18
-19,-36,-2,-16,-10,-136,-22,-32
-19,-4,-2,-10,-18,-110,-26,-20
15,16,34,38,-2,-62,18,6
25,20,32,20,-12,-42,10,6
9,56,40,58,46,12,22,10
-49,-8,-12,-4,12,-20,-32,-38
-55,-38,-30,-16,-28,-14,-36,-8
-39,-6,-24,-38,-2,28,-26,-16
-23,-12,-26,-6,-12,80,-10,2
-7,-16,-12,-8,-10,82,-22,-32
-39,-36,-46,-18,-100,82,-12,-16
41,16,8,28,-12,146,26,6
35,18,50,28,26,140,26,12
15,14,8,-4,0,92,-2,-20
-53,-6,-14,-16,-24,92,-8,-4
-37,-36,-18,-10,10,92,-10,-18
-39,-28,-32,-8,14,80,-22,-26
-17,-10,-26,-32,4,62,-6,-20
-7,-36,-12,-16,-8,56,-8,-16
-1,-6,-2,-10,-28,8,-2,2
47,68,88,74,90,44,52,28
-41,-8,28,10,-18,-36,0,2
-15,-4,2,-22,-12,-46,-6,-40
-37,-6,-8,-22,-2,-58,10,12
-17,-8,6,-8,-8,-90,-12,-16
-71,16,34,-14,-18,-132,2,-8
-55,-6,18,-18,-12,-132,-2,2
-33,-10,-18,-50,-66,-170,-22,-10
41,54,56,18,10,-92,16,10
25,18,54,18,22,-78,16,24
-17,36,56,20,28,-94,10,22
-43,-36,18,-8,-50,-84,10,-34
-27,-32,-14,-46,-18,-78,-20,-20
-39,-6,-24,-22,-34,-84,-22,-20
-17,-6,-14,-22,-46,-36,-10,-36
-15,-6,-14,-48,-2,-28,-34,-10
-21,-32,2,0,-28,18,-10,-36
-19,-10,8,-6,-8,26,-2,-4
-13,-6,2,-6,26,60,-30,-10
-13,64,-2,-6,-2,62,-30,-10
-23,-38,-2,6,-12,106,-6,-20
-33,-6,10,0,-2,104,-6,-8
11,-6,-6,6,10,136,-22,2
-5,-10,-8,-20,-2,112,-22,-18
7,-10,-8,-16,0,114,4,-22
-1,-10,-8,-4,12,110,16,-8
-1,-6,-14,16,-8,92,4,4
-5,-28,-14,14,10,62,4,10
-15,-36,-2,10,-10,48,2,2
-15,-16,6,-10,20,18,10,6
-17,-28,8,-6,-2,-2,-16,4
-17,-22,-18,10,10,-4,-6,-18
-17,-6,-16,2,4,-46,-4,6
25,-22,-14,-6,-12,-70,2,10
-17,-16,2,-6,14,-84,10,-26
-5,-14,6,-10,12,-110,-2,-32
-1,-16,18,6,2,-110,2,2
-15,-22,2,-18,0,-110,2,-2
-13,-6,-14,-14,-18,-116,8,6
-17,-10,-2,6,-2,-116,6,22
-5,-12,-16,-16,0,-110,14,12
-17,-6,2,-6,18,-94,2,10
9,-16,-24,10,10,-94,-2,34
-13,-16,-18,-10,18,-48,-2,34
-23,-16,-24,-4,-2,-42,10,6
-7,-14,2,-16,4,-14,10,-10
-17,-8,-12,-22,-20,28,10,6
-1,-6,2,-8,-26,50,28,12
-13,-6,-6,-20,-18,58,10,22
-17,-8,-12,-4,-8,98,12,2
3,-20,6,-4,-16,98,-14,22
-13,-4,6,-8,-12,114,-2,12
-19,-6,8,6,-4,144,14,20
-17,-8,-12,-4,10,124,-6,6
-7,-18,-14,0,-2,114,-20,18
-17,-10,6,0,18,106,10,6
-17,12,-14,-4,30,70,10,18
-1,0,-18,-16,6,66,6,10
-19,-8,-24,-16,-32,38,-2,2
-7,-14,10,-4,-8,28,-8,6
-7,10,-2,-16,-18,22,-4,6
-17,-8,-14,14,-12,-4,-6,-18
-1,12,8,-6,14,-38,-22,-10
1,14,18,8,-2,-68,-6,6
1,-18,8,-2,0,-78,-2,6
-1,14,-14,4,-4,-90,14,2
-17,-8,2,16,-22,-94,-2,-38
-7,-28,8,12,-8,-106,-2,18
-15,-28,-2,-4,-16,-108,-10,2
1,-8,12,-10,2,-108,2,-10
-11,-16,-14,10,14,-98,-2,-10
-7,4,8,6,-22,-100,-2,2
-33,-4,-12,-4,-12,-94,-4,4
-7,16,2,16,0,-60,10,-16
-7,-4,0,0,12,-38,-6,6
-17,-8,2,0,-2,-20,-2,-8
-17,-8,4,-16,0,16,2,-10
-41,-6,2,16,-12,18,-8,6
-55,-10,24,-4,-12,56,-8,-10
-23,-4,-14,16,-18,42,-10,-22
-17,-32,8,-4,-4,100,-22,-26
-49,8,20,14,-12,108,0,18
-15,4,8,12,20,122,14,-4
-1,-36,0,-6,0,110,-2,-8
-15,10,2,-18,-2,82,-12,92
-7,-2,2,-8,-2,114,-20,-20
-7,-10,8,-14,-8,86,-2,-20
1,-18,-16,-16,-12,58,-20,12
1,-8,2,-6,-18,56,26,6
-17,-36,-16,-24,-2,18,-2,-10
-5,-16,-12,-6,-18,12,22,-8
-1,-8,-14,-24,-2,-6,18,6
-15,-28,-14,-16,18,-46,14,6
13,-4,8,-6,-12,-78,4,6
-15,-6,-24,12,26,-106,14,-20
-15,-34,-18,6,-2,-106,-2,18
-13,-16,-22,-4,-8,-106,0,6
9,-4,8,-2,-2,-130,-8,0
-29,-36,-16,-4,10,-120,8,2
17,-16,-26,-10,-12,-134,0,10
35,28,40,58,22,-68,38,34
47,44,28,16,20,-48,30,36
51,60,20,62,52,-44,38,18
-15,-26,-2,6,-12,-60,-2,6
7,8,-18,-18,-2,-46,4,10
-17,-28,-14,0,-2,-12,-24,-20
-23,16,-12,16,-12,8,-6,14
-7,16,2,-10,-26,34,-14,-2
15,-4,-24,-20,-12,68,2,2
-15,16,-14,-8,12,82,-4,-8
-17,-8,-14,-4,-12,108,-16,12
1,-6,-10,-16,-28,124,-10,2
-23,-4,-24,10,-10,114,-2,24
-23,10,-24,-6,-10,114,-18,10
13,-8,-12,0,-14,100,-6,12
-7,4,-40,-6,-18,66,2,-18
1,-4,-24,-6,-2,80,-22,-22
-13,-6,-14,-6,-34,64,-2,-10
-17,-4,-12,-4,-8,44,22,-18
-9,-8,8,-6,10,20,-2,-4
-5,10,2,-6,-10,-16,10,2
-9,-4,0,-4,4,-16,10,-10
-17,8,-12,16,-14,-44,-2,36
-5,-16,-16,-6,-12,-90,-2,2
-17,-8,-14,-8,0,-94,14,2
-7,-2,-2,-4,4,-92,-2,8
-5,-6,-14,-16,-8,-90,-2,-4
-17,-16,0,6,4,-98,-2,-8
-7,6,-14,8,-2,-118,-20,-10
-17,-6,-14,-4,12,-100,-8,-8
-7,-2,6,-6,-8,-106,10,-10
15,-4,4,-16,20,-94,4,-10
-13,-6,2,-16,6,-72,2,2
3,6,-12,-2,-10,-60,-2,10
23,14,-8,12,0,-20,18,-20
3,6,-26,-4,-8,-24,10,-8
-15,-4,8,-4,-12,0,8,-8
-5,-2,-14,2,12,28,10,-10
-9,8,-4,2,-10,66,0,6
11,-2,10,-6,-8,92,18,-8
-7,20,8,6,-2,108,12,-10
-1,-12,4,8,12,136,-12,-4
-1,10,2,18,10,122,-2,18
3,-4,-14,-6,-12,114,-32,-4
-15,-6,-10,10,14,94,10,6
-7,-8,-6,-24,0,108,-6,6
-5,12,8,20,20,82,-2,-10
-1,-4,8,-6,-2,60,2,2
25,22,30,40,14,94,30,20
31,44,48,44,26,62,34,22
31,40,38,40,30,18,42,38
-47,8,8,8,-12,-30,2,-16
-5,4,8,8,10,-68,-20,2
-23,-4,8,-6,18,-78,-16,-18
-1,-4,-14,-10,-4,-114,-8,-20
-17,-24,8,10,-2,-112,-10,-20
-1,-46,-14,10,14,-112,-34,-42
15,-16,-14,2,-2,-132,-22,-18
-17,-8,-20,8,18,-118,10,-20
-19,-4,-14,6,-22,-130,16,-20
-15,-4,-8,-4,-2,-110,16,-16
-7,-6,-14,0,-2,-78,-2,12
13,-8,-14,14,10,-64,-2,-16
-15,-6,-14,-18,-12,-44,-4,4
-5,-12,-24,14,-12,-34,-6,6
-19,-2,-20,-8,10,-4,0,-10
-1,-8,-12,14,-12,4,6,-10
-3,-20,-2,0,-2,28,-2,-16
-7,-4,-14,14,-14,60,-2,-18
13,10,-2,-6,-18,70,-2,-10
-1,0,-8,-6,-14,112,14,6
13,8,-14,-18,-10,84,2,2
9,-16,12,16,4,114,-6,10
15,-20,12,-4,10,124,-6,6
-5,-12,0,18,-12,124,-12,-8
15,24,0,6,-14,114,-4,18
15,-2,8,-4,20,104,6,20
45,20,8,6,12,68,6,-4
25,16,0,-8,0,76,10,-20
-13,-16,-12,16,10,40,4,-12
13,10,-14,-2,14,12,-6,-10
15,-4,0,16,14,-4,-14,-2
13,10,2,16,-12,-46,-2,-10
13,-8,10,-10,4,-78,14,-8
-7,-20,-12,8,0,-106,-10,-10
-17,-4,2,14,12,-94,-18,6
-7,-14,18,-6,-34,-112,-8,6
1,16,2,-16,-12,-126,-2,6
-17,-4,2,-8,12,-132,0,-8
-15,-4,2,-4,-8,-114,10,-16
-7,-16,-24,-10,20,-100,10,2
-1,10,2,-16,-12,-90,-2,-20
-1,8,2,10,14,-52,-2,-20
-13,18,6,14,-4,-46,2,-8
-1,-12,-8,16,-12,-34,-2,-10
-13,-4,8,-4,-16,-4,4,-20
3,-28,10,-2,-10,-106,-2,-2
-13,-12,2,4,-2,-62,-2,-20
107,124,54,48,22,48,38,140
27,44,74,44,30,66,38,24
27,58,52,16,20,66,4,22
13,-8,-14,-16,18,-100,2,12
-17,0,-8,18,-14,-112,14,22
25,20,8,-8,12,-118,20,22
9,10,2,-10,-4,-112,28,10
9,12,16,-20,0,-132,-8,6
21,8,24,-16,-20,-126,2,-10
-1,10,-14,0,14,-104,4,20
-1,-4,-12,-4,18,-90,6,2
-1,16,8,-2,14,-60,12,12
-7,16,-12,20,4,-30,2,6
-3,8,-2,20,-12,-14,-2,2
-17,-6,-24,-6,14,18,18,10
-7,-6,6,-6,30,40,10,6
1,26,6,-4,-18,60,12,-10
-17,-8,10,-6,-8,82,4,2
-9,12,0,-4,-4,92,16,-16
-15,4,2,10,-2,86,-4,-20
15,-16,10,-22,-2,122,4,-8
-5,16,-2,-44,-12,124,26,-6
-7,-30,6,-10,-8,108,-8,6
5,-4,-8,-4,-16,124,-22,14
21,10,2,6,-36,70,-2,10
-15,16,2,6,-12,70,0,12
9,22,0,16,-10,66,10,-10
-7,16,-14,16,-14,42,-6,-10
-1,14,8,8,-10,16,-2,6
-23,-6,-22,0,-8,-42,30,2
-5,16,2,8,-12,-46,2,-20
-7,10,10,-4,12,-66,-6,-8
-3,8,2,6,-20,-82,-18,10
21,16,-16,-10,-2,-98,-2,-18
13,-8,8,-6,-12,-108,-2,-20
-1,8,0,-8,12,-134,-2,-10
-3,10,-2,16,-12,-116,-6,-8
-13,-20,-8,12,0,-120,-6,-16
15,-4,-8,-6,0,-102,2,6
-17,-4,6,2,12,-100,-8,6
-15,-6,-12,-14,-30,-78,0,-16
-23,12,0,-4,-2,-56,2,-16
-23,-6,-8,-12,-12,-36,10,-10
13,14,8,14,-4,-36,-2,2
-5,16,8,10,-2,-4,8,12
-1,-12,-12,-2,-2,20,-10,-20
-7,16,-2,2,-12,62,-2,0
7,-8,-24,16,0,84,2,-4
-17,-18,-18,12,-10,106,-24,-8
-19,-8,-20,18,0,112,-22,-4
-7,0,2,-4,-2,136,10,-16
-7,10,6,16,6,122,-22,-10
1,-4,-2,8,12,106,2,-10
-17,-4,0,-16,0,108,-2,4
-1,34,2,12,30,92,-26,-18
15,-4,2,10,6,80,-4,18
-3,-8,2,10,10,50,-2,-10
-5,-4,-12,-8,-10,50,-6,-10
-5,16,8,-4,-8,4,-18,12
-17,-6,10,-6,-10,-30,-2,10
3,-4,-8,-4,-12,-60,-8,-8
13,6,6,-8,-8,-68,-8,12
-21,16,2,14,26,-84,-2,4
-17,-4,-24,-4,-14,-106,2,10
-7,-4,4,14,-10,-92,-4,22
1,-4,-16,-4,12,-110,-2,10
5,8,18,0,-12,-110,-2,2
-7,16,-12,0,-22,-112,-2,-32
-25,2,6,-6,-2,-114,4,-16
-5,8,2,4,-2,-100,12,-4
9,8,2,14,-18,-94,10,-4
5,-10,-8,-6,-2,-66,0,8
-7,8,-14,20,0,-20,10,2
-17,12,0,-4,0,10,-6,2
27,16,2,10,-2,18,0,22
15,28,0,8,10,48,2,12
3,20,20,8,12,76,-22,22
9,0,8,-4,0,92,-6,2
-5,-4,2,16,-2,106,-20,-10
1,-4,8,-16,-12,112,-4,-4
-15,0,-14,12,-12,138,-22,6
-7,16,-8,-16,-8,124,-2,-26
-7,8,10,12,-2,108,-22,-18
1,-4,8,16,28,106,8,-20
-7,-20,-12,-4,-12,112,18,-6
-33,-16,-16,-2,-2,84,-18,-10
15,-4,-18,-4,-10,66,2,2
-17,-30,-14,10,4,34,-6,-20
3,-4,2,-4,-12,-6,2,-22
3,16,8,18,10,-20,-2,-10
1,10,2,-6,0,-36,2,10
3,-6,0,16,14,-68,-2,-20
-7,-16,-14,18,-10,-78,4,6
25,10,2,-22,0,-90,2,2
-13,14,2,-16,18,-112,2,-10
21,-16,-12,-2,14,-126,2,-10
-7,-10,6,8,18,-110,2,-42
-7,-16,8,-36,12,-120,2,2
-23,-10,6,16,16,-110,-2,-16
-17,-4,-16,-12,14,-100,-2,8
-15,0,2,12,30,-68,-10,-20
-5,-8,-14,2,30,-46,-2,-4
-5,-2,-8,-4,-4,-30,-2,-4
-5,10,2,8,14,12,-6,-6
-17,-34,2,6,44,10,-2,-20
-19,-10,-8,-4,18,20,0,-18
-15,-12,8,-12,-8,54,-22,-10
-7,-8,-4,-4,-8,84,-6,12
-15,-34,0,8,14,122,-24,-18
3,-32,-14,16,0,112,16,-20
-15,-44,0,12,20,86,-2,4
-15,-36,-24,18,-16,124,0,8
-17,-6,-14,-4,26,114,2,-10
-19,-16,-12,20,18,104,-22,-10
-19,-28,8,-4,-28,82,-2,-8
-19,0,-8,-2,-34,84,-10,-32
-37,-14,6,-6,-34,44,6,-14
-23,-6,2,10,-8,44,-22,-10
-5,-18,-16,12,-12,-2,-4,4
-7,-4,-8,8,-18,-20,-2,-20
-17,12,-2,-6,-2,-44,0,-18
-13,-4,2,-10,-12,-78,0,4
11,12,8,-16,-12,-84,10,6
-1,16,-12,-4,-10,-94,-2,-20
-7,-6,-16,2,-10,-110,-10,-36
-5,-4,8,-4,-10,-120,-26,-20
-7,-4,-12,18,-2,-110,-8,-16
-33,-4,-12,-4,2,-108,-2,-22
-15,-4,8,28,-12,-110,-22,-20
-7,-12,2,-6,-8,-116,-10,-8
-5,-4,0,8,-12,-94,-2,6
-1,8,-12,-4,-12,-70,-22,-34
1,10,6,-18,-12,-34,-2,-4
-7,-20,-2,20,-14,-20,6,-22
-15,-18,-26,-4,-18,-8,-2,-10
9,-4,-18,12,0,22,-2,-4
5,14,-18,16,0,68,-10,-20
-13,-4,8,-4,-2,74,2,18
-17,-26,-14,-16,-12,86,-10,-4
-15,4,-2,-4,10,82,4,12
-1,-4,-24,-6,-10,120,-6,-26
-17,-8,8,10,-10,114,-12,-32
-7,-16,-16,10,6,124,-10,20
-23,-26,-14,-4,-2,116,4,20
-7,-20,-12,6,18,104,-24,-18
-7,-16,-20,16,12,82,-24,-8
3,-4,8,-22,-10,66,-2,-18
-5,-14,-2,-36,0,18,-2,-2
-13,8,-14,-4,-12,18,-8,-8
15,18,-2,-4,-16,-42,-18,-20
3,6,-18,-4,-28,-38,-2,-4
1,0,-6,10,-12,-68,-22,-10
25,-14,2,4,10,-72,-2,-22
23,-16,50,-12,-12,-94,-6,4
-7,-16,-4,-16,12,-116,10,6
3,10,2,0,14,-100,12,-12
25,-6,-14,-20,-8,-130,10,-8
-5,-4,-10,-14,-14,-110,10,-10
3,10,-2,-36,-8,-110,10,-10
21,10,-14,-18,10,-80,14,-20
21,16,-24,-16,0,-94,18,6
-21,-6,-6,-12,-4,-46,2,12
9,-6,12,-20,-16,-34,8,-8
-15,-6,10,-6,-2,-28,14,6
25,16,2,-16,-14,0,0,-18
-7,8,18,-12,18,42,10,18
-19,-8,2,10,-2,60,-2,-4
-15,-4,8,-4,0,82,-2,-10
21,0,-14,-6,-2,84,6,10
3,16,8,-16,-8,102,0,-8
-5,12,0,-6,14,114,12,-8
23,32,6,8,-2,112,-2,10
9,12,16,6,-12,106,-2,-16
-5,6,0,8,-2,92,-2,10
-15,-14,8,-2,18,104,-2,-36
-33,-12,-8,-4,-12,66,-12,-8
-13,-2,2,-6,-12,34,10,-10
-27,-36,-18,-2,14,12,-2,-16
-17,-20,-14,14,14,-16,2,-20
-3,-14,-12,0,28,-46,-2,-10
-1,-26,-2,-6,-12,-58,-18,18
-7,10,-26,-6,10,-68,10,-16
-15,-4,-16,12,30,-78,14,6
-1,0,6,-4,-2,-110,10,-8
21,-16,-14,0,-14,-110,-8,-2
13,6,8,16,-2,-118,2,4
-13,-4,-8,16,0,-116,-2,12
-17,-4,-8,-2,-2,-110,-2,4
-15,0,-12,16,12,-126,-2,-18
-41,0,6,-4,4,-100,-2,2
-13,0,2,-4,20,-78,10,22
3,6,20,14,14,-54,-8,-10
3,24,2,-4,14,-30,2,2
21,18,-8,-8,4,10,10,20
7,-4,8,-4,-12,42,10,18
-7,-4,10,6,-12,42,2,-18
-5,10,2,12,-18,60,2,22
-7,0,8,-6,0,82,4,4
13,16,2,18,14,106,2,-2
-5,-6,-18,-4,14,138,-2,-4
1,10,-14,-8,-8,114,-2,-4
-7,16,8,-6,-2,146,14,2
15,-4,-12,8,0,120,2,-18
1,6,22,-4,0,94,2,12
9,20,-2,-2,26,104,2,22
-13,12,-32,12,28,82,14,20
-7,22,-2,16,26,50,0,6
-9,-2,-14,14,26,48,14,-10
-5,-4,-14,16,20,18,2,-4
13,-4,4,4,20,-24,10,-10
-7,-4,8,8,12,-60,-2,4
21,14,0,20,12,-62,-12,4
15,0,8,26,-10,-68,8,6
7,10,18,16,14,-94,0,12
1,-6,8,-4,-2,-120,-6,-10
-17,-4,8,-22,26,-110,2,-10
15,-4,8,-6,-10,-112,10,-10
23,-4,6,-4,0,-116,-6,-20
1,-12,0,-4,14,-116,0,-8
-7,12,0,-4,-8,-98,0,20
-5,-26,8,26,-2,-76,10,-10
-5,-18,-14,-2,-20,-46,4,-4
-7,-4,2,-10,-12,-8,-20,-10
-9,32,-8,-14,-8,-22,-6,-18
1,-8,-22,10,-12,28,0,-12
-1,-4,0,16,16,22,14,2
9,-2,-14,10,-10,60,-6,-10
-5,16,2,16,-18,92,-22,-16
-5,-4,-12,16,-12,106,-2,6
13,-8,-12,2,-12,114,-22,-10
-13,-4,8,-4,10,124,-10,10
15,16,20,10,20,122,12,-8
1,14,-2,-6,14,114,30,2
3,-6,-4,4,10,110,-6,-20
1,-4,-8,10,-2,92,-2,-10
13,0,-2,24,0,92,-2,2
-17,-16,8,12,26,60,4,-10
-1,10,-2,12,14,16,-10,2
9,-8,8,8,0,8,-2,-32
1,-16,-8,4,-12,8,2,-16
-5,-28,2,2,10,-36,-2,-34
-5,-8,2,0,-2,-68,-2,-20
-5,-8,-12,0,-10,-62,-4,0
7,8,-24,2,-14,-94,-8,-32
-5,-12,-2,12,12,-106,-2,0
-17,-4,2,6,-12,-110,-10,-10
-7,-4,18,20,-2,-112,0,-20
5,16,-14,14,-12,-126,-2,-42
9,14,8,10,-14,-110,14,2
25,-4,6,0,-10,-100,10,2
-17,-20,2,6,-12,-70,2,-10
-7,-20,2,-18,-8,-62,2,22
-23,-32,6,6,-14,-20,0,-18
-17,-4,6,14,20,-2,-6,-10
-1,-4,-14,2,-18,40,-2,10
-15,-16,2,10,0,48,-8,6
-15,-28,-2,-8,14,42,-10,2
1,-10,6,6,30,86,10,-18
15,-4,0,-6,-2,124,8,-6
-7,-4,4,-4,-12,126,8,12
-17,2,-14,2,6,144,-10,-2
-3,-4,8,-6,0,136,6,-20
1,0,-6,-16,0,112,4,2
21,-6,-6,-22,18,108,-18,6
-7,-16,-6,-6,10,112,10,10
-5,-4,8,-8,12,60,0,2
-17,-8,2,-6,-8,50,-4,-20
9,16,-16,8,-2,40,8,-10
9,-4,-24,-6,-10,16,-2,-12
13,-6,-14,-26,-6,-2,0,10
-13,0,-16,-4,14,-46,20,-4
13,-14,6,8,0,-66,-2,-20
-17,-8,8,2,-2,-68,-2,-8
-7,0,10,-4,26,-110,0,-2
-1,0,0,-2,14,-92,14,6
15,16,12,16,4,-110,20,20
-5,6,-16,8,-2,-110,2,20
25,12,8,18,-10,-110,10,10
-17,12,2,16,0,-110,-2,-2
-19,16,-2,6,18,-98,30,6
1,6,8,-16,4,-78,20,2
13,28,0,6,-2,-66,18,-10
-1,8,2,8,12,-42,-2,-32
-7,20,-2,-6,-10,-14,-6,-16
1,16,10,10,-12,22,14,-20
-13,10,18,6,-28,26,10,2
-7,16,2,6,-12,58,-6,-42
-1,-4,-16,-4,0,80,10,-12
3,16,2,-18,-8,112,14,-20
25,12,0,10,-2,114,0,-20
-5,12,0,-14,14,120,-2,-10
-17,12,-2,2,-28,114,4,-4
-15,-4,-24,-2,-12,114,18,-32
-17,-2,2,-14,14,108,16,-16
-15,0,2,-10,-12,112,16,-4
-23,-24,4,-8,0,62,-2,-20
-7,-28,8,-4,10,58,2,-18
-5,-14,-8,-6,-12,16,-4,-16
-23,-36,-2,-4,14,16,2,22
-15,16,-14,-6,-14,-8,-8,6
-17,8,2,-6,-2,-30,-2,-4
-19,-4,-12,-32,-10,-64,10,-20
-11,-16,-12,-34,-12,-94,-4,-22
-1,-4,-16,-8,-10,-106,-10,-22
-17,-38,-2,-4,-4,-110,-10,-20
-11,4,-2,-8,-24,-132,-2,4
-1,-4,0,-4,14,-110,-16,6
-13,0,2,14,10,-132,-2,-20
1,-4,-12,-8,14,-102,-20,-8
-7,-6,2,-4,0,-92,-6,20
-7,-16,12,0,10,-68,-6,2
-15,-6,-6,-16,-12,-66,-12,-8
-5,-4,2,-16,6,-30,-2,-10
-17,-16,8,-16,14,-6,-20,-20
-5,-4,18,16,20,16,-18,-18
-23,12,8,12,-12,50,-2,-20
-17,0,6,-8,6,80,-4,-18
-15,10,2,14,-12,82,-4,-20
-19,6,2,16,14,94,-6,-20
-11,16,-24,-6,-12,122,-2,-20
-23,16,8,-4,-32,122,-2,-40
-15,6,6,8,-18,124,-12,-4
-13,-8,-6,10,-12,106,-24,-42
-7,12,8,10,-2,120,0,-12
1,10,38,4,30,108,36,2
-19,16,-8,2,30,60,-2,-10
3,16,8,-4,4,60,10,-8
9,-4,20,8,-12,18,2,10
-1,12,8,16,-12,-4,-2,-16
-25,-6,6,26,-12,-4,-26,-18
-7,-26,24,10,-2,-46,-2,-2
-5,8,-12,-6,-2,-68,-4,6
3,12,8,-6,18,-92,-2,-10
-17,28,-12,0,4,-100,0,4
-7,0,-8,10,-10,-94,42,-18
23,8,2,-6,-12,-134,-2,-16
-5,12,-12,0,-8,-130,-10,-16
-1,-4,-26,18,-14,-110,10,-18
7,-8,6,-8,-12,-110,-2,-20
-13,-16,2,-6,-12,-94,-2,12
1,-2,-2,-10,-14,-90,16,14
-17,-4,-6,-18,-14,-58,2,-10
-9,-4,-16,-4,-12,-30,2,-20
-15,12,8,-6,-14,0,-22,-8
-7,20,12,16,4,30,-26,10
21,28,8,-16,-20,50,-6,10
-13,20,8,-8,0,60,-34,-6
-1,12,0,-8,-8,60,-2,10
-17,2,6,-6,8,86,16,4
-7,16,8,10,-2,108,-2,-4
-15,-4,-2,-6,-4,114,10,-4
3,-4,-24,6,-10,114,2,10
-1,12,-24,-8,-8,114,0,12
-25,12,8,6,10,92,0,22
13,6,-16,16,26,92,-2,20
9,6,8,-4,0,76,0,28
-5,2,6,-2,-2,60,-10,24
-1,10,-24,0,4,22,-4,12
-17,-4,0,10,14,10,-6,6
-15,-4,-26,-6,14,-4,2,-2
-17,6,-2,-4,-2,-46,4,20
-7,-12,8,-20,-8,-68,-22,22
1,-16,8,-8,14,-108,-22,22
-17,-4,-8,-4,-2,-94,-2,6
9,-32,-14,2,4,-112,-12,-20
-13,-32,6,-4,-2,-114,-2,6
-17,-4,20,-16,-10,-110,0,22
-13,8,2,14,-14,-110,-12,4
-19,-16,6,14,-2,-112,-4,20
-19,2,-16,-4,-12,-94,-8,10
1,-12,2,-4,12,-68,-2,-10
-39,-16,8,-4,-12,-46,-18,-12
-33,-26,0,16,-8,-34,16,12
-15,-8,2,-10,-14,4,-8,6
-39,-4,8,-4,-2,10,-8,-16
-41,-36,-24,-2,12,40,10,-10
-37,-8,-14,-4,-12,50,-22,18
-23,-4,-8,12,-2,76,-12,12
-17,-14,-8,16,12,82,-2,-2
-27,12,8,-6,-8,86,-10,10
-15,-6,2,16,0,124,-4,-8
-25,-28,-14,-2,-2,122,2,18
-13,0,0,20,-4,108,-22,18
-19,-4,2,-22,-2,92,-10,20
17,-16,8,-22,-12,104,-22,6
-7,-12,8,16,-12,62,-26,10
-19,-34,18,18,10,60,-2,-10
-13,8,8,-4,-16,18,2,-2
15,-26,8,-6,-10,-4,-16,-10
15,6,-14,0,-12,-4,12,12
9,-6,8,-6,12,-54,-6,6
-7,-4,-30,-6,10,-78,4,-8
-17,-8,-12,0,0,-80,4,12
-13,0,8,-10,20,-112,-2,10
15,10,2,6,14,-100,-20,20
1,-4,0,6,-12,-102,10,-10
3,32,18,14,-12,-100,0,-20
-7,16,2,26,18,-110,-8,-16
-1,12,10,14,10,-98,-22,-2
3,-10,8,-10,18,-100,10,-10
-11,-28,16,-2,10,-68,12,8
9,-8,-12,-36,-10,-46,10,12
-7,-36,0,16,14,-16,-2,2
-7,-4,-30,18,-8,-2,20,-16
-19,-14,18,-16,-8,22,10,-10
11,-4,2,-16,-8,28,10,6
3,-8,8,10,-12,66,0,-12
9,-6,8,10,-2,82,-2,-28
-13,-12,10,-6,14,104,4,-4
-7,6,18,-10,-8,94,4,12
