Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
9,54,40,42,38,-60,46,46
31,30,64,54,18,-46,42,30
27,30,76,50,56,-2,32,24
-17,-42,-12,-8,0,-6,-2,-20
-3,-4,-12,-16,2,18,4,-12
59,68,76,64,50,84,40,46
79,78,74,80,56,112,42,22
37,56,84,60,30,130,28,22
41,68,52,64,30,138,42,38
25,80,48,48,22,146,26,12
49,62,20,48,14,136,42,30
-51,-48,-54,-50,-20,82,-34,-20
-71,-58,-56,-46,-14,84,-34,-26
-77,-52,-44,-48,-20,70,-50,-42
-69,-20,-28,-40,-34,62,-36,-40
-37,-36,-28,-36,-12,50,-16,-34
-55,-34,-24,-60,18,48,-22,-20
-37,-36,-16,-6,6,-4,-22,-18
-27,-16,-20,-4,-10,2,-8,6
-81,-48,-24,-18,-32,-46,-30,-10
-27,-16,-24,-18,-22,-46,0,-20
-55,-16,-12,-22,8,-68,-10,-32
-73,-46,-16,-44,-14,-94,-4,12
-49,-30,-6,-18,18,-112,-8,-8
-35,-18,-2,-6,-14,-112,-6,18
-23,-28,-24,-22,-20,-110,-22,-10
-17,-14,0,-8,-14,-126,-6,12
3,-20,10,-18,-2,-118,-8,22
-17,-10,-8,-4,-8,-118,10,34
-15,-4,-12,-6,12,-86,-10,22
-39,12,22,-6,-14,-78,-2,2
-19,-8,0,0,2,-52,-22,18
-13,-30,20,6,8,-14,-2,6
-17,-4,26,-6,-14,4,-2,22
13,-2,20,-8,-8,10,-2,22
-23,-4,4,20,10,24,-2,12
-37,-4,12,6,2,60,-2,4
-27,-30,-12,-16,18,80,2,-18
-17,-4,0,18,-8,86,6,-10
-15,16,4,-4,10,124,-14,2
-39,8,-12,0,8,94,2,10
-25,0,10,6,12,122,10,12
-13,0,-24,16,-10,114,-18,18
-23,20,8,6,-28,94,10,-10
-7,-4,8,20,-8,126,0,-4
-5,12,10,8,-4,82,-2,12
15,-20,-14,-6,-50,58,-2,10
25,70,48,42,30,60,42,22
31,54,52,38,50,60,42,22
35,46,28,10,48,10,24,24
-17,64,12,-4,18,-60,-22,6
-41,-8,-14,-6,-10,-68,-22,-18
-37,-6,-12,-16,2,-100,0,-10
-23,-20,0,-6,-20,-90,-2,-8
-17,-30,-12,-48,-12,-108,0,-6
-13,10,-12,-16,10,-110,2,10
-7,16,-8,10,24,-132,2,6
13,16,8,6,0,-126,16,-16
-1,82,4,10,-14,-100,10,-22
3,16,-12,8,26,-84,10,6
-17,88,20,-16,18,-78,-2,2
-27,0,10,-10,-12,-66,-10,-16
-5,2,0,14,-14,-42,-2,-10
-9,0,8,-10,-30,-14,10,-10
-5,-6,2,6,18,-4,-16,-4
-25,-16,12,14,18,54,-2,-16
-17,-8,4,16,-2,60,14,10
-1,-4,8,-8,-2,68,4,20
-39,-4,-12,8,-10,96,6,20
-17,-14,-26,-6,18,116,-12,4
-15,-8,24,16,18,116,-2,8
-15,4,-10,-16,-14,122,2,2
-17,-8,8,10,-24,110,-6,-10
3,-4,8,-8,-14,104,-2,34
-23,16,28,-4,-8,66,2,14
-1,-16,-12,-16,-14,86,-2,-8
-17,0,4,-6,-14,60,-22,-18
-25,-10,8,-6,-4,30,2,2
-7,14,4,-16,-2,44,-2,-10
15,-16,8,-22,-4,-14,4,10
-1,-16,4,-6,-18,-28,-16,10
-5,-26,8,-8,-2,-62,10,18
-7,48,12,-10,-8,-70,-2,6
-17,-26,20,-6,12,-98,10,-10
7,-8,4,-16,-2,-92,-2,-4
-33,-32,2,6,2,-110,-30,14
-17,12,4,0,-2,-118,-2,18
-17,-4,0,-6,-18,-110,6,10
-17,-8,-10,-26,-14,-100,2,6
-17,-8,-6,-6,-14,-90,-2,12
15,-8,8,-18,-2,-84,6,2
-7,12,26,6,2,-38,2,10
-5,8,0,10,-20,-36,-2,10
-17,-2,4,-10,-2,-22,-14,28
-15,0,8,-6,-2,22,-8,-8
-5,-4,0,-10,26,54,-2,2
-13,-4,-2,-6,18,48,-26,-20
9,-4,0,-16,2,88,-6,6
-23,16,20,14,18,82,10,6
1,14,8,6,8,114,-16,12
1,-4,2,-2,24,120,-6,-18
-17,-10,8,-6,18,108,-2,14
-9,56,14,10,14,104,-2,-8
-25,16,28,-20,-4,112,14,12
-1,8,-12,-8,14,108,-2,-4
-17,24,12,-6,-2,84,10,22
-17,-8,2,-6,-2,68,-22,6
-7,-16,2,14,8,40,-4,-20
-15,-16,-14,2,18,12,-22,-10
-17,16,8,-4,-24,-42,0,-6
-37,10,-12,8,-14,-46,-22,6
11,18,0,6,0,-94,-10,-10
-31,8,12,-4,-14,-110,2,18
-39,-4,0,-8,14,-110,-6,4
-7,8,6,-10,-14,-112,-6,-20
-17,28,28,14,-6,-132,-18,10
-7,10,4,-8,28,-132,-20,4
-13,10,8,20,18,-126,0,6
-15,12,-10,-2,-2,-112,4,6
-5,48,50,18,10,-106,4,4
15,12,30,6,18,-92,10,-8
-13,20,10,10,10,-66,14,-10
-7,64,28,32,26,-36,18,10
21,2,10,-6,-8,-20,-22,-10
-17,-10,8,16,6,2,8,-8
-7,-6,8,-4,-2,30,-10,-4
-27,16,36,22,-14,60,24,6
-17,-4,8,22,10,76,22,-18
15,-4,4,0,14,106,16,-28
-1,-8,8,-6,-10,84,14,20
-17,-4,10,26,-10,104,10,-10
3,-16,-2,6,-2,124,-2,-20
-1,-8,-18,0,18,112,-8,-2
-25,-16,2,-8,-2,82,2,-4
3,16,8,-6,-4,92,-10,-10
1,20,40,16,-10,60,-2,12
103,80,114,82,54,122,50,44
55,64,96,78,32,82,46,22
73,80,72,60,30,44,20,44
27,48,56,50,28,30,16,16
39,64,56,44,30,-16,42,38
21,46,36,56,14,-38,20,22
-51,-34,-24,-36,-22,-112,-54,-10
-39,-44,-58,-64,-34,-116,-54,-46
-69,-52,-30,-50,-34,-158,-48,-22
-81,-80,-24,-22,-12,-152,-24,-26
-25,-64,-44,-26,-38,-162,-22,-42
-49,-46,-44,-16,-10,-142,-22,-10
-27,-38,-16,-44,-12,-118,-38,-30
-39,-4,-24,-38,-12,-110,-6,-20
-47,16,24,-26,-34,-100,-10,6
-31,-16,-12,-44,-2,-66,-26,-10
-17,-44,0,-16,0,-46,2,2
-35,-16,-24,-20,-46,-12,4,18
15,56,52,26,8,42,26,44
25,30,58,48,18,52,30,44
21,36,26,42,4,82,2,22
3,30,36,40,14,82,2,34
-7,22,24,38,10,92,10,36
15,32,12,26,32,114,14,20
21,8,20,8,14,136,16,12
-19,2,6,16,24,60,-12,4
-23,-8,-12,-14,14,86,-2,92
-7,12,2,8,-12,82,-2,-16
-33,8,10,8,-12,86,0,10
-5,-4,-6,-8,-10,106,10,2
-17,8,-16,8,-14,112,-22,110
-17,2,6,16,-10,98,-8,12
-13,-12,6,6,-4,82,0,6
-17,38,-14,-12,-60,50,-22,-10
47,34,60,48,18,84,24,22
-5,52,40,44,26,68,12,24
45,26,20,32,34,18,-2,6
-39,-4,-22,-6,0,-16,-24,-32
-43,-42,-22,-24,-20,-66,-32,-32
-51,-46,-12,14,-34,-94,10,-18
-49,-36,-24,8,-8,-92,-18,-10
-27,-4,-12,-8,-14,-100,-22,-10
-19,-30,-44,-12,-2,-110,-2,-24
-17,-6,-24,-14,-2,-108,-24,6
-39,12,0,14,-18,-116,-26,18
-7,-26,-10,-16,-4,-110,-2,-16
-17,-14,-4,-10,-18,-94,18,10
-17,-6,-12,-8,-14,-98,-4,-8
5,-2,14,14,-14,-68,-2,-4
-17,20,6,16,-20,-66,-26,-10
-49,12,22,6,-20,-30,30,24
27,36,60,28,26,-14,14,2
47,56,40,26,30,44,36,12
-39,-46,2,-4,-2,26,-6,2
-5,-4,8,-4,18,66,-2,-10
-5,-28,6,-36,18,70,-12,12
-23,-6,-28,-4,-2,74,-22,-10
-15,2,6,0,-4,94,-4,-20
-41,-14,-12,-16,2,124,-8,4
-21,-28,-12,-20,-12,114,14,-10
-41,-4,10,22,-2,124,-6,-2
-13,-16,2,6,2,112,-6,22
-7,-2,-6,-4,-10,70,-12,4
-19,-14,0,8,-2,50,-18,2
-17,-4,10,-4,-34,44,10,-10
47,18,12,16,30,50,10,6
-1,2,-16,4,-10,18,0,-4
-17,-2,8,-6,6,-36,-6,-4
-15,-2,10,-4,-2,-48,18,12
-37,8,-12,-4,-18,-62,-2,-22
-19,-2,2,20,-14,-78,-4,-16
25,12,0,14,10,-108,-2,10
-3,10,12,24,-10,-110,0,12
-51,64,28,-2,-14,-116,28,18
3,48,48,48,26,-92,30,20
21,66,56,36,36,-70,30,34
-23,60,10,6,-2,-130,-2,-18
-7,50,12,6,-14,-110,-12,-10
-5,-4,-12,-22,-12,-90,-24,2
89,82,76,72,50,-12,56,44
51,84,84,48,50,16,50,42
65,56,72,76,12,42,44,24
47,50,22,52,18,48,12,8
33,44,34,48,28,50,24,8
27,56,40,42,18,82,16,6
-33,-16,-24,-10,-34,40,-52,-26
-63,-36,-30,-46,-20,58,-36,-40
-43,-46,-28,-48,-20,82,-54,-34
-77,-42,-44,-18,-18,90,-20,-52
-25,-46,-24,-46,-14,108,-26,-20
-17,-4,-20,-20,-12,98,0,-20
-39,-42,-24,-46,-18,92,-22,-18
-39,-26,-26,-18,-2,70,-10,-4
-39,38,-24,-8,-14,60,-4,-28
-17,-32,-24,-44,-12,58,-6,-2
-17,-30,-18,-20,-6,20,-18,18
-23,-14,-12,-6,-14,8,-8,-8
-17,6,6,-8,-18,-28,-28,6
33,24,40,60,36,2,42,46
-17,-8,-16,-46,-10,-78,-22,-4
-7,-28,-8,12,-2,-98,-26,10
-49,-4,-16,-4,10,-98,-6,-10
-23,-6,8,14,-24,-130,-10,10
1,8,8,6,-10,-132,-2,4
-23,-18,-10,-4,-6,-120,10,-10
-43,18,12,28,-8,-120,-6,6
-23,-4,-16,-16,-12,-128,-2,108
-39,-28,-32,-24,-18,-120,-20,-16
-27,-6,-8,-6,-32,-76,-2,12
-17,8,6,16,-14,-68,-2,22
-33,-36,-12,-16,-10,-34,8,102
-25,56,12,8,-10,-30,-4,-8
-17,-20,8,16,-12,-6,-24,-8
25,66,52,40,26,50,26,44
27,44,38,46,26,80,34,38
25,124,40,58,76,82,30,24
-37,-4,-12,-16,-14,82,-18,-14
-19,-6,-12,-4,-22,82,-18,2
77,82,84,78,30,172,26,44
35,66,98,58,30,146,42,38
33,62,56,44,24,148,14,46
59,56,40,48,18,146,42,38
57,38,50,38,30,122,14,34
9,26,36,44,18,114,28,20
-49,-32,-46,-44,-14,18,-34,-40
-19,-26,-18,-10,-12,16,-22,-10
-69,-64,-44,-18,-30,-18,-26,-18
-41,-44,-24,-38,-14,-36,-22,-10
-41,-36,-24,-10,-20,-70,-8,-16
-17,-30,-12,-16,-12,-78,-18,-20
-17,-20,-14,-4,-30,-94,2,-18
-17,-18,-2,-4,10,-110,4,-20
-5,-14,-12,12,10,-132,-4,-20
-33,8,0,-4,-14,-124,-2,18
-17,58,4,12,16,-126,-26,2
-7,-12,10,4,-12,-118,10,-2
-13,-4,20,-6,-4,-108,0,4
-5,-20,-24,-16,-8,-84,10,-18
21,18,-24,-16,-14,-78,10,12
15,10,-10,-16,-14,-74,30,34
-15,16,8,16,-8,-66,2,10
13,12,4,-2,-10,16,44,36
25,44,34,30,18,60,40,14
71,36,48,16,16,60,44,52
-13,-14,8,8,10,60,12,-4
-5,20,8,-4,12,62,-2,22
-15,-20,-12,-8,-10,92,-20,-4
-9,12,8,6,-4,112,-10,2
-13,16,-12,-6,-8,114,-18,12
-15,16,8,16,12,122,-2,2
-9,-8,-14,0,-2,124,0,2
-17,-4,8,12,16,108,2,4
-5,-4,0,10,12,106,-6,-20
-17,-8,4,8,-2,86,-4,-20
-17,8,-14,10,8,62,-2,-20
-25,-4,0,-4,0,18,-4,-8
-39,10,20,6,-2,-4,-26,12
-13,-26,2,10,14,-8,-2,6
-15,22,0,-4,6,-36,4,12
-37,-4,8,16,-14,-42,-2,2
-33,-4,0,16,14,-72,22,4
51,38,48,60,50,-46,42,22
35,34,52,38,26,-62,36,42
35,60,32,34,56,-78,48,30
3,-4,-12,-16,-10,-126,-2,2
-17,-26,-50,8,-14,-118,-2,-8
3,-4,-16,0,-10,-132,0,4
-17,-8,-12,12,26,-112,-8,6
-1,-14,-12,0,10,-84,-2,10
5,8,-10,0,-14,-100,0,-4
-17,-8,0,-4,-10,-62,-4,6
-19,-34,2,14,-14,-42,2,6
-39,-20,8,-4,-10,-8,10,2
-1,-34,-2,8,-20,20,-2,22
-1,-8,8,6,-34,30,-2,-20
9,-4,2,12,-4,62,0,-4
-7,-14,4,12,-6,92,-2,-10
-7,-30,-12,14,-8,84,-4,10
-15,-14,12,18,10,120,4,4
-17,-20,8,8,-18,124,8,-20
-1,2,-8,16,-12,112,4,12
-17,-30,-12,16,-14,104,-2,2
31,50,54,60,32,124,0,42
13,22,42,60,18,116,30,22
69,60,58,50,82,108,38,18
-13,-30,-12,-16,8,18,-12,-8
-23,-8,-26,-32,-58,-4,-22,-32
-39,-34,-42,-44,-30,-38,-22,-10
-13,-14,-12,-8,14,-48,-4,-16
-23,-8,20,-2,10,-92,-10,-10
-17,16,4,-16,-14,-92,-2,-2
-39,14,4,-8,-10,-118,-6,-18
-39,-4,10,8,32,-110,10,-22
-23,12,16,-12,-10,-134,-22,-14
-23,-4,20,-4,-12,-130,-2,-20
-19,-4,0,10,12,-132,-2,-20
47,-4,20,-18,-12,-116,-2,-10
-15,-2,0,16,-14,-80,-4,-20
9,60,56,54,30,-22,30,22
35,124,42,58,38,-24,10,24
59,60,48,42,62,-2,16,44
-7,-2,-24,-8,-18,-36,-6,0
-15,10,-2,-4,-14,-4,-10,-10
-33,60,8,14,-24,12,-26,-10
25,108,16,14,30,26,-6,80
-19,-4,-8,-18,2,92,-10,10
-17,-4,-12,-6,-10,92,-8,-4
15,18,10,-16,20,82,-2,6
-9,48,4,-8,-14,112,4,112
21,2,12,-8,12,124,-2,-8
9,22,12,8,10,108,20,-4
-13,-12,-12,-6,-2,114,20,-4
-13,-8,-22,10,-6,84,14,22
-5,-4,6,0,16,70,-2,18
-19,-6,-12,-4,-2,62,4,-4
-37,8,-4,6,-16,48,10,6
-15,8,4,-8,6,-4,-22,-16
-15,60,4,16,-22,-26,12,-16
-13,-16,-8,-4,-14,-48,18,28
1,-4,14,-10,2,-62,14,-20
-7,-14,6,16,-12,-80,10,-8
-15,-2,8,-4,-10,-100,2,-4
-17,-6,20,8,10,-112,-4,0
15,10,12,48,-14,-132,-6,24
-17,-14,-4,16,-8,-130,10,-26
-5,-14,-14,6,4,-108,2,-8
-19,-4,-12,0,-2,-110,-10,-20
-13,50,-20,-8,8,-100,-12,-32
1,-2,-12,-16,18,-78,2,2
39,-8,12,16,-12,-48,-4,-16
9,12,4,8,26,-32,2,-22
-5,-12,-12,-16,18,-16,-2,-16
-17,30,8,-20,-2,12,-2,-16
-33,18,-24,-6,-2,0,-2,4
-5,-12,-2,0,14,40,-8,10
-13,-4,8,16,-24,70,-4,6
-17,8,4,6,-38,114,-2,10
3,56,2,20,8,92,2,-4
-13,-4,18,6,2,122,14,10
-5,4,0,12,-2,122,-6,18
-1,8,20,6,-14,114,0,-16
-23,12,32,12,10,92,14,108
23,18,12,24,18,108,-36,-10
15,28,20,48,12,122,12,28
45,44,46,40,16,94,4,24
31,86,38,58,28,66,0,22
-17,-22,4,16,-10,16,-10,-18
-7,18,20,38,-12,18,-2,6
-7,-14,-24,-6,-14,-48,-22,6
-17,-4,4,-8,-18,-70,-16,-18
-23,-6,-22,-16,-10,-94,-26,6
-17,2,-8,6,-14,-94,-10,-10
-17,-4,-8,8,8,-84,0,-8
-17,-4,0,-4,-12,-94,-4,12
-39,-26,10,-4,-6,-126,8,2
-13,-28,8,-8,12,-132,-22,6
-33,-10,6,6,4,-110,-4,-20
-9,-4,-14,-12,-12,-94,2,22
-7,18,12,-8,-18,-98,22,4
-39,-20,8,6,-14,-60,14,10
13,28,-12,16,-14,-44,2,2
-25,-6,-12,-16,-84,-14,0,-12
25,22,56,50,6,56,4,18
15,48,56,42,18,68,38,28
27,18,36,28,-2,44,-10,-10
-39,-30,-18,-48,-18,60,-10,-4
-23,-20,-36,-14,18,98,-22,-18
-35,-18,8,-6,-12,104,-14,-2
-23,-4,-10,-8,-2,112,-18,-8
1,-6,-20,-20,-38,140,-24,6
-15,-14,-6,16,-4,114,-8,6
-23,-4,0,8,-14,114,-18,12
-17,-4,-12,-4,-10,80,-2,-18
-17,-4,-4,6,8,60,-6,-26
-39,10,20,18,-10,50,-4,12
-5,-4,10,-20,-2,22,-4,-20
-17,-30,-18,2,-18,40,-4,4
-31,-8,0,4,-4,-20,-10,10
-1,-30,-14,-12,-2,-60,-8,-10
-39,-4,8,16,16,-68,4,-12
-17,-30,-18,-2,26,-98,-2,-10
-15,18,40,12,-10,-116,20,16
-41,2,10,-4,10,-116,-22,-34
-1,8,-18,-4,18,-108,-4,6
21,50,58,48,54,-64,42,22
15,38,28,28,26,-76,46,4
49,38,24,16,14,-78,38,22
-23,-30,2,-22,-14,-110,-12,4
-11,-14,-4,-14,-16,-90,0,-20
-33,-6,8,6,2,-60,-34,-4
-27,-4,-6,-10,10,-66,-8,-40
-15,-14,-20,-8,10,-8,0,6
-25,-4,0,-6,-14,18,-6,-42
-33,-14,10,-4,-2,18,-8,-16
-17,18,8,6,-16,50,-12,-4
-5,2,12,-4,-18,66,-12,-4
-15,20,10,12,-2,92,-22,-10
-7,22,40,28,0,146,14,36
33,34,52,42,30,146,16,24
35,22,24,16,34,162,18,38
-33,-26,-18,-10,-6,94,-6,-8
-33,-4,8,16,-14,96,-34,-4
-39,-20,-40,-18,-14,68,-8,-8
-5,-4,-32,-2,14,66,-10,0
-9,2,-18,-8,-18,58,-4,2
-25,-4,4,0,12,18,0,2
-17,-8,-14,-16,-10,18,2,-10
-51,-26,-12,-8,-28,-30,-14,-20
-69,-20,4,8,-34,-42,-34,10
-27,-30,-14,10,12,-78,14,6
-15,-4,0,20,12,-72,-12,24
-39,16,-2,-12,-12,-106,10,6
-13,2,-16,4,-6,-132,0,12
-33,10,8,0,-26,-110,-2,12
-39,28,0,8,-58,-110,-2,12
25,20,0,12,26,-132,4,12
-23,28,4,-8,-14,-120,0,-2
47,82,40,52,24,-66,38,24
39,56,22,46,24,-66,46,22
33,60,54,60,84,-6,44,140
-37,-14,-26,-10,2,-42,-16,10
-7,-4,4,-4,-14,-30,-22,-20
-43,0,4,-8,-30,-14,-8,6
23,50,6,16,12,30,-26,18
-19,38,-4,-6,-2,58,-22,22
-15,50,10,12,-2,70,-12,2
-47,8,8,-4,-14,92,-22,10
-39,-28,-8,-4,-14,106,-14,12
-17,66,-2,-4,-12,126,0,22
-9,82,-6,-4,-18,126,-2,22
-19,18,6,-4,-18,122,-14,-4
-39,18,24,10,-4,106,-2,-4
-17,16,8,-10,-72,108,12,6
-17,-4,0,-8,-14,62,-22,-10
-9,-4,-8,-4,-26,48,2,14
-17,-30,8,-6,-2,50,-2,12
-7,-12,-12,2,-18,2,-2,22
-19,12,-2,14,8,-14,20,2
13,10,-12,8,-14,-48,-2,-2
7,58,0,2,2,-66,14,6
-17,18,10,8,-2,-70,-8,4
-23,-4,8,-6,-18,-100,4,12
-17,2,8,16,12,-118,-6,-10
-37,28,8,16,2,-112,-22,6
-5,66,8,16,-10,-112,-2,6
-5,-8,10,26,-10,-110,-22,6
-7,-14,2,12,-12,-110,-6,-26
-17,-8,2,16,10,-84,-6,-10
23,-4,-12,2,2,-68,0,-8
-7,-4,2,16,-2,-36,-2,2
-39,-2,28,12,-14,-44,-18,2
-13,-34,10,6,-22,-6,10,-26
-25,16,8,16,-14,4,-2,-10
-7,-4,8,-8,-2,28,-10,10
29,56,46,22,18,112,34,36
15,8,16,-4,18,80,-2,4
9,12,0,-4,4,104,0,-8
-13,2,6,6,4,92,-2,-4
13,-4,0,-4,-2,114,16,6
-15,-2,-12,-16,-16,114,2,6
-15,12,-22,-10,18,124,-2,-20
-3,18,6,8,-6,112,-10,-4
-13,12,6,-4,-2,90,10,12
-13,20,38,6,14,56,-2,12
-17,20,8,10,24,62,4,20
15,-4,8,-4,26,12,6,18
-7,12,0,-16,20,18,2,-12
-9,-8,-4,-42,-2,-8,-2,-10
-23,12,24,8,20,-46,4,-12
-7,-14,4,-10,-16,-58,-18,-8
-15,-2,8,-2,0,-78,-2,-8
-7,-26,-6,-12,-2,-80,-2,2
-15,-2,14,-4,-8,-92,30,6
-7,2,2,-6,-2,-132,10,22
-15,-4,24,-22,14,-130,-2,22
-7,2,-12,-14,18,-120,2,-2
-3,-6,-20,8,-10,-116,-6,2
-7,-12,16,8,-24,-100,0,4
7,-16,-16,-2,4,-94,26,18
-23,-4,0,-2,-10,-62,6,-20
-23,-4,-16,8,-14,-42,6,2
-7,-2,10,10,14,-2,30,-28
-9,0,12,8,-18,16,-2,-16
-17,-4,-12,-46,-46,16,-20,-10
51,50,20,38,30,76,36,4
25,28,6,16,30,92,14,34
-1,18,6,16,18,86,-22,-10
-27,-2,0,-8,-34,114,2,-18
-5,12,-24,-6,-14,112,-20,-12
-7,-4,-16,-4,-28,124,-6,-18
-7,-4,-44,14,-14,114,-4,-8
