Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-21,2,-34,16,-14,-82,-2,-8
-17,-6,-12,16,-28,-48,-6,-18
-9,-12,-12,8,-26,-48,-8,6
-17,-4,-12,-36,-18,-24,10,24
-37,-4,-16,-12,-18,18,-30,24
-17,-8,12,-2,-8,20,4,20
-5,-12,-12,8,-18,56,-2,8
-17,12,-24,-4,-8,58,-10,10
-17,-4,-12,-8,-2,62,-10,-18
-11,-2,0,6,-18,94,-26,-6
-13,-16,-12,-16,-6,100,-16,-8
-19,12,-14,16,-18,90,2,-8
-13,-12,-16,-4,-18,84,-2,16
-13,-2,0,16,4,108,10,12
-17,-12,-12,18,-14,122,-28,-18
-7,-18,18,-16,-14,70,0,2
-13,4,14,-16,-8,48,18,-2
-23,-4,-24,-16,-18,60,10,18
-17,-18,8,-16,-14,0,8,-8
-21,-4,10,12,4,84,-2,6
-15,8,12,-4,-42,76,-6,12
-7,10,14,-18,-22,60,0,-6
-21,-4,-12,-4,-22,16,-10,-4
-11,2,8,-4,-22,-4,10,2
-17,6,-14,-6,-10,0,-10,-14
-5,-4,10,12,-20,-46,-4,-8
-13,-4,-12,-16,-18,-68,0,0
-23,-4,8,6,2,-92,-2,-22
-29,0,8,-8,-26,-112,-22,8
-31,8,-4,-8,-36,-130,-8,-8
-17,-4,10,-6,4,-114,-26,2
-19,-8,-8,-12,-20,-144,-12,-14
-25,0,6,-10,2,-120,-8,-4
-9,-28,-12,-4,-20,-100,-10,12
-5,-12,-22,-42,-8,-80,-24,-16
-17,-10,8,-6,-14,-68,10,-20
-15,-26,8,-8,-8,-58,-2,-16
-17,-10,8,-16,-8,-16,-22,6
-25,-8,4,-8,-20,-8,-30,-8
-15,-26,10,20,-14,-4,-10,-4
-5,-18,-24,10,8,20,-6,-6
-5,-34,-12,-12,-14,56,-6,0
-17,-30,-12,-16,-18,80,-6,-16
-11,-16,-8,-8,12,94,-10,14
-5,-8,-30,-26,12,128,-10,-14
-17,-18,-16,8,-8,122,-6,8
-15,-4,-12,-18,4,120,14,-8
-5,-10,8,0,20,110,-10,-18
3,16,-10,16,-16,84,0,-8
5,6,-14,-4,6,80,2,10
-17,8,4,-6,6,66,-2,-8
-17,-8,-14,-16,4,56,10,-8
-15,-10,-12,12,4,28,0,-30
-13,-18,0,0,-24,16,14,-10
15,-8,-24,-20,18,-26,-2,-20
-1,6,-8,-6,-20,-48,2,0
-13,0,0,6,4,-102,2,10
-25,-8,-12,16,-18,-100,-2,-6
-17,-32,-14,-6,2,-108,-24,-6
-13,-4,-16,-18,4,-112,-4,2
-7,-16,-24,0,-20,-112,-10,-4
-7,-28,6,-6,18,-108,-10,-8
-1,-8,-8,-6,6,-92,-22,-16
-17,-4,-16,-4,-2,-100,-10,14
-13,-10,0,-16,6,-74,-6,-2
-13,-4,-24,12,4,-62,-8,-12
-7,-2,8,-6,-8,-48,-2,12
-17,-4,8,-10,10,-44,-2,-6
-25,-4,-12,16,-4,10,-2,-4
-13,-8,-12,-4,12,14,-4,-14
-17,-16,6,-26,-12,58,18,0
-5,-4,0,-22,-4,58,10,8
-11,16,-2,-6,-22,86,-26,-4
-15,16,8,-4,-8,86,0,-4
-17,-4,0,8,-12,112,-18,4
1,-4,-12,-6,-16,124,-10,10
-5,-4,-10,0,-20,136,-24,-8
-5,-6,-6,4,-20,124,-26,-18
-5,-6,6,-8,-20,80,2,-8
-13,14,-10,-10,-26,92,4,4
-13,0,-24,-4,-16,54,-22,0
3,-8,-10,-14,2,60,-2,12
-25,-32,0,-4,-6,44,-10,-20
5,-8,-8,-4,0,16,-2,-4
-1,16,-2,10,0,-4,0,12
-5,-16,-24,-4,4,-48,10,-8
21,-6,8,10,-24,-48,-2,4
-5,10,-18,4,-20,-48,-12,20
-5,-26,-4,-4,-18,-102,-10,4
-17,-28,-24,-6,-24,-106,-2,8
-17,-4,-12,0,-16,-112,-2,-8
-25,-30,-16,-10,-16,-106,-2,-2
-5,-12,-10,0,8,-108,0,-24
-17,-20,-14,-4,4,-112,-14,-14
1,8,-12,-6,-22,-100,-10,-18
-13,-26,8,-6,-14,-64,-2,6
-13,10,2,16,-16,-46,-2,-2
-5,-34,-12,-4,-8,-6,10,6
-5,10,6,-10,-10,8,-6,-8
-13,-16,-14,8,-8,30,-2,-16
25,12,4,-6,-16,52,2,10
-41,-4,-12,2,-18,44,-10,-8
-37,-14,-12,8,18,74,10,-18
-23,-28,-50,-20,-24,92,4,-8
-13,-4,0,8,12,118,-2,14
-45,-12,-12,-8,8,92,-2,14
-17,-26,-24,10,-8,122,-20,-20
-15,-16,10,-6,-40,118,-16,6
-13,-4,-16,-16,-18,90,-2,24
-13,-12,-12,-4,-26,62,-4,12
-17,-4,-16,-16,-18,62,0,-6
-17,-8,-12,8,-20,56,-20,8
-11,0,-12,2,-20,10,-8,10
-11,-30,6,-6,-14,4,10,-8
-13,-16,-10,0,-8,-44,-2,8
1,-26,-16,0,-22,-48,-4,-16
9,-4,0,-16,2,-68,-2,-8
3,16,4,-8,-14,-108,-2,10
-21,0,-12,-14,-4,-120,-2,-8
-1,32,-18,-4,12,-114,10,18
11,12,0,-16,-8,-110,-2,2
-21,16,8,-2,-16,-132,8,-8
-5,12,0,12,8,-98,16,-16
21,10,-10,-4,-14,-108,-2,4
-15,16,2,0,-4,-98,12,22
27,12,4,16,-16,-76,-2,2
-17,-6,2,-10,-20,-64,-14,12
-5,10,4,-8,-20,-16,-4,22
-1,-4,10,-4,12,-24,10,4
-1,8,20,8,-22,-2,-6,0
-1,-10,-8,-24,-8,28,-6,4
-5,-12,8,8,-8,84,-2,12
-3,-8,8,-4,8,80,-4,4
11,-6,0,-8,8,120,2,10
-3,-4,-12,16,6,112,-6,6
-17,-4,-24,-8,-26,106,-6,8
21,8,-14,10,-8,124,-10,-8
1,6,6,6,-10,136,2,12
-5,28,8,-4,-18,118,20,10
9,-4,12,-20,14,96,2,4
1,6,8,-6,-20,74,10,24
-5,-16,6,-4,-18,48,-2,-8
11,0,8,-4,-18,16,-2,22
15,-8,8,-6,-14,-2,0,4
-13,16,8,10,6,-16,10,-8
15,16,6,0,-8,-64,-4,2
-13,-4,-12,-4,6,-68,2,-8
-11,-4,-10,16,-18,-84,-22,-8
-17,-8,8,-8,-20,-100,16,-12
25,-20,-14,-6,4,-114,2,-8
-1,-28,-10,-4,-26,-132,-6,-16
-5,-28,-8,0,-8,-126,10,-12
15,6,-12,-8,-24,-132,14,-12
-5,10,2,10,4,-100,4,18
-9,-2,-2,-6,-20,-92,16,12
-1,14,-2,-16,14,-66,12,8
-5,2,-12,-4,8,-38,14,-12
3,-6,12,-24,12,-24,26,-8
-11,4,8,16,-20,-30,30,8
3,-6,2,12,-6,20,4,-10
5,12,8,12,4,60,-2,-4
-1,-8,-12,-16,-6,44,-2,-4
-23,-6,4,16,-18,70,-2,-6
-9,-16,-12,-24,-16,96,-18,-8
11,-4,0,-8,4,120,-2,-20
-9,-12,-22,0,-24,124,-2,-32
-15,-8,-12,-14,-16,124,-2,-14
-5,8,4,14,-10,112,0,-18
-15,0,-14,0,6,102,8,2
-19,24,-12,-10,-8,84,-2,6
-33,-4,2,-16,-18,82,0,6
15,-10,-8,-4,8,52,10,12
-17,-8,-28,-14,0,40,-2,-20
-11,-2,8,16,8,8,2,-8
-1,-34,8,10,14,-16,-2,-16
-21,10,2,14,-8,-48,2,6
-5,4,8,8,-6,-68,0,-16
-37,-4,0,-4,14,-100,0,-20
-1,-8,8,10,6,-96,10,-20
-39,-6,14,20,2,-108,-10,-14
-13,-4,-14,-12,6,-118,2,-20
-5,-4,8,-4,-16,-132,-2,28
-5,-10,10,8,6,-100,-10,-16
-21,-20,12,6,4,-100,0,-20
-3,-30,24,18,4,-64,-2,-20
-5,16,12,20,-6,-66,-20,2
-13,-6,10,-14,8,-44,10,4
-3,14,20,-8,8,-22,-8,-16
3,-2,-12,-16,-14,-10,-2,-8
-13,-4,14,-20,8,16,8,6
-1,16,8,-6,-14,58,-2,6
15,-4,0,-4,-6,76,4,4
3,-8,8,-22,-18,80,-2,0
-1,0,-12,-24,12,108,-6,24
-5,6,-8,-12,-2,84,-6,-8
11,-14,-12,-8,-24,114,-2,8
5,-4,-8,-4,-18,112,-18,-8
15,-8,-12,-4,-24,120,2,2
3,-10,-6,-6,-34,98,16,-14
3,-10,8,6,-18,80,4,18
-5,2,-2,-22,-2,60,-22,24
1,8,16,10,-8,48,-2,18
5,2,8,12,-26,46,10,4
11,8,4,-6,-26,-16,10,4
-3,-8,8,-4,-14,-44,18,12
-15,10,2,-10,-4,-48,30,-10
3,-4,14,8,-8,-68,2,-16
-5,-4,0,-6,-8,-100,4,-10
3,-2,0,-16,14,-98,12,8
11,12,-12,-4,-14,-112,10,-8
13,12,4,8,-22,-116,-20,-8
-5,10,2,-4,-20,-112,-2,-24
15,-4,-12,-6,8,-110,-8,-14
-13,-28,8,12,6,-112,-2,-8
-5,8,4,6,-18,-72,-14,-8
-7,-4,-14,-16,-18,-80,-2,-8
23,10,4,8,-8,-62,-2,-18
13,12,16,6,-8,-16,-22,-8
-21,-16,8,-4,-14,-12,-2,-32
-5,16,-12,-20,14,12,-2,-14
-1,-4,-12,-8,14,40,-2,-20
-13,-18,-16,-16,-14,66,-2,-24
-5,-2,-6,-16,-14,82,-2,12
-5,-12,-24,-10,-16,98,-2,6
-17,-4,-16,4,6,120,-24,-16
11,10,-2,-8,-8,124,-6,-8
-13,-4,8,-16,0,114,-20,18
-17,-22,-10,-4,-14,106,-22,-6
-5,-6,-10,-4,-18,96,-26,-8
-15,-14,-4,-8,-16,92,-26,-20
-31,0,-12,-14,-24,68,-10,0
-27,-4,8,10,-24,60,4,2
-5,-4,-16,-4,-18,28,-10,2
-1,-28,-24,8,-14,10,-26,16
-1,-16,-14,8,-16,-28,14,2
3,-20,8,10,-8,-44,-2,4
-7,-4,8,8,-14,-78,-8,0
-13,-12,-10,-4,-18,-96,12,-6
-7,12,-12,0,-24,-108,-4,20
-5,-4,-18,-4,-16,-126,-2,4
3,-8,-12,-6,-4,-144,2,2
13,6,-8,-4,4,-122,-4,8
-5,-20,-8,-16,-18,-116,-2,-8
11,-2,10,-2,-14,-112,-8,8
-13,-16,-8,-16,-18,-84,-22,2
3,10,-2,-16,-24,-60,0,0
11,8,-12,-4,-10,-44,6,4
-13,-6,-2,-12,-18,-30,-6,6
-17,0,8,-4,-8,-14,-2,-28
-17,-18,-10,6,-8,32,-2,-16
3,-4,10,-4,14,48,-2,-34
-5,12,-2,-4,-14,70,14,-8
-19,-8,8,-6,-20,92,-18,0
-17,2,4,-20,-18,80,-10,26
-17,8,-2,12,-14,100,18,-18
-7,-12,-14,12,6,124,0,8
-29,-4,8,-10,4,120,2,2
-25,16,-4,-4,-16,112,10,-6
-15,14,8,-6,-14,96,-2,-20
-37,20,8,-6,-24,60,0,4
-17,-18,4,-4,-6,60,8,-10
-5,-4,0,4,12,16,-2,-20
-19,-4,-12,-4,-18,28,-2,-2
-1,-8,-12,2,4,-4,-12,-16
-5,10,2,16,-14,-18,2,-20
-21,12,-12,-2,8,-48,14,-20
-13,-4,4,16,4,-72,-20,-8
-5,-4,-28,12,-16,-80,4,4
-13,-6,-4,8,14,-100,-10,-4
-13,-4,8,-4,-20,-112,-2,-4
3,6,-8,10,-18,-132,-22,-10
-13,-2,2,-10,-6,-112,10,20
-5,-12,-16,0,-6,-116,10,-8
-7,-4,8,-12,12,-112,2,-14
7,12,-10,-12,-18,-98,0,10
-17,-8,-8,-4,-8,-80,14,-20
-21,-4,-14,-14,-20,-62,18,-10
-15,-4,-10,-16,-18,-8,10,-10
-11,-4,10,-4,4,-16,-2,-2
-5,-10,-2,10,-8,16,2,-8
-5,-20,4,20,14,44,4,-20
-11,-4,14,8,-8,60,10,-8
-5,-6,-12,14,4,92,2,-16
-17,8,-20,-4,-6,84,-2,8
-7,-4,-10,-12,-8,124,-2,-6
-11,-8,-6,-4,2,118,14,2
-17,-8,-14,-18,-8,118,16,18
-17,0,4,-14,12,92,0,38
-7,10,-2,-18,-14,80,30,6
-11,16,0,-10,-2,66,-2,-8
-5,-4,8,-8,16,48,-2,4
-37,-4,10,-20,-14,44,-22,-16
-9,12,20,16,8,16,-16,-16
-25,-4,14,-16,12,-24,-12,-20
-17,2,8,-14,16,-46,-6,-14
-21,16,0,-4,-6,-44,-12,-20
-17,8,-20,-8,4,-64,-6,20
-13,14,12,-10,4,-100,14,-10
-5,-2,-12,-16,-24,-130,-2,8
-15,-2,-12,22,-10,-130,-20,-4
-27,-8,-24,12,-40,-114,-6,-8
-47,-16,-8,-44,-24,-132,-10,12
-37,-14,-24,-20,-38,-120,-22,12
-33,-26,-16,-6,-18,-112,-18,10
-25,-8,-14,-36,-16,-112,-12,4
-33,-26,20,-8,-18,-96,0,0
-11,-26,-12,8,-24,-48,-18,4
-17,-36,2,-4,-38,-24,0,8
5,-8,12,-8,-30,-16,-6,-8
-9,-4,10,-4,-2,18,2,2
-5,-14,2,-6,-16,68,10,6
11,-4,2,-16,-6,60,8,10
-11,16,-4,8,6,92,10,6
-5,-4,-10,-6,8,102,14,4
-5,-2,8,-4,8,122,-20,-16
-5,20,8,-6,-8,122,-22,0
-7,16,8,-24,-20,118,-2,16
5,-4,10,-4,-6,92,4,8
3,-8,-10,-16,-18,112,18,10
-13,-4,20,-16,-18,80,-2,14
5,-14,8,-10,-4,60,12,8
-17,-34,2,0,-14,40,-20,-6
-17,16,2,-6,-8,12,10,12
13,-16,6,-8,-14,-4,2,12
-19,0,4,-16,-18,-36,2,-14
-5,-8,8,12,-10,-48,2,8
-11,-4,10,-8,6,-74,-2,-16
-5,16,12,4,4,-74,10,2
-3,16,4,8,10,-110,2,6
-1,16,8,6,-8,-108,-2,-20
-1,16,8,6,-2,-100,0,-14
-13,-12,4,8,-8,-100,22,-18
-23,-4,-12,0,4,-114,6,10
-5,-4,0,-10,-2,-96,-2,4
-5,-4,-22,-24,-18,-100,-10,-4
-17,-4,-10,-16,0,-64,-18,-4
-11,-10,8,-24,-8,-44,-2,-30
-5,12,16,-6,6,-26,2,-20
-19,6,-18,-16,-14,16,-2,8
-15,-4,0,-16,-14,16,18,12
-5,-10,-8,-8,-8,28,14,18
-17,-16,-30,0,-8,68,-2,12
-25,6,-12,-4,-18,78,36,24
-25,-8,-8,-6,-8,84,10,-20
-5,16,0,0,-16,114,-8,12
-5,12,-12,8,-8,108,-20,18
-13,14,8,-8,-18,112,0,24
15,8,-12,-16,-24,94,10,24
-3,-16,-12,-8,-8,102,6,-18
-1,8,2,-18,-32,84,4,2
29,-10,-4,-16,-18,70,0,0
-13,-12,8,-16,12,40,20,-32
1,12,2,-8,-8,-4,0,8
3,-6,-12,14,-8,-12,10,-16
-11,10,-12,-16,-24,-6,4,20
-1,-4,6,-4,-14,-60,14,6
25,-4,-12,-2,-18,-92,-10,-2
-7,0,-2,8,-6,-112,2,6
-5,-4,-26,-10,-24,-100,12,-8
-7,-14,8,8,4,-112,14,4
-25,-8,8,-20,-8,-132,10,2
9,-6,-14,-36,-6,-132,-2,6
-13,-16,4,-18,-2,-120,10,2
-17,-28,8,6,6,-112,0,-8
-13,-4,-12,16,-14,-92,-2,-20
-15,16,4,-10,-18,-82,2,-8
-5,-4,-14,-4,-8,-68,-34,-14
-13,-16,12,-8,-6,-36,-10,-32
-5,-4,-10,-14,-8,38,20,10
-17,-14,8,16,-14,30,-22,0
-17,0,-12,-8,6,60,-2,12
-17,-8,0,-16,-2,66,0,10
-5,-16,6,10,-24,84,-4,12
-17,-8,-22,-4,-6,82,2,-8
-29,-16,6,-2,-20,108,-2,-4
-15,8,-12,8,-24,108,0,4
3,-6,-12,-18,-18,110,10,2
-17,16,4,-8,-18,92,12,12
-1,14,-12,-6,-18,108,-6,8
-11,14,-2,-22,-6,62,-16,0
-5,8,8,6,12,70,-10,-20
-11,12,0,16,8,42,-2,-14
-11,16,10,-4,-2,28,-6,-16
-15,-8,-10,-20,8,20,0,18
3,-4,8,-10,4,-22,2,12
-19,6,6,-6,12,-58,-22,-8
-17,-10,-8,-16,-18,-80,-2,0
-11,-6,8,12,8,-70,2,2
13,8,-14,20,-14,-86,4,0
-17,0,0,-4,-24,-108,-4,12
-17,24,8,6,-4,-120,10,12
1,10,-16,-4,14,-112,14,2
3,16,8,-2,-24,-112,2,4
-23,-18,-2,8,4,-102,-2,-14
-1,-4,10,0,6,-98,-2,-8
-15,-28,8,-4,-18,-56,2,-16
1,10,-2,-10,-18,-44,-2,-8
-3,-2,-12,-8,14,-24,-6,-16
-5,14,0,10,4,-6,2,-32
-5,-4,-8,-16,-2,28,-2,-4
-5,8,8,2,4,58,-2,-4
11,8,22,8,8,92,10,24
25,-8,4,-12,20,98,2,12
-3,-4,4,8,0,122,2,-16
-11,8,-2,0,-2,84,0,8
3,6,-2,6,-16,142,2,-4
-5,16,20,-22,-8,138,2,-8
15,6,8,-8,-18,124,30,4
-1,-8,10,-4,14,104,-22,-8
1,-6,4,12,-20,104,10,2
-15,4,0,16,-24,60,4,2
9,-8,-12,8,4,64,-2,10
-7,-4,20,14,-8,20,-10,12
17,-8,-2,-22,-18,12,-2,-20
-23,-4,24,12,-18,-46,2,-22
-19,-20,-16,-4,-8,-38,-24,-8
-1,16,-2,-4,-16,-50,4,12
-1,-4,-12,12,6,-64,2,2
-15,-8,8,-4,-2,-108,-2,8
-17,6,-16,6,-8,-112,-24,-8
-5,-4,-6,-4,-18,-130,-6,-8
-17,-8,-12,-16,-26,-110,-2,18
-13,16,-4,12,-18,-108,0,-14
-13,12,-14,-4,-18,-92,-10,-2
-21,-26,-26,-4,8,-72,4,-14
-3,-34,-18,-14,-14,-90,0,4
-19,-28,-12,-20,14,-62,8,-8
-17,8,4,-8,-18,-22,10,4
-5,10,-8,-4,14,-2,-20,-8
15,6,-2,-10,-8,10,2,-18
-17,-4,-10,-12,4,34,-4,-20
-21,12,-16,-10,-18,48,-2,4
-1,8,-14,-18,-18,60,0,2
-5,18,-24,10,0,92,-6,-14
-17,-8,-12,-16,-6,120,-10,-20
-7,6,4,2,-18,104,-6,-24
-5,-12,-10,-10,20,112,-2,-4
-7,-4,0,-36,-10,80,-4,-20
-11,-32,-12,0,-10,96,-2,-20
-41,-22,-12,-4,-18,80,14,-8
-3,-30,-4,-16,-14,68,-2,-6
1,-34,-12,-18,-24,60,-20,-8
-23,-24,-14,-6,-8,28,-12,-8
-13,-4,0,-26,8,-8,-6,-8
-17,-8,-28,0,-8,-42,-6,4
-19,-4,4,-10,-14,-60,-2,8
-5,-16,-12,-6,-18,-80,0,-8
-17,6,8,16,-32,-100,-10,-10
-13,10,-12,-4,-34,-100,-6,-14
-15,0,-12,4,-8,-100,4,-8
-7,10,8,10,-8,-108,-2,8
-17,-4,-14,-4,-8,-120,-2,-4
-11,-6,6,-4,6,-112,-2,4
-41,-30,-16,-18,12,-118,-2,4
-15,-4,-12,-4,14,-100,-10,4
-21,-4,10,-20,8,-80,14,-12
-5,-4,4,14,-18,-68,-6,10
-3,8,12,8,-24,-24,-2,-8
-19,-10,0,0,-18,-10,-18,-6
-15,-4,-8,16,6,16,-2,6
-21,18,8,-4,-18,12,-2,2
-17,14,4,14,-10,64,2,-8
-15,22,8,-4,-18,78,-6,4
1,8,4,-4,-16,92,-8,38
-15,16,-8,-12,12,104,10,22
-13,28,-24,-4,-18,112,-2,-8
-21,12,8,-4,-8,92,-2,0
-43,16,14,16,12,120,20,20
-27,16,20,14,-12,96,-2,20
-17,-16,-14,0,6,62,-2,-20
-13,20,14,8,-2,60,-4,8
-1,-10,12,16,-14,60,-2,2
-13,12,4,-4,-22,16,-10,18
-21,-2,12,-16,-16,-4,-10,22
-13,16,18,6,-8,-20,-20,4
-17,-8,12,-2,-6,-60,-18,12
-17,-4,0,-4,-16,-72,-2,12
13,-6,-12,-22,-8,-98,-2,2
11,6,-16,-16,-8,-100,0,12
-15,18,-12,-16,-18,-96,10,8
15,-8,2,-20,-8,-108,10,4
-11,-4,-12,-10,-18,-90,6,-10
-13,18,20,18,-16,-108,-2,-8
1,-2,0,-4,-14,-110,2,18
-5,-8,-10,-14,-16,-100,-22,12
-13,-4,4,-8,-14,-68,-10,4
-7,-22,4,-16,-2,-42,-4,12
-5,12,0,-10,-2,-42,0,0
-5,10,18,-18,-18,-6,-34,-8
-15,4,10,-4,-18,28,-26,-8
-13,-2,4,-16,-8,64,-2,20
-5,4,8,-22,12,80,-6,-8
1,8,2,-8,-2,82,-10,12
-45,-18,16,0,8,124,12,-18
-39,-4,-10,-16,-18,112,8,-10
-15,-16,-14,-16,12,124,10,-8
-15,-16,-16,10,-18,118,4,12
-11,-14,8,-6,-6,110,-2,-16
-29,-16,-8,-4,-6,120,10,-10
-13,-28,-16,-16,-8,84,-10,-4
-5,-28,20,-8,8,48,-2,-8
-37,-30,-12,-46,-14,20,-10,-20
-23,-12,-24,-24,-16,18,-22,-8
-37,-26,-16,-12,-18,-8,-6,-32
-43,-48,6,-26,-18,-36,4,-18
-39,-28,-24,-20,-10,-90,-4,12
-17,-6,6,6,-16,-64,-2,-6
-9,-8,-24,-8,-18,-84,-2,-16
3,-4,-28,-30,-18,-120,-4,12
-5,-4,-10,-42,12,-108,0,-14
15,-10,8,-26,4,-128,-2,-16
-5,-14,10,-8,6,-110,2,4
13,8,-2,-16,-20,-110,-2,12
-17,-4,-2,-22,-8,-108,-8,-6
-13,-10,-8,-12,-6,-108,10,2
-11,-28,6,-24,-28,-72,10,-8
-17,-10,4,8,22,-36,0,8
3,-4,-6,-4,-8,-34,30,-18
-17,-6,-32,-2,-8,12,10,12
-5,-6,2,-10,4,14,-2,-10
1,-8,4,-6,-8,28,-4,-14
1,-4,-22,-16,-20,48,-8,8
-3,-8,8,-22,8,76,10,6
5,0,-8,-4,-18,112,-2,12
-5,20,4,6,-20,106,-22,10
-1,-4,-16,-4,-8,126,2,24
-17,0,8,24,-8,124,2,10
5,-16,0,-4,-38,120,-6,6
1,-2,0,6,-6,112,-26,18
21,-8,-12,-8,-18,112,-16,24
-7,-4,-12,0,-18,68,0,8
15,-4,8,-4,-18,74,-8,-8
3,-20,0,-8,-16,20,18,24
-5,-8,-10,-8,-8,-4,-20,8
-11,-4,-16,-4,-8,-42,-2,10
-29,-4,0,8,-6,-66,2,8
-5,8,4,14,4,-78,8,-32
3,-8,10,10,8,-94,2,4
1,6,8,-4,-6,-108,-2,4
-5,10,-12,-16,-18,-112,-2,-8
3,14,-12,2,-14,-118,2,-16
-13,-4,2,-4,-18,-122,-2,-16
-13,-4,8,8,-6,-112,-2,-20
-15,4,2,-6,14,-86,26,-20
-3,-6,12,2,12,-100,-6,-30
-5,-8,8,10,-18,-80,-2,8
-1,16,8,2,8,-60,-2,12
-7,-14,6,10,-20,-34,-2,0
-13,-4,0,16,8,-4,0,8
23,16,-24,20,-2,16,-2,12
-5,-12,-8,20,14,48,12,6
-5,-4,-12,-4,-22,70,2,0
-13,-4,8,-8,-18,72,4,-20
-1,-4,4,-4,-14,92,2,-16
-3,-16,-8,-4,-14,116,0,-8
-1,-16,-24,-4,12,134,-2,4
-1,-32,16,0,-4,124,10,24
-3,-14,8,-4,22,120,10,2
-7,2,4,0,20,122,14,-20
-13,-12,8,12,12,80,2,-8
-3,-36,-16,-6,12,60,-16,-6
-17,-28,6,8,8,40,-2,6
-1,-16,0,10,-2,28,-26,28
-11,-8,4,0,-16,-16,-22,12
-13,-8,-12,-8,-6,-20,-20,12
-3,-16,8,10,-8,-36,-6,12
-1,-8,-18,-8,-6,-84,-2,-8
23,-28,8,-4,6,-80,-22,24
5,-4,10,-6,-18,-110,0,-8
-5,14,18,10,-8,-108,-24,-20
3,-6,-14,10,12,-104,10,-8
15,-16,0,-4,6,-122,-4,6
-15,-18,10,-4,-2,-112,-2,-8
11,10,-16,0,-10,-112,-2,-20
3,-6,-14,14,-18,-98,0,-14
-23,-28,-8,0,6,-72,0,-8
3,-12,-14,-8,-16,48,-2,-10
-1,-4,-12,-32,-4,104,-20,-6
-5,-28,-8,-12,4,122,-14,12
1,-6,2,-18,-6,124,-2,-6
-1,-6,-12,14,10,124,-2,4
15,-4,-12,4,8,148,-2,-12
-3,4,-2,14,14,120,-10,-4
9,20,-16,-14,-18,108,8,2
21,-2,10,-6,-6,84,10,-8
-13,-4,0,2,-12,62,-2,8
-17,18,-2,-10,-16,28,10,20
1,-2,-12,4,-14,18,-2,-4
-11,-4,-14,8,-4,-2,-4,8
-11,-4,10,-10,8,-36,2,18
-15,-2,-12,-4,-12,-48,-4,-14
-11,18,-2,8,10,-72,2,8
-31,-4,-12,-4,8,-100,10,8
-37,12,-16,-6,-4,-112,2,-16
-25,2,-8,-4,10,-116,-2,4
-39,12,-14,-16,22,-120,-4,0
-17,12,-8,-12,-16,-134,2,4
9,-4,-10,14,10,-116,2,-16
3,12,2,-26,22,-114,-2,2
3,-4,-22,-22,-6,-70,10,-8
-15,-20,-26,-10,-32,-96,2,-8
-37,-26,-30,-18,-16,-70,30,34
-17,-4,-24,10,-6,-38,12,4
-17,-4,-24,-6,6,8,10,20
-23,-4,8,16,-14,20,-2,4
-17,-6,-6,8,-6,42,12,-8
-13,12,-6,4,-16,74,-2,-16
-1,-4,-12,12,-14,80,10,4
1,-4,4,-16,0,100,10,12
11,-4,8,-4,10,106,-6,-2
-5,8,14,6,-10,120,2,-8
-13,-16,14,6,-22,144,-6,12
-17,-30,8,18,-14,124,-2,20
-29,-4,14,-14,14,96,-6,8
-13,-4,10,-8,-4,82,-4,6
-13,-4,10,-4,-4,62,2,6
-15,12,8,8,-14,58,-2,8
-1,-4,-8,-12,-16,16,-2,12
-17,-30,6,14,-16,10,0,22
23,-8,8,-4,0,-16,2,0
-5,12,-16,10,-4,-42,-6,4
-17,2,2,-12,0,-50,-4,6
-1,-14,-10,-42,16,-80,-2,-2
9,-4,-12,0,-8,-110,-4,6
-5,-4,12,8,16,-96,-8,8
-9,8,0,-18,14,-112,10,6
-19,12,8,-4,16,-120,-8,-16
-5,12,-2,-2,6,-110,30,24
-3,12,16,16,10,-112,14,20
-9,-4,-22,-8,-16,-92,-2,10
-17,-14,-16,-18,-6,-70,-8,12
3,2,4,-16,-14,-44,-10,0
-1,-4,-2,-4,0,-16,-14,12
-17,-8,4,8,0,16,16,0
-15,12,8,6,6,46,-8,12
-27,-6,10,12,-8,62,-22,8
-21,-4,8,-6,6,110,-10,18
-17,10,20,-6,26,108,2,10
13,12,0,-4,16,112,-2,2
1,-4,8,-8,16,124,0,4
-5,-4,4,-8,24,122,-4,12
3,-14,12,-16,10,124,-20,-18
-11,2,-16,22,14,110,-2,-10
-17,-4,-10,16,14,124,2,-14
3,-8,-10,12,10,90,20,4
-5,-4,-16,6,0,64,0,-6
-13,16,-12,0,16,28,-10,2
-21,8,2,0,-24,20,-20,-20
-29,-8,4,-10,-14,-4,-2,-2
9,-4,-12,-4,-16,-22,10,8
-15,-10,2,14,-22,-48,-2,10
-3,10,0,2,-22,-84,0,12
-5,-4,2,-4,-6,-92,-18,4
-1,-12,14,18,6,-100,0,-4
-5,-4,-12,6,16,-120,4,12
9,-4,0,8,10,-120,-6,8
-25,0,2,6,22,-112,-6,-20
-15,-6,-12,-12,-12,-112,2,-8
7,-16,-8,-14,-16,-96,-2,4
3,10,-12,-24,-6,-86,-18,10
-13,-28,-16,10,-6,-52,0,14
19,16,-24,-4,16,-48,-8,4
9,-26,8,8,8,-20,-18,2
1,8,2,-4,-4,-12,-2,4
29,-2,-12,16,-6,28,-2,-18
-17,-4,-22,16,10,38,-8,-4
-1,-14,0,16,6,60,-22,-8
-11,-6,-14,-4,-6,80,-20,0
-17,16,0,20,-16,102,-22,18
