Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-13,16,-10,-4,-2,56,-18,-20
-37,-4,-8,-20,-12,66,2,0
-15,2,-14,-6,14,66,-2,24
-17,-14,-12,-4,-14,92,10,12
-5,12,-16,-6,-16,144,10,8
5,-6,-10,-30,-14,122,-8,-14
9,-4,0,-16,-10,130,6,-8
-5,-4,10,8,8,124,0,8
-11,-16,12,6,-14,84,-18,8
-5,-2,-14,16,-14,84,-10,24
-15,16,12,16,-10,54,-2,14
1,-4,-12,-16,-14,34,-16,0
-5,12,8,10,8,16,-2,12
17,-4,0,-16,16,-16,-2,12
15,-18,-10,14,10,-28,14,-10
1,-14,-10,-6,10,-48,14,-6
1,-20,-8,-10,16,-68,6,12
-13,-14,8,8,28,-88,-2,-18
27,-4,8,-6,2,-100,14,20
-15,-26,0,-4,10,-118,26,-18
-5,-34,6,-10,-14,-112,-2,4
9,-2,-24,16,16,-110,-2,4
-15,-4,-8,16,18,-112,-22,0
-3,-28,0,10,10,-100,-2,8
15,16,-12,18,10,-86,-22,-24
-3,-4,-10,12,-2,-48,-2,-14
19,10,16,6,-14,-46,2,-8
-17,-6,-26,-8,-12,-34,4,8
1,-8,6,10,14,18,2,-8
27,-4,-10,16,-12,50,2,4
35,16,-12,4,10,60,-10,-2
3,8,-36,8,18,82,-10,-6
3,-4,-30,-6,-10,112,10,4
-3,-18,-12,8,-10,112,-34,6
9,-4,-22,-8,-18,108,-22,-6
3,8,-20,-16,10,124,4,8
3,-2,-12,-12,10,130,-2,12
21,18,6,-6,-16,112,-6,24
11,-6,12,-10,18,80,-4,8
-13,-12,2,0,16,92,-2,-20
-1,-20,-6,16,-14,60,-26,-8
-15,-14,-12,-4,-2,22,-10,-14
23,12,0,-8,-4,8,-12,-6
-11,-14,8,12,18,-12,-22,12
-5,12,0,-4,2,-50,-2,-2
-5,12,4,8,14,-72,-8,8
-13,-8,-10,-14,-14,-82,-12,30
-3,-2,-12,28,10,-84,-6,8
3,-4,2,-4,-4,-100,6,0
-15,18,8,-16,-10,-118,10,4
3,8,-12,-16,-18,-116,-4,-6
-17,16,10,-4,-12,-112,-24,10
-13,-14,8,16,18,-112,-2,-6
-17,-4,10,8,-2,-108,-2,-14
21,16,12,8,-4,-86,-18,12
3,-4,2,14,-14,-48,-34,8
-19,-26,-18,14,8,-16,-16,-14
-29,-4,8,-4,10,-4,-22,4
-5,4,14,-2,-10,-14,2,32
-15,0,0,12,10,40,-2,-20
19,-2,4,-10,10,76,10,-8
21,-18,4,-8,14,92,-4,-38
-1,-8,8,-2,18,104,-6,-34
-5,-4,-12,-4,16,86,-2,-16
3,-14,-12,-4,0,108,16,4
7,-16,20,-26,-10,96,-8,-18
-1,-6,8,-6,-8,108,16,-18
-1,8,12,10,-28,96,14,-18
13,8,22,-14,-14,80,4,20
-7,-18,4,-4,-8,62,18,4
-5,-4,-12,-20,-14,50,-2,-8
-1,-2,-12,18,-14,28,-2,12
-13,-4,0,16,2,16,4,-18
-5,12,2,-4,-12,-24,-2,0
3,16,-12,8,-22,-46,2,-8
11,14,2,-2,-22,-76,4,-18
11,-4,10,20,-14,-96,8,8
1,16,-12,-4,-4,-96,0,12
-3,6,0,16,-20,-110,2,24
-13,-4,4,18,12,-136,0,8
-1,8,-12,8,-4,-110,-16,-16
-11,-4,-24,-8,-12,-142,0,0
-15,-4,0,-4,-14,-132,-2,8
-13,-4,-24,16,-12,-94,-2,4
-13,-4,-40,10,-20,-62,-6,24
3,8,8,6,-14,-68,2,24
3,18,-2,-4,14,-54,-10,14
-19,8,-24,-6,-14,-16,-6,-6
-17,12,-12,8,12,-34,16,8
-1,-8,-10,2,-2,16,-6,12
1,-6,4,8,-2,44,10,-6
-5,-4,20,-20,-4,70,6,12
15,-20,2,6,-14,114,0,8
-13,-10,-12,16,14,120,0,-20
-25,2,0,16,10,104,-20,-2
-3,-6,-24,-4,40,126,-10,-8
-15,-4,8,-4,32,122,2,12
-15,18,12,-2,-2,112,2,36
-5,22,8,-6,28,102,10,2
-17,-6,8,-4,26,92,-2,0
-1,18,24,10,16,60,0,10
15,8,2,28,26,46,2,10
13,-6,-4,18,10,38,-2,-18
7,16,0,20,18,0,14,2
3,-4,-14,-4,-12,-8,2,10
-11,12,-24,6,16,-48,-4,-16
-17,-30,-12,16,8,-74,0,18
-1,-14,-12,18,30,-98,-10,-20
5,18,8,8,14,-110,0,-20
-13,-4,-24,14,12,-112,10,8
-5,8,2,-6,24,-118,2,-22
-31,20,-8,-8,-18,-120,10,-12
11,8,8,-4,-6,-108,-2,-18
-13,-4,-14,-4,14,-100,-2,-8
15,-16,-10,-4,2,-98,-2,-14
1,-8,-12,0,-6,-68,0,-6
21,10,2,-4,-12,-62,-12,-8
-13,-14,-12,4,12,-14,-2,-24
15,-6,-12,-8,-10,2,-10,-2
-3,-8,-24,-16,18,22,-12,-18
-5,8,4,16,6,50,-22,0
-17,-8,-18,6,8,98,0,-18
-5,-2,8,10,-10,70,-2,-34
-1,-4,-10,10,-8,108,-6,-32
7,-30,8,8,-2,108,-20,-10
-5,-4,0,16,12,124,0,-16
3,-4,-24,-6,0,112,2,-32
-19,-6,-28,2,-8,110,0,-34
-17,-8,-12,-8,-10,86,16,-18
-13,-28,-16,4,10,56,-2,-34
-13,-16,-8,4,10,64,14,-8
11,-4,-16,-12,-10,40,10,8
3,-4,-24,16,16,6,-2,-6
9,12,-2,-8,-14,-2,10,-6
-17,-8,-12,-16,12,-44,0,-24
-17,-4,4,-20,0,-46,18,-26
-13,2,-12,-16,-14,-70,16,24
-3,4,-18,-6,-4,-106,14,-8
-3,-26,-12,2,-12,-112,-8,-6
1,-6,12,12,-18,-130,-22,-8
-5,12,8,16,-16,-132,0,8
15,8,8,-4,-50,-120,10,8
-17,2,6,-4,-36,-110,4,-8
-3,-6,4,16,-14,-116,-22,24
15,10,20,6,-18,-90,-22,8
-13,16,8,16,-30,-64,-12,-2
-5,-28,0,-8,-18,-36,-2,-8
-13,-4,26,10,-2,-4,-2,-8
3,-16,12,-18,-22,12,-10,-16
-15,18,-2,-16,-10,34,18,-14
-5,12,-2,-4,-18,40,-2,-8
7,-4,2,-6,-4,82,-6,8
11,-4,20,-4,-10,64,-14,12
3,12,8,6,-10,80,-2,8
-5,-12,-4,2,-10,114,-8,-14
-5,16,8,-4,-32,114,-22,-6
-19,-4,-12,16,-14,92,-10,4
-35,-6,8,-8,-2,112,-4,-18
-23,-26,10,26,2,104,-34,4
-13,-4,4,-8,-8,64,-2,-12
-33,8,0,-8,0,50,10,-6
-23,18,-2,12,-18,28,-2,-8
-13,-8,12,12,-6,-2,-2,-6
-39,-14,-4,-4,-12,-30,-2,-18
-25,16,8,-6,-16,-44,18,-20
-25,18,8,20,10,-46,-2,-16
-5,-4,-12,-16,-4,-92,-6,2
-17,-26,6,-4,14,-98,-6,-18
-11,2,-12,-14,-14,-92,-2,-18
-5,12,-14,20,-10,-120,-4,6
5,10,4,16,-30,-100,-2,-2
-11,18,-16,-16,-10,-126,-26,-8
-7,-4,-14,14,-2,-112,-6,-8
-5,-8,4,-4,14,-116,10,-16
13,-18,-16,-6,-10,-80,-24,-8
-3,-2,-30,-36,14,-68,-8,-6
15,10,4,0,8,-46,14,-18
3,12,-24,-4,12,-20,4,-8
3,-4,-10,-10,-8,2,10,20
-5,18,-24,-4,-14,22,-2,24
-13,-4,-14,-8,-8,60,-10,2
-13,-4,-28,-22,-2,76,-2,8
-5,-4,-16,-16,-20,114,0,6
-1,-4,-8,-4,8,106,-20,-14
-17,-2,-2,16,18,114,-6,-18
-11,16,10,-4,-32,124,-10,4
-21,-4,-32,-16,20,90,-2,4
-5,16,-6,-6,-12,98,-2,-6
27,16,8,-18,-20,92,-26,4
-9,-6,-12,0,-10,82,2,-16
1,10,12,10,-18,80,2,36
13,-4,8,-4,18,40,-24,-8
-17,-4,-24,16,-14,20,-2,8
-3,-14,-12,0,-2,16,-10,2
9,-4,-4,16,-10,-26,-18,20
1,-8,-12,-4,-12,-36,-2,8
-5,-4,8,-4,-2,-100,-2,-2
-5,-4,4,16,14,-100,10,-8
-37,18,4,-8,-18,-116,2,2
-13,-26,6,-6,14,-116,4,-34
1,8,8,-20,-14,-132,-2,12
-53,-16,-8,-10,12,-116,-6,-16
-27,2,4,-10,2,-112,-22,-38
-1,-6,-12,-26,-22,-92,-6,-8
3,-4,4,-4,10,-100,-10,-14
-17,-4,0,-4,-22,-66,-6,-2
-15,-42,16,16,-10,-24,4,6
15,-4,4,-24,2,-4,-2,-10
-11,-4,4,-14,18,-4,0,-6
-13,2,-20,-8,-10,48,-2,-14
-17,16,4,-8,-2,44,-2,4
-5,-4,-24,-34,-12,60,-22,-8
-3,-2,-12,-16,-10,66,2,-18
3,12,-14,-16,-14,104,-2,20
-21,18,-14,-16,-14,114,-30,0
3,12,-24,-6,-10,122,-10,4
-5,20,-2,-18,2,112,-2,8
-1,10,4,-10,16,124,-2,12
-21,-28,-12,-6,0,92,4,12
-5,12,-28,-24,-2,80,-2,24
15,16,8,-6,-10,66,0,24
-27,-4,4,16,30,40,10,-8
-5,-2,2,-22,12,20,30,4
9,-14,-24,-4,-14,-16,14,12
1,8,-12,-6,-22,-44,0,6
-5,-12,-12,8,-2,-68,-16,-8
-15,-2,-22,-6,-22,-60,-2,8
3,8,4,8,10,-74,-2,-8
25,-14,8,-6,18,-100,2,-6
9,-4,-6,-6,-2,-110,2,4
23,-14,20,-4,-14,-116,0,4
15,-4,-12,-10,-10,-110,34,24
-3,-4,10,-36,18,-116,22,12
-3,-10,-12,2,26,-68,-2,-8
-5,6,0,-8,6,-62,4,-2
23,-4,24,-6,-8,-46,2,12
5,-14,-22,-20,14,-34,10,4
-1,-6,-8,-2,-10,-30,-8,6
-1,-16,4,-16,-2,-2,-6,-8
3,-16,-24,-22,12,26,18,4
15,8,4,-40,-14,62,-2,-18
15,-6,0,-8,-10,70,0,-8
15,8,-24,-22,-2,60,6,8
-5,-14,-16,8,-2,108,6,20
1,-8,6,-16,-2,92,10,4
-3,-2,-30,-6,-10,120,4,12
-15,-4,6,-16,-10,124,10,24
-5,-4,-6,12,14,120,10,-8
11,-12,-16,-18,-6,90,-6,8
21,-4,-16,0,-2,82,-4,-2
-1,-4,-10,-10,-14,68,0,-30
-11,-4,-8,-16,10,48,-2,12
1,0,-16,-4,2,16,-2,-14
-21,-8,12,-4,-8,-8,-6,4
11,-4,-24,-6,4,-26,4,8
-17,-4,-12,-16,-14,-58,16,8
15,8,2,6,-14,-76,-18,12
-5,-8,2,14,10,-100,-2,-4
-3,10,8,10,8,-120,10,-14
9,10,8,-16,-10,-112,-22,-20
-13,2,-8,-6,16,-106,2,-14
5,18,12,-4,-10,-120,-22,4
-5,0,-8,12,-2,-132,-2,-8
-1,-20,-12,-16,10,-94,16,4
1,-6,4,-4,-12,-70,2,0
-1,-30,8,10,8,-68,-2,8
5,-4,0,6,24,-8,8,-6
5,-16,20,-16,-14,-4,10,24
-5,-4,8,4,0,-12,4,20
11,-4,8,-12,28,30,10,-8
-11,2,8,-16,6,56,-6,14
-11,-6,-8,8,24,82,2,12
-1,-4,20,-4,-2,120,-6,-8
-13,-4,0,-16,-2,108,-16,14
11,-4,8,-6,14,120,-22,8
-13,16,12,-4,18,136,2,0
1,-2,-4,-16,2,112,-8,2
-7,-4,0,-18,10,108,-6,12
-17,-8,22,-10,-2,120,10,14
-5,-4,-12,-4,0,110,10,44
3,8,2,-8,-10,84,26,18
3,8,8,-8,30,42,18,4
-5,-14,8,-52,24,18,2,20
-13,-16,-20,-4,30,-8,14,8
-11,-30,-12,8,-2,-24,0,-8
-13,-4,-10,-4,0,-66,8,8
23,-4,8,-12,-8,-72,10,-8
-13,-4,-12,-46,18,-108,-10,14
3,-4,-16,-20,-30,-112,-4,-2
-13,8,6,-2,-46,-112,2,12
-17,-8,-10,0,-14,-112,-4,14
-1,-4,-24,6,-8,-108,-2,8
3,-4,-8,-4,10,-100,-4,14
5,-14,0,16,-10,-106,2,0
-11,8,-2,28,2,-66,2,-4
5,2,8,8,-8,-74,26,4
-21,-26,-12,-12,-14,-64,-2,14
-13,0,-24,-4,14,-22,-2,20
15,8,4,-8,-2,18,-2,4
-13,2,6,6,2,48,10,-8
27,-4,0,30,-10,66,10,22
15,18,18,0,18,84,-2,12
15,16,-34,-46,-20,94,-2,-8
11,8,-18,-8,-10,98,8,24
3,8,8,-16,16,118,30,4
3,28,0,-34,-2,124,-2,-16
-5,-4,-12,-16,0,112,-2,-8
13,-2,4,-8,30,104,2,8
-1,-8,-12,-14,-10,84,14,8
1,12,0,8,-18,62,8,6
-1,-14,-16,0,-14,48,4,-18
-15,0,-12,-4,-14,42,-8,-16
11,-4,10,-4,-20,0,0,-6
1,-4,-24,-4,-14,-22,-6,16
-5,-4,-8,4,-14,-16,2,24
-5,18,8,6,-14,-46,18,12
1,18,-12,-2,-14,-106,22,14
7,16,10,6,8,-96,14,-30
-21,4,-8,-4,10,-100,18,12
-13,16,-16,-16,-2,-132,4,-18
-5,8,-14,-24,-2,-112,-6,-16
-17,-8,-12,-24,18,-120,-6,-8
3,10,-12,-16,-10,-112,-2,0
3,-4,8,-8,-14,-80,-2,14
-15,16,-12,-16,2,-94,-2,-6
-9,-14,12,8,18,-62,10,-14
-25,12,0,8,18,-30,10,-6
-11,-4,-10,-16,12,-22,-2,-16
-21,-8,6,-4,-6,20,-2,-8
-13,-26,4,-8,-2,20,-2,-14
-9,-14,12,-4,18,22,-18,-8
-21,2,0,-8,-14,50,18,-32
-13,-42,-24,6,10,68,2,-2
-17,-12,-14,-4,2,84,-22,-16
-17,-4,-24,-2,-2,94,-8,-14
-13,-6,-4,-4,18,92,-10,-32
-17,8,0,-18,-10,120,-22,-8
-17,-16,-12,-8,10,120,-2,-6
-25,-8,-12,2,14,106,-6,-14
-17,-16,-12,-4,14,80,-12,-14
-17,-4,4,-14,8,60,-10,-18
-17,-16,10,-20,12,16,-14,-8
-13,-14,6,-10,-14,12,-6,-8
-5,-4,6,-8,-10,-10,-10,20
-11,18,-12,-14,2,-48,-2,4
-17,-34,-22,-6,18,-52,0,20
-7,-4,-10,2,-6,-84,-22,-8
-15,-12,6,16,-10,-80,2,12
-13,-16,-20,28,26,-100,-2,-18
-11,-14,-12,-4,-14,-120,10,8
-19,-14,-10,-16,-2,-118,-2,14
-17,-4,8,16,-8,-140,-2,-8
1,-4,8,-24,-14,-110,10,24
9,-4,-10,16,-14,-80,10,20
13,12,0,-6,-32,-78,4,12
-3,-12,-8,-4,-4,-70,-6,8
-25,-4,8,-8,-10,-38,-2,14
-13,-4,-12,-4,16,-36,-8,4
3,16,-14,6,-2,2,-4,-6
-35,12,-24,12,-14,2,14,-8
-7,20,2,20,-14,48,18,12
-17,18,-8,-4,4,104,-14,16
-17,8,6,16,16,80,2,-8
-17,-14,-4,-4,-28,114,4,-8
-5,-14,8,4,2,108,18,-14
1,18,-6,-4,-14,114,-2,4
21,-2,0,-6,-34,122,30,24
-13,-8,6,14,-14,112,26,4
23,-30,-12,16,12,102,14,6
-15,-4,-12,-4,-16,82,-6,12
21,2,8,-10,-10,68,10,8
13,-20,-10,18,-14,42,-8,-2
-5,2,8,-4,-2,12,8,12
-17,-8,0,16,-8,-6,-22,-32
11,-2,0,-4,0,-48,8,-24
27,-16,-12,16,-16,-70,4,-6
-13,-14,8,-2,10,-74,-2,-6
-13,-26,-12,16,2,-102,-2,-8
-3,-8,8,-4,-14,-132,0,12
5,-16,8,-8,-8,-132,-2,24
-17,-8,-10,-4,-12,-134,-20,22
11,-14,-40,-4,10,-132,-10,14
-17,-4,-14,-4,-14,-132,-8,2
-17,-14,-14,-4,24,-108,14,-8
-1,8,0,-18,16,-84,0,14
-17,-4,-24,-22,-22,-60,14,-16
-3,-6,-20,-8,-10,-44,2,-14
-3,-26,-12,6,-14,-12,-2,4
-13,-30,-12,12,-2,16,-2,-18
-17,-6,4,-6,-4,30,-2,-16
5,-6,-12,-16,-14,48,2,-24
-11,18,12,12,-2,82,-22,-6
-17,-4,2,-4,-22,92,2,-8
21,18,6,6,-18,122,-24,-18
7,-4,-8,-22,-12,82,2,8
15,-4,-10,-4,14,114,10,-14
-13,-14,-12,-16,-10,122,18,6
-17,0,-12,-24,-14,108,6,-6
-5,-6,4,-6,-2,82,2,-20
-1,-4,-12,0,-22,60,0,-2
-17,8,2,14,-18,56,18,8
-47,-26,-10,-16,-24,18,2,8
-25,-28,-8,-4,10,12,-2,4
-19,-16,-12,-32,-10,8,10,-18
-7,-2,0,-4,4,-40,-22,-6
-37,-34,-2,-16,-10,-68,-10,20
-17,-32,-16,-4,14,-100,10,20
-19,-20,6,-8,-34,-110,-14,24
-11,-8,-22,-4,-34,-110,-2,4
-11,-26,-10,8,-2,-132,8,-8
-17,-28,-22,-8,14,-136,-22,24
-13,-8,-24,8,-14,-100,0,22
-19,-8,-12,-8,-2,-106,-2,12
-15,-4,-12,16,10,-92,-4,0
-5,-2,-24,-24,14,-110,-2,-2
-5,-4,-16,4,-12,-68,-10,4
25,8,-12,8,-14,-28,0,14
-7,12,-6,12,10,-20,-2,6
-11,-4,-24,-6,-10,-16,4,6
-1,-8,8,-6,14,40,10,14
-13,12,8,8,8,30,-6,0
-13,-4,4,-4,-22,56,10,24
-5,-4,-10,4,-16,98,16,-14
-15,18,2,14,-8,114,-10,12
-23,18,2,-4,-14,104,-2,14
-17,-4,0,6,-18,146,-6,-2
-17,-4,-16,-16,12,126,-4,14
-5,-6,-16,-16,-16,124,-4,14
-15,-6,-4,-8,-10,82,2,8
-13,12,0,-6,-2,52,2,-8
-17,-6,-10,-18,12,62,10,-4
-13,-12,6,-10,-10,50,10,12
-11,6,-8,-6,8,20,12,4
-17,-16,0,10,-18,-34,-10,12
-17,-28,-12,-4,14,-36,-26,2
1,-4,0,8,-4,-62,-6,12
-1,-6,-8,10,12,-78,-2,4
-5,12,-12,8,-14,-90,-16,8
9,12,0,-8,-18,-130,-8,22
-1,18,-2,-4,-2,-126,-24,-8
3,16,-18,-4,2,-112,2,-4
-13,-16,-12,-22,-8,-118,-10,6
-13,0,-24,8,-10,-118,-10,18
1,12,2,-6,14,-100,2,2
15,8,2,-8,-20,-98,-10,2
-5,-4,-8,-20,2,-48,-2,-8
3,-8,20,-4,18,-36,20,-20
-1,-6,-12,-14,-10,-6,2,-8
11,-4,-2,-16,-2,16,10,20
13,-4,-2,8,-14,18,14,-4
-35,10,-24,6,-14,60,-8,4
15,8,8,16,-10,58,-22,-24
15,12,-12,-4,-18,100,-10,10
-13,-8,-22,-16,-26,94,-22,-14
-15,-2,-12,-4,-12,82,-4,-20
-5,-4,8,16,-28,120,-12,-12
-1,8,-4,16,-8,114,-18,24
-27,-10,-18,8,-4,110,-22,-8
11,8,2,14,-14,84,-2,-16
-5,-4,-22,-20,-22,84,-2,-20
-25,18,-12,-8,-32,56,-2,-6
-11,2,-24,-8,-2,28,-2,2
-17,2,-16,8,-20,16,-6,-20
-5,-14,8,-6,-2,-20,10,18
1,12,-2,-4,0,-44,8,8
-19,-2,-24,-22,-2,-70,-8,-6
-21,-4,0,-6,-2,-78,2,0
-5,-4,0,16,8,-114,-6,-8
-29,-28,-16,-4,-14,-112,4,12
-13,-8,-14,18,12,-100,6,12
-9,-4,0,16,0,-148,10,-32
-1,-14,-12,16,-12,-110,18,0
3,2,0,4,-2,-102,2,-4
5,-16,8,8,-14,-90,-4,-10
13,-8,4,8,12,-84,12,-18
-15,-28,-16,-16,-20,-52,-2,-6
-37,-8,10,-16,-14,-46,30,-18
-17,-4,-2,8,-12,-46,18,-20
-13,-12,8,-6,-12,18,12,-6
-21,-8,-12,-16,-10,30,10,8
-9,-6,-10,28,-2,60,10,8
-15,-2,8,-4,-20,66,-6,-8
5,-14,-12,-8,-2,84,14,-8
3,0,8,0,-2,108,-12,-18
-5,-4,6,-8,18,104,8,-14
-5,-14,-16,-14,6,124,-4,-14
-13,4,-2,0,-10,82,2,4
3,12,4,-4,-14,86,-2,8
-5,18,20,10,-26,98,8,12
11,8,8,12,-6,82,-6,-6
-17,-4,12,-16,6,48,2,-8
-5,12,0,10,-2,34,-18,-18
-1,-2,0,-4,-4,12,-6,12
7,-8,-10,-6,8,-20,2,6
5,-4,2,-10,-14,-48,2,-8
-15,-6,-12,-16,-14,-68,-8,-16
-13,-4,8,-20,-6,-108,-2,-20
-1,16,-16,-4,-12,-130,-2,-16
-5,-4,-12,8,12,-100,4,-8
-11,-14,8,-34,10,-120,2,-16
-9,16,0,6,-6,-146,-20,6
-5,-4,14,-4,8,-120,-6,14
-9,18,8,14,-2,-100,0,0
25,2,20,-2,2,-110,-10,-8
19,16,20,6,16,-68,2,14
3,12,18,4,18,-60,0,-16
21,18,4,8,12,-20,-6,-6
25,8,6,0,-10,-14,10,-16
11,10,8,20,-12,18,18,8
-1,18,-14,-4,-22,60,12,6
-5,12,10,16,6,60,10,0
-17,4,8,-4,10,76,0,-8
-15,2,8,-4,-14,92,-24,-14
-15,0,-4,-14,-10,106,-20,-24
-17,12,18,-8,2,120,4,14
-1,-2,-16,-6,-10,130,14,8
15,8,20,0,-2,112,-8,-18
13,-4,-24,-14,8,124,2,-40
19,12,-16,-4,-10,82,-2,-6
1,-14,-24,12,-14,82,-6,-16
-11,-6,-10,18,10,46,10,-16
-11,18,-12,6,8,58,2,-8
-1,18,-44,18,-14,18,-22,-16
-13,-4,-16,-28,2,8,-6,-8
-17,-4,-16,-4,-2,-48,-18,8
-5,-4,-16,-8,10,-68,-6,-24
-5,12,6,-10,16,-106,-2,-2
-5,8,-12,8,14,-106,-2,-8
-17,-6,0,-24,-2,-110,-28,6
-5,-4,22,-4,-12,-132,10,-8
-5,-12,8,-16,-10,-132,-6,-8
-17,-4,-28,0,2,-108,-2,0
1,4,8,-20,-14,-126,-22,8
-11,-14,8,-6,-2,-96,-2,-8
-13,-26,-6,12,-2,-86,-14,-6
-17,-22,12,12,-12,-58,-22,0
-15,-2,8,-18,-14,-58,-2,-6
-3,-14,8,-8,-34,-36,-10,-14
-17,-14,8,-34,-34,16,-22,-16
-5,-26,-10,14,-38,28,-22,4
-17,-26,0,8,-14,50,10,12
-5,-36,-12,4,-14,68,-12,-2
-27,-14,-12,-16,-14,82,-20,0
-7,-26,-14,-4,-8,114,-2,-18
-1,2,-12,-4,-22,108,-22,-2
-15,2,-12,-16,-14,112,-22,8
-11,-14,-12,-18,-12,138,-26,24
-13,-26,8,6,16,114,-12,-6
-15,-6,8,-8,-10,98,8,22
-15,-4,-6,-20,-14,84,-24,-6
-5,4,8,-8,10,60,2,-8
-17,-28,8,-4,-10,22,6,-18
-1,-34,-12,-12,-10,20,24,-26
-11,-28,6,0,18,-4,-2,-16
5,-2,4,6,-2,-58,24,-14
-5,12,10,-4,10,-40,-6,-20
-5,-4,0,8,14,-72,10,8
1,-18,-16,-6,0,-84,-20,-2
-29,8,-14,-16,18,-108,-26,20
-5,-4,-16,0,8,-116,16,6
13,-2,-24,-6,10,-112,-6,20
-1,-14,-12,-16,-14,-112,10,20
-17,-34,0,8,12,-112,14,12
-11,-8,-8,0,-10,-112,12,-8
-17,-36,-14,-16,-2,-92,10,8
-5,-18,-12,-10,18,-68,-2,-2
-27,-14,0,-4,6,-42,2,-32
-31,-2,-18,-8,2,-6,4,-6
-17,10,10,-6,-14,-4,-14,12
-7,-4,-16,-6,10,60,4,-2
-13,10,4,-16,-10,50,2,14
-1,18,0,-16,-2,60,-6,8
-1,8,8,-4,10,84,-2,-18
-5,-4,4,-4,-2,72,10,6
3,-14,16,-18,14,104,-12,6
-17,12,0,-16,18,114,-22,-10
-17,-6,-2,-22,12,122,4,-10
-5,-4,8,-4,-10,106,-8,-14
3,10,4,-6,-12,104,0,-8
-17,-8,12,-16,6,66,2,-4
-13,12,4,-16,-2,60,-6,14
-13,12,0,-4,14,28,-2,-6
15,-4,-12,-4,-14,16,10,22
-13,-2,8,4,18,-34,10,-8
-3,-14,4,-8,26,-42,-4,14
-13,-4,-12,-18,0,-54,-2,12
-15,8,12,-8,-2,-68,0,22
3,-4,-22,-4,-12,-110,0,-6
-5,-14,-12,0,18,-112,-2,-18
-17,-28,6,0,26,-112,10,-16
7,-4,8,8,-2,-120,6,14
-13,-4,-10,34,30,-90,-2,-40
23,10,4,16,18,-120,10,-18
-5,18,4,16,8,-100,10,-18
-17,-18,-10,4,-4,-94,2,8
-5,-4,-16,16,-10,-62,30,-24
-3,-28,0,6,16,-20,10,-32
11,-20,-16,-4,-4,-12,-2,-6
1,-4,0,-16,-16,22,18,-32
3,-16,-32,-4,-20,12,-2,-8
-13,-30,-8,-2,-18,56,-2,-14
-49,-36,-2,-10,-14,68,10,-6
-21,-14,-22,-16,-12,104,-6,-16
-23,-26,8,-16,-18,104,-4,-18
-5,-34,-12,-4,-22,108,-2,-2
3,-4,0,-16,-14,136,-10,-18
15,-10,8,-20,-2,124,-2,24
23,-4,8,-6,-30,120,12,14
-11,-8,-20,-4,-6,108,-2,14
-13,-4,-44,-6,16,60,14,-24
-13,-14,4,-8,-14,48,14,-12
5,-16,28,-8,-2,28,16,18
-13,12,8,-4,-10,18,4,-2
-13,-4,8,16,16,16,-2,14
-5,12,4,-4,-14,-42,14,8
1,16,-12,-22,-2,-70,-20,4
-5,-4,-10,2,14,-68,-2,-20
1,-14,10,-4,-10,-92,-4,-6
-35,12,-8,-16,-10,-110,14,-8
-13,-4,8,-36,-8,-110,-8,-2
-13,-26,8,12,-14,-132,-22,4
-5,-4,6,-8,-2,-132,-2,8
3,-30,-14,-24,-2,-90,0,14
-15,12,-16,14,18,-76,-2,8
-21,18,-18,8,12,-72,-6,8
-11,2,-18,8,-8,-60,0,12
15,8,-12,-8,18,-4,10,8
17,-4,-6,-4,2,2,18,-8
27,-4,-16,-16,-10,18,10,6
3,-4,8,16,-10,22,14,22
23,18,12,18,-10,50,-14,20
3,16,10,28,-10,66,10,14
-7,12,-24,10,10,112,-2,6
-17,8,12,-2,-12,82,-2,8
-33,8,2,-8,-2,138,10,36
3,18,14,-24,6,114,-2,-2
25,14,8,-6,16,142,0,-6
-15,18,6,12,10,122,-4,-8
-23,-4,-14,-20,6,104,0,-14
5,16,20,-8,-12,82,4,12
-33,18,8,-8,-2,44,-10,6
-17,18,10,-6,-2,20,-10,-2
-5,-4,-12,6,24,6,-2,-8
-21,28,8,-2,-2,8,2,-8
-11,2,-12,-2,10,-36,-6,-8
3,-4,2,-10,16,-46,-6,8
-27,8,4,-16,18,-68,-6,-8
-11,-4,8,-4,-2,-94,0,4
-23,-6,-14,-12,-8,-110,2,20
-21,-2,-12,0,24,-116,-2,6
-11,-4,0,14,14,-130,-6,8
-1,8,6,-8,-10,-112,14,4
-7,2,14,-8,0,-110,-4,-8
-1,12,20,14,8,-98,0,-6
9,-8,4,-10,-18,-78,2,-18
-13,-4,-8,-6,-10,-62,8,24
-5,-2,8,-16,-14,-44,-10,8
-17,-8,28,8,-12,-2,-26,12
-1,-4,-12,-4,0,30,-2,-8
-15,-26,-12,-6,-10,40,-20,-18
-5,-4,8,-18,-14,56,-6,-16
-3,-4,-10,-4,-2,82,-4,-18
-11,-4,-12,4,-22,94,2,-6
-21,-22,0,16,-2,92,-10,4
-5,-18,6,16,-8,100,-2,-8
9,-26,6,-22,-14,112,-10,-20
-19,-4,2,-16,-10,106,-22,-6
-5,-34,0,16,-8,112,-22,12
-1,10,4,10,10,82,-6,12
-13,-14,-4,14,8,82,-22,-8
-13,8,0,14,26,50,-2,8
-17,-28,8,-4,4,42,0,4
-15,-4,0,8,10,-8,-6,16
-5,-36,0,-6,-8,-18,10,8
1,-4,0,16,-2,-22,-2,-14
