Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-17,-6,12,-6,-12,-84,10,-8
-13,-4,-10,-16,-10,-106,-2,8
-13,-4,4,-8,-4,-132,-10,10
-7,-14,8,12,-14,-112,12,2
9,-6,-12,-16,-14,-108,10,-8
-15,-8,10,16,2,-130,10,-24
1,-4,12,14,-22,-112,2,-2
-37,12,4,8,-14,-100,0,10
-15,6,4,14,-18,-68,24,0
-17,10,4,-8,-2,-78,18,6
-7,-8,10,-4,4,-24,10,16
-17,-8,0,24,-2,-8,8,-8
-17,-4,10,-4,0,12,10,2
-7,-26,8,-6,-10,22,2,8
-7,-6,8,-16,-10,60,10,-8
-17,10,-12,-6,18,80,10,20
1,-14,-6,-2,14,104,10,-6
-23,-14,12,-16,-2,104,-6,8
-15,-26,-14,-28,-12,108,4,12
-17,-4,-12,8,14,124,16,12
-17,-4,4,-10,8,124,2,-4
-11,-4,8,8,10,108,10,2
-1,-4,20,-24,12,84,0,4
7,8,10,-4,-8,104,-2,4
-9,-8,-12,-4,-8,70,-2,6
-1,12,6,-4,26,40,-14,6
-13,-8,-10,0,-2,40,10,-8
-7,-16,4,-8,12,-6,10,-8
-1,-6,-22,-4,-10,-18,-10,12
-5,-30,-52,-4,-6,-60,14,18
1,-6,-12,16,-10,-80,18,10
1,-22,-12,-8,-28,-100,16,12
-33,-28,0,8,30,-110,-2,-2
9,12,0,-4,-12,-112,2,20
13,8,4,8,-10,-120,-24,-8
-1,16,14,-4,10,-132,-2,4
11,-4,26,12,-2,-126,-6,8
-1,18,8,-4,-14,-108,-4,8
-1,12,2,14,-6,-100,-10,0
-13,-4,-14,-4,-12,-62,10,-6
-15,-2,0,-8,12,-52,12,4
-33,-8,-12,10,-10,0,10,-20
-1,18,0,-16,10,12,-2,-14
3,-4,-10,-16,-16,60,-6,-20
-7,-4,2,-10,10,42,-20,4
3,-4,4,-8,-10,80,10,-20
3,8,10,-2,-14,68,-4,4
-1,-4,4,-8,18,106,-2,-8
-19,-6,2,-20,-2,112,-8,-8
-7,2,-16,-16,10,124,-26,-8
-17,-4,-18,-20,-32,116,-4,-16
-1,20,10,6,18,86,-2,-18
7,12,18,12,14,102,-26,-10
-23,-4,-10,16,2,92,-6,-16
-17,-4,-14,4,-10,56,-8,4
-17,-4,-22,-6,-2,24,-8,-20
-41,-14,12,-24,-14,14,0,-14
-31,-4,-10,-16,-14,-42,-22,-18
3,8,-12,-14,-34,-46,-2,0
-13,16,-10,0,-14,-60,-22,8
-1,-6,-12,10,14,-100,-2,12
-7,12,10,8,-14,-110,-24,-16
-7,-4,10,-18,24,-110,-2,4
-17,-4,-12,-4,18,-108,12,2
-11,-14,-20,-20,4,-120,10,-8
-13,-12,12,-8,10,-118,2,-8
-13,-28,-6,-12,2,-96,8,-8
-19,-2,4,-6,18,-92,18,-18
3,-8,-12,-8,-2,-90,6,-20
-13,-4,-10,-22,-2,-66,-6,-16
-7,-6,20,-4,-14,-48,2,-8
-7,-4,-6,-16,18,-4,-4,-8
3,16,-6,-4,-14,16,2,-8
-7,30,2,10,-2,18,2,-18
-7,8,6,-6,12,48,10,24
3,12,8,-4,-14,60,0,12
25,-2,12,8,-2,122,4,12
7,16,-6,6,-14,114,-20,14
-13,-4,-6,-4,-2,100,-6,-8
-15,18,10,-20,-14,138,18,12
7,-6,10,8,-2,126,0,8
9,12,4,-4,10,140,10,24
13,-2,4,0,2,94,18,4
-15,-6,10,-4,-12,64,-4,-8
-5,2,-6,-4,-4,60,-32,6
-1,-26,8,-16,-10,20,-2,12
-13,-4,-10,-16,8,12,-6,-20
-1,20,-12,8,-14,-16,-18,-16
3,-4,-10,-14,-12,-58,-2,-14
-1,-4,2,-4,14,-48,-2,12
-1,-4,4,16,18,-76,-6,-2
21,2,8,6,-10,-94,-2,24
13,-6,2,16,-20,-120,-8,0
-13,-4,-10,16,-22,-118,6,2
3,-4,8,28,-2,-112,-4,-4
-7,2,4,16,24,-112,-6,-4
-17,10,-10,16,14,-116,0,-8
-1,-4,0,14,18,-108,-2,-16
-13,-16,20,-22,-14,-76,-2,2
9,-4,8,-6,12,-52,10,2
23,-16,-12,-8,-18,-38,2,12
-17,-4,-6,12,-2,-14,2,12
-1,-34,2,-4,-12,16,4,-10
13,-4,10,10,8,42,-2,10
15,-16,-12,-16,2,58,18,0
-5,-4,4,4,-12,62,2,-22
-15,12,10,12,-2,102,14,2
-17,-2,4,-8,22,112,-18,-8
-5,12,-10,-10,-8,138,8,22
-19,12,2,16,18,112,2,12
-1,-4,4,10,8,124,-2,-4
-15,18,-12,-4,6,118,18,10
-1,16,0,-4,-4,84,2,18
-7,-4,2,-32,-2,84,4,-16
-19,-30,-6,-4,-14,68,12,4
7,0,-14,-4,-12,42,10,6
-17,-6,10,-2,0,14,14,4
-1,-6,10,-4,-2,-10,10,4
9,-6,-12,-8,-20,-44,-2,12
-13,18,-24,-10,-14,-62,28,12
13,-4,-6,16,-14,-80,-2,6
-7,-14,2,-4,-10,-84,-2,-4
9,-8,-10,-4,-32,-108,2,4
-21,-4,10,-4,-14,-136,2,6
23,8,10,20,-2,-118,-6,-8
-7,18,4,14,-14,-124,0,-8
-5,10,-12,16,-22,-112,-2,-6
-7,-14,-6,-4,-12,-96,10,6
-17,-6,-4,0,10,-100,-10,12
9,12,10,8,8,-58,-2,10
9,-6,4,6,18,-46,-2,-16
3,16,8,-4,-10,-36,-6,8
-15,12,-10,0,-8,-2,2,-4
-9,16,4,-4,12,18,14,-4
-15,-14,0,12,10,68,6,-12
-13,-6,-6,8,10,76,2,12
-5,-4,-12,-8,-2,80,10,-8
-1,-4,0,12,10,102,-4,-8
-5,-14,-22,-4,12,104,10,8
-5,-14,-6,8,8,116,10,6
-15,4,-14,28,30,106,4,-8
21,2,8,6,-14,124,-6,-2
-13,-2,8,6,20,94,10,-20
13,-6,8,-8,-14,104,-2,18
15,-22,-6,-10,-2,50,2,24
-7,6,10,2,-2,48,-18,-2
-5,-4,2,-6,-10,-4,4,-30
-17,-8,10,6,-2,-36,0,-20
-17,-6,-22,-12,-2,-46,18,-16
-17,12,-12,-4,-32,-58,-2,-34
-15,-4,-12,-4,-14,-60,-2,4
-17,16,-4,-8,-2,-118,8,8
9,-18,-6,-20,0,-112,-4,4
17,18,4,8,8,-88,10,24
15,8,4,8,-20,-108,10,-8
-1,12,2,32,12,-132,2,-34
-7,12,2,28,0,-100,2,-8
25,12,2,6,-2,-122,-2,-22
-1,2,4,-10,-8,-82,14,-18
-15,-12,-10,-16,2,-44,-2,8
-5,-4,10,-8,-10,-36,-4,-14
1,-26,10,-10,-2,-36,-2,10
-15,-34,20,-4,-12,-4,10,-14
-1,-14,26,16,14,32,2,-10
-9,-26,8,-8,-10,56,-20,-6
3,-6,4,-6,-32,80,-2,-8
9,2,4,8,-2,86,0,-18
-7,12,4,18,-16,128,-2,-16
-15,12,-12,-16,-10,112,2,-10
-5,-10,-6,10,-2,120,-16,-14
-13,-12,8,10,8,136,-14,-20
-7,-2,10,6,10,136,-6,-16
3,-6,14,0,26,122,-2,-20
-5,-4,-10,-16,20,76,10,2
-7,-4,4,-10,18,54,-18,-8
-5,-4,10,-6,6,22,-20,-6
-7,-16,-10,-8,-10,2,-4,20
-1,-4,-12,-4,-14,-20,-2,12
1,-4,8,-12,-14,-52,-2,2
21,-14,10,-6,-2,-94,6,2
-9,-14,8,-6,-14,-90,4,-20
1,12,0,12,-10,-108,0,-4
-13,4,20,16,-10,-100,-10,-18
-17,-8,20,-8,12,-108,6,-16
-13,-28,-12,-46,-10,-110,0,0
3,-16,12,-2,-14,-110,0,2
-9,-32,4,0,-2,-112,4,-8
-13,-10,0,-10,-6,-92,10,2
-7,-4,-14,14,10,-54,-22,6
-5,-8,-10,-16,-8,-90,-8,6
-5,-16,-22,-4,10,-18,0,-20
-7,-4,-22,-10,16,-18,4,4
-13,-6,-12,16,-16,16,0,-8
9,18,-8,0,-8,44,8,-32
-17,-4,-22,-6,-16,84,-12,2
1,8,4,-4,-14,84,14,-30
-13,2,-16,2,-16,120,8,-8
-7,-42,-12,-16,-8,106,-14,0
-19,-26,-12,16,2,110,-2,2
-5,-12,-12,-4,0,122,10,4
15,-8,-28,-4,0,106,14,12
-7,-4,-12,-6,-14,104,-2,10
13,-4,4,-8,-4,84,-2,-4
3,-8,-12,6,-20,68,14,-8
-7,12,10,-20,-32,60,12,-6
-3,-2,-12,-4,-8,46,10,-8
-39,-26,-10,10,-4,18,10,20
-37,-12,-12,-12,-8,-10,10,2
-29,4,10,4,10,-36,0,-4
-7,-28,8,0,-4,-64,12,4
-17,2,4,0,-14,-64,0,0
-15,-14,4,6,-2,-98,-2,-20
1,-4,22,12,-14,-108,-6,-22
-23,-4,-10,-4,-14,-132,20,-4
-13,-12,2,18,-10,-128,-2,4
-19,-4,10,10,0,-120,2,12
-17,26,4,0,-10,-112,2,-8
-1,-16,-4,6,-2,-108,-2,-8
-5,18,8,-4,-2,-74,-2,18
-13,-4,-10,0,-14,-82,8,4
-9,6,-12,16,-10,-62,16,2
-17,-8,-14,6,2,-18,-2,-8
-7,12,2,-4,-12,-16,2,12
-1,10,-14,10,16,-4,-2,2
-7,12,-14,4,10,60,16,-20
13,8,22,8,14,60,18,4
-7,-2,8,-4,4,124,-2,-16
-15,18,0,-4,14,80,30,18
13,16,4,6,10,106,-2,-20
-15,4,-6,10,-2,86,12,20
-25,-8,0,-14,-2,120,-6,-14
21,-4,0,-8,-8,110,6,34
-1,14,-12,0,8,82,14,4
-7,-26,-12,-22,26,60,-6,-16
-5,-14,-4,-6,-2,50,-2,-16
-7,18,12,16,-10,38,8,-4
-5,-4,2,6,-2,12,-10,4
-7,-2,-30,-6,-14,-16,14,18
21,12,2,-4,-18,-36,-2,4
-7,-2,-14,-4,10,-62,6,34
-7,-4,-12,-8,-10,-78,-2,-8
-15,-4,-14,-4,0,-92,10,-20
23,-4,-10,-8,8,-112,4,4
-5,-4,-22,-8,-2,-112,30,2
-7,-2,0,6,26,-120,-12,-4
3,18,14,14,12,-122,-6,-6
-7,8,-14,-4,-14,-110,18,0
-39,-2,4,-4,-12,22,8,2
15,66,58,28,26,138,10,44
31,60,10,44,18,122,14,18
-7,-10,-4,16,2,-112,2,-6
-17,-14,10,-4,-8,-90,-22,0
-17,-4,20,-4,-12,-68,-4,-6
-7,-10,22,-4,-14,-60,10,6
-7,-4,14,12,-12,-48,-4,-16
-7,12,-12,-4,-34,-14,-22,-8
1,-14,-6,0,-14,10,-2,-16
17,-4,18,-6,-2,18,-4,-20
-1,-6,4,6,-16,62,-4,12
-13,-12,10,-4,-14,52,-10,10
21,8,2,12,16,86,4,-18
-1,-10,-18,-4,-2,124,-2,4
-7,-4,-10,18,14,120,6,-10
-13,-12,12,-4,0,124,0,12
3,16,10,16,18,128,10,-20
-7,-14,8,-6,-10,124,-4,8
-3,-4,10,-20,10,96,-4,-6
13,-30,-4,12,-12,96,-2,2
23,-26,10,10,-14,64,-4,-20
7,16,10,-4,-38,22,6,2
-7,2,10,-4,0,16,-8,-6
-23,8,-10,-10,-16,-16,-2,2
7,10,8,-10,-16,-38,-22,8
9,10,8,-4,-22,-68,-22,-30
-17,-34,-12,6,-14,-76,0,18
3,-4,4,-16,-4,-92,2,-16
-5,-26,-12,-24,-10,-100,-34,4
-17,-14,-12,-16,-12,-128,10,-24
-23,-36,-12,-2,-34,-144,-4,-8
-5,-10,-12,0,-14,-126,-2,-32
-27,-26,-16,4,-12,-102,-22,-8
-19,-8,10,-6,-2,-110,-2,-6
-37,-36,0,-32,-2,-84,-26,-4
-17,-28,-14,-14,8,-66,-26,4
-17,-4,2,12,16,-16,-2,-8
-17,-6,-12,-22,-18,-24,-2,12
-15,-14,-4,10,14,20,2,20
-19,-4,-10,-16,-10,56,-6,16
-17,-4,2,0,10,62,-12,10
-17,-8,-12,16,-10,82,-2,12
-35,-26,-6,-6,12,114,-2,24
-17,-16,-12,-8,-14,114,-6,0
15,-4,22,-6,-18,118,10,10
-7,-14,10,-22,-18,124,-6,-2
-7,6,10,-4,-2,112,-6,6
-39,-14,12,16,-10,112,-2,4
1,18,12,8,16,112,14,18
-13,16,10,-4,-2,56,-8,12
-23,10,20,8,8,60,-2,8
-5,16,42,-4,10,44,18,10
15,16,10,-4,-2,20,-6,-6
-19,-2,10,12,8,-4,-10,4
-17,16,22,18,-14,-30,-2,24
21,-4,-10,0,8,-48,-2,20
-7,-2,20,-8,-10,-58,-2,12
15,-4,26,8,0,-68,16,12
21,-2,20,-8,10,-108,28,18
15,-4,4,-6,14,-112,14,2
29,10,12,-16,-10,-114,-2,-4
-5,-4,4,14,26,-118,-6,6
-17,-2,-4,-8,6,-112,14,4
9,-6,8,-16,0,-112,4,8
1,2,20,-16,-8,-98,10,12
15,8,20,16,-2,-68,4,8
-15,2,10,-4,-14,-42,2,12
-17,-4,22,-4,4,-36,-22,8
-7,-6,4,16,-12,2,-2,18
-1,-14,8,12,-14,-2,0,4
15,16,4,10,-2,50,-6,10
-15,18,8,-16,-14,60,-2,6
-25,12,10,-4,-14,72,14,20
-17,-26,0,10,8,108,2,-6
9,12,10,-4,-10,92,-10,18
25,-2,12,-4,8,112,-6,8
25,-4,14,8,-10,92,-10,12
-7,18,0,-4,16,112,-24,2
-5,-4,0,-6,-6,76,-22,6
-13,12,0,-16,-14,76,-4,4
-13,-4,-22,20,-12,48,2,2
-7,28,4,0,18,44,-6,6
-15,18,0,14,10,4,-2,22
-7,12,2,-6,2,-6,-6,18
-5,12,10,-16,-12,-34,-10,4
1,-4,10,-20,4,-50,-10,-14
11,8,10,-10,18,-76,0,-16
-5,-14,12,8,2,-74,-4,-8
-17,-20,-6,-4,18,-112,4,-14
-5,-14,4,0,-2,-110,-8,-4
9,12,2,4,-14,-112,-2,10
-7,-6,-4,-10,-10,-112,-2,4
5,-14,12,-4,-2,-94,-4,8
-7,2,-12,-12,10,-116,2,4
-5,8,4,-6,-10,-78,-8,-14
-19,10,-12,-8,-2,-68,-10,-10
-17,-2,4,-8,6,-30,14,-10
-19,10,-14,0,-2,-22,4,18
15,-4,10,-4,2,18,2,2
9,-6,12,-8,-10,18,-8,2
-7,-4,10,16,8,58,-8,-8
-7,-2,-12,6,8,92,10,6
-1,-4,-12,-4,-2,114,-18,-8
3,-4,10,-20,-2,122,-2,4
-17,2,2,-24,-4,98,-22,14
-13,-16,-10,-10,-2,124,-10,-8
-23,12,2,-4,10,134,-4,-18
9,-6,8,-8,10,92,-10,6
-17,8,14,-6,24,102,4,8
-17,76,16,38,12,60,-6,-18
-23,-2,20,16,-14,56,2,-2
-15,-2,-18,-4,16,16,14,4
-19,-6,26,6,12,6,-2,-10
-3,-14,-12,6,-2,-28,10,-16
-15,18,-8,-4,-12,-42,-12,12
-15,30,0,10,0,-72,10,4
-9,-4,-12,0,8,-68,-2,-4
-9,-8,4,-4,-8,-110,-2,0
-1,-8,-12,-8,2,-94,10,2
-7,12,8,12,-14,-112,-2,-10
-17,18,4,-4,-8,-112,-2,-14
-13,2,12,10,-20,-128,-4,-18
-19,16,0,14,-14,-92,12,-20
-1,-6,0,-36,-14,-108,2,12
-9,-4,-12,-4,-16,-70,0,-20
-13,-28,-12,-4,10,-60,-2,20
15,12,2,8,10,-48,-2,-10
23,-14,8,6,0,-16,-4,2
15,2,8,-12,2,28,-2,12
47,-8,12,8,0,58,2,-8
27,22,10,-4,0,50,2,12
9,-8,20,14,16,66,-2,6
3,-4,10,-4,-2,106,0,0
13,-6,20,8,-2,114,-18,-8
-7,8,-12,-4,-6,144,-2,2
1,-4,10,12,-14,112,10,6
-1,16,-6,14,-2,112,-2,10
25,-4,10,16,-12,116,-2,-6
3,8,0,0,-10,92,-22,2
-7,18,-12,-4,-14,84,-2,-14
-1,-4,-18,16,-16,68,-20,-10
9,18,-22,-4,-14,44,-6,-22
21,-2,8,8,12,-4,-16,-38
-9,2,8,-8,6,-8,-2,-20
31,10,4,-4,4,-30,-2,-12
13,-6,12,-8,0,-48,-8,-6
13,-6,-12,-4,18,-76,2,8
15,-4,10,-4,18,-92,0,-8
-5,-4,-14,0,18,-108,-2,-8
5,16,14,-4,-10,-128,2,4
-13,-2,4,-8,14,-144,18,-20
-1,-26,-6,-16,-10,-142,-4,8
-17,-22,-22,10,-10,-130,-2,4
-1,2,8,-10,-4,-100,-2,-8
-17,8,4,-4,-2,-92,-18,18
-13,-8,-12,-16,-8,-66,-24,8
-39,-4,-10,-2,-10,-44,-2,4
-17,-2,8,18,-2,-4,-22,-8
-13,-8,4,6,-12,10,-38,0
-1,-2,0,20,8,50,0,20
-17,-24,-28,-6,-10,48,-2,-8
-5,-28,-14,10,-2,66,-10,8
-19,-14,-12,-8,-18,90,-6,-8
-1,-8,-10,-4,-2,104,-2,-4
-27,-26,-14,-32,14,118,-2,-14
-1,2,-12,-24,12,112,2,22
-23,-6,4,-4,2,118,-2,8
-17,-2,-12,-4,26,106,10,-18
-23,-4,-18,-8,-8,108,6,-2
-7,18,0,-16,-14,80,-2,2
-17,16,8,-4,18,68,2,-14
-17,-20,-14,-16,18,50,18,-8
-19,10,-14,-4,2,26,-2,-4
-7,12,2,20,-22,12,-8,-20
-7,12,-28,-4,-2,-48,2,-20
-17,18,12,-8,-14,-48,-4,-8
-19,18,0,-6,-10,-72,-6,6
-15,18,10,-6,-10,-108,-16,24
-23,12,-24,16,10,-110,2,2
-7,8,0,-8,12,-122,-12,-4
25,20,2,-4,12,-112,-2,2
1,-14,4,-4,14,-108,-6,-2
3,-14,-22,-8,-10,-110,-2,-8
3,-14,8,-4,-10,-98,-8,16
-7,12,-6,-4,0,-78,-2,-4
-17,-28,10,12,8,-54,-10,-8
-25,-4,2,-2,-2,-16,2,-10
-49,-4,-6,12,-2,12,-10,-20
-17,-14,10,8,12,-2,10,-6
-17,-4,2,-4,18,28,-2,-6
-41,-32,22,6,-8,70,10,8
-19,-4,12,2,-10,74,2,2
13,-2,-10,-4,-18,92,-10,-4
-7,-2,-12,-6,-14,112,18,-16
3,-14,-8,8,-18,140,-10,-12
-5,-8,20,12,10,138,-10,2
-1,-14,-8,-4,14,120,-6,8
-19,-4,8,18,8,118,10,4
3,-4,14,-4,4,108,6,-4
-1,2,-6,16,10,104,0,24
-7,-10,-6,8,6,80,-4,-20
-13,20,8,-10,2,28,-10,-20
-7,-4,8,-4,4,8,8,6
-5,-4,2,-10,30,6,16,12
-17,10,-10,8,12,-36,-2,6
-15,16,4,8,-2,-78,-18,16
-7,-4,-10,-4,-12,-70,-6,-20
-17,-4,-12,16,2,-100,0,-12
-1,12,4,10,10,-96,-18,2
13,8,-12,0,8,-118,0,18
-7,8,-16,-16,-2,-116,12,12
-5,-4,-12,-8,-10,-110,-20,4
-15,16,-24,-36,-2,-120,-22,-8
-17,-6,-12,-8,-2,-94,2,-20
-1,-4,-12,-8,8,-102,-6,-8
-7,12,4,0,0,-68,-6,-8
-3,-4,10,-6,-10,-20,-26,0
-5,-26,-10,16,-8,-18,-6,8
-17,-6,4,12,18,18,2,8
-13,-4,4,16,-10,42,-2,-16
-13,12,0,8,8,60,-20,-6
-5,18,4,14,16,80,-2,-20
-17,-4,14,12,-6,80,-2,2
-15,2,20,-4,-14,94,10,-8
-1,-4,10,10,12,122,2,2
-5,-4,-14,-4,30,114,4,12
-1,-4,-14,4,-12,124,24,-8
-5,-4,-10,8,14,92,10,20
-5,-26,8,-8,14,62,-2,20
-17,18,-12,-16,18,80,-2,-14
-7,-26,2,0,10,56,-10,-8
-17,-4,-10,-14,-14,40,10,12
-17,-6,-8,-12,-28,16,-2,12
-17,-28,-12,8,-12,10,-2,-36
-7,-26,-12,-4,10,-44,-2,4
-17,10,-24,-6,12,-64,-4,8
-39,-2,-10,0,-4,-68,16,8
-13,-4,2,12,-14,-80,2,-4
3,-6,-12,-8,-2,-110,-2,34
-1,-6,0,-2,-16,-124,6,-8
13,10,-12,2,-18,-112,6,18
-5,2,-12,-18,10,-118,-10,10
-19,-2,-22,-4,-34,-80,-2,32
-7,-26,8,-4,-8,-116,-10,12
-1,-4,10,12,-10,-76,-2,0
-7,-6,-8,-6,12,-66,-4,24
-13,-34,0,14,-16,-42,-4,0
3,-4,2,0,-14,-42,-2,20
-5,-8,-12,-4,-6,18,10,12
-17,-6,-12,-8,-34,44,0,0
-19,-6,-12,-16,-18,58,-2,0
15,8,-4,-16,-14,68,10,22
-13,16,4,-16,14,82,16,12
-7,12,4,-16,-10,112,-4,-2
-3,16,-12,10,-18,136,2,8
3,-4,-14,20,-10,128,10,-6
-1,10,0,10,-2,126,-8,6
-7,-6,-28,4,-12,102,18,28
-7,-4,10,14,24,112,6,10
-17,-4,6,-8,26,80,14,6
-17,-4,-12,12,10,84,-2,12
-13,18,-12,0,-6,40,-16,34
-5,20,-14,4,-10,46,-22,10
-13,10,4,-6,12,-6,2,2
-15,-2,0,16,-6,-34,-2,8
3,-6,4,-8,-2,-46,0,8
3,2,4,0,-14,-92,-2,22
-17,8,14,-4,10,-100,10,24
-17,8,-14,0,-14,-112,2,12
13,18,0,8,-2,-142,-22,18
-1,12,2,-4,4,-132,-20,12
9,12,4,-6,18,-114,28,4
17,16,-14,-14,-10,-112,30,12
-5,18,8,-4,-14,-108,16,4
21,18,8,-16,6,-92,-10,2
-17,18,4,-4,-4,-74,-4,18
-7,-18,8,-16,16,-46,4,4
15,18,-6,-4,12,-46,-2,8
15,-4,-28,-18,12,-2,-18,4
-13,12,4,-14,26,12,10,-16
-13,-6,-28,-8,16,50,14,-4
25,18,-12,6,2,68,0,12
23,-8,10,16,10,108,12,20
-1,18,10,12,14,118,-2,-8
-17,-4,-10,-16,16,104,10,6
7,-8,10,-6,-2,96,-20,-8
-17,18,10,6,-16,112,10,-8
-17,-30,12,-12,-14,136,-12,-20
-15,-6,12,-16,-14,100,14,-20
-37,12,2,-4,-8,70,-10,-8
-19,-2,-6,-16,10,62,10,-8
-13,8,4,6,-14,50,2,4
-5,-26,20,-4,24,22,2,12
-13,0,10,-4,-8,-6,2,8
-23,-2,-22,-20,4,-32,-4,4
3,8,-6,-4,14,-70,-2,8
-23,-2,-16,-6,14,-70,10,12
3,2,-12,-10,-14,-112,-2,20
-5,-14,2,-8,14,-100,10,-8
-13,-4,-12,8,-18,-114,-6,8
-19,-4,8,-4,-2,-112,-2,4
-5,-4,10,20,10,-116,-2,-12
-13,-20,2,-6,-12,-106,8,-6
1,-4,10,-4,-14,-92,-2,2
-7,6,-36,-8,-2,-78,6,-20
-23,-4,-14,-6,-10,-70,-6,-16
-7,-14,-6,-4,-14,-44,-10,4
-19,-14,-12,2,-2,-36,-10,-8
-5,12,2,8,26,18,2,-16
-19,2,8,-18,-14,22,-16,16
-17,-4,-12,-4,14,56,-2,-8
3,8,-6,-6,-2,60,-20,-16
-1,-28,-12,-42,4,66,14,-30
3,-8,14,8,-2,92,-12,2
-13,-16,0,-4,-10,104,-22,4
1,-12,-6,-2,-18,104,-26,-10
-5,-20,4,-4,-8,94,-22,-8
3,-30,-12,0,-10,112,4,20
3,-30,-10,8,-18,90,-22,0
-27,-46,4,12,-14,76,-10,-20
1,-28,-12,-4,10,42,-22,-8
25,-16,10,-4,-28,16,-12,-4
-7,-4,10,8,-2,-4,-12,-10
-7,-4,-10,-16,-10,-16,-10,2
-19,-6,4,-2,-16,-68,2,6
-5,14,0,-4,-32,-70,-4,-14
-1,0,-14,-2,-12,-106,0,6
-15,-2,-24,2,-14,-112,-8,22
-17,-6,4,0,-2,-132,-10,-4
21,-4,-14,16,-14,-124,10,8
25,12,4,-4,-8,-108,0,10
23,-6,8,20,-2,-116,0,-16
15,-4,4,10,18,-114,-10,-8
1,8,10,12,8,-98,2,-20
-1,-4,-6,12,-12,-68,8,-16
-7,-4,10,12,10,-66,-20,-8
-17,-20,10,8,18,-42,0,-8
-1,20,26,-16,-14,-36,-2,2
27,16,14,-4,-14,18,0,-8
-5,-4,-10,16,28,22,-2,8
15,28,10,18,-10,48,2,-12
11,-4,2,8,-2,66,-20,4
-5,-14,-12,8,2,104,4,18
3,18,-12,-8,14,114,2,-4
-5,12,20,-2,24,112,-8,-14
-5,16,-22,-4,18,104,-8,-16
-13,8,-42,6,16,112,-2,-20
-13,4,-10,-8,16,84,-22,-16
-5,24,-12,0,-4,72,8,-8
-5,-4,-6,-4,-14,60,-10,-32
-15,12,10,-4,2,50,2,-20
-17,-8,-12,-18,14,40,4,-34
-7,-2,10,-8,4,6,-10,-20
5,2,20,-4,-12,-22,-2,-16
-33,12,-6,-22,-6,-30,8,-40
3,-4,-10,-16,-2,-52,-4,-16
-21,12,-28,8,-16,-68,0,4
